Trade_volume,Number of trades with that volume
0.00031439,1
0.97141354,1
0.00046974,1
0.00199997,1
0.01199982,1
0.01182973,1
0.0565,8
0.00263923,1
0.02194231,1
0.93059706,1
0.3865,3
0.02162113,1
0.90615173,1
0.3679079,1
0.03501,1
2.451,2
0.619,1
0.02036708,1
0.1958,1
0.26024882,1
0.00727225,1
0.01914635,1
0.00899865,1
0.05265819,1
0.008443,1
0.02370732,1
0.00331602,1
0.02289885,1
0.00176793,2
0.06506134,1
0.04392,1
0.324,1
0.00496948,1
0.1032,3
0.01496813,1
0.00574712,1
0.00579621,1
0.01326469,1
0.63831071,1
0.03771759,1
0.0134505,1
0.00965248,1
0.01015185,1
0.01504018,1
0.02051207,1
0.06353037,1
0.00580369,2
0.78561258,1
0.09721439,1
0.00855378,2
0.00149059,1
0.84549107,2
0.417277,1
0.0428,6
0.02400308,1
0.76416933,1
0.01155,2
0.07752797,1
0.1211,2
0.01815843,1
0.0518,1
0.45066692,1
0.00829847,1
0.9847577,1
0.006079,1
0.22695976,1
0.08174886,1
0.01131135,1
0.00468626,2
0.0805067,1
0.0029495,1
0.0136936,1
0.00683909,1
0.00819851,1
3.59213628,1
0.005291,1
0.0423802,1
0.46899912,1
0.12910079,2
0.10639857,1
0.00253884,2
0.0252883,1
0.0027434,1
0.74837408,1
0.01845788,1
0.02670253,1
0.58067747,1
0.05612764,1
0.00636179,1
0.23183315,1
0.22258292,1
0.00276624,2
0.00632847,1
0.01396896,1
0.06204577,1
0.07999787,1
0.09642593,1
0.0464,3
1.08,1
0.0054351,1
0.1306775,1
1.80781312,1
0.01820641,1
0.00488575,1
0.03303957,2
0.06539,1
1.29792326,1
0.78598569,2
0.0126,11
0.00683457,1
0.00466376,1
0.00380371,1
0.15866068,1
0.0916,3
0.00485,1
0.00911687,1
0.14173064,1
0.00325436,1
0.01359703,1
0.01304442,1
0.00697194,2
0.016298,1
0.17932803,1
0.04140683,1
0.13383901,2
1.864,1
0.13692799,1
0.00045222,1
0.5345629,1
0.03261934,1
0.67613892,1
0.01778573,1
1.70634137,1
0.00362045,1
0.01281097,1
0.00446384,2
0.00461919,1
0.125,43
0.7529,1
0.00883614,1
1.13692842,1
0.50378426,1
0.770868,1
0.00013027,1
0.06348653,1
0.0040032,1
0.00465792,1
0.44991404,1
0.02042161,1
0.00564,1
0.53337704,1
0.1428,1
1.365e-05,1
0.01632669,1
0.005246,1
0.00235515,1
0.1404,3
0.07064859,1
0.662903,1
0.00683371,1
0.0154,17
0.21853587,1
0.01147709,1
0.114178,1
0.106,4
0.0234,7
0.01895616,1
0.0092243,1
0.000743,1
0.16969613,1
0.00564541,1
0.8344,1
0.00325393,1
0.06875613,1
0.68752081,1
2.4e-06,6
2.76000985,1
0.3783,2
0.00253257,1
0.0223,14
0.0023439,1
0.21326766,1
0.66906739,1
0.32965158,1
0.05885687,1
0.004062,1
0.77800442,1
0.08037308,1
0.20447489,1
0.02494214,1
9.286e-05,1
0.17996762,1
0.78758302,1
0.12022485,1
0.04728689,1
0.74055201,1
0.07089296,1
0.00184994,1
0.523,1
0.00216064,1
2.30308473,1
0.00576374,1
0.0642,2
0.01608312,1
0.1094,3
6.25,1
0.2285,1
0.6659,1
0.55751499,1
0.01124926,1
2.152,9
0.20875158,1
1.28815793,1
0.18049941,1
0.0017,3
0.50410435,1
0.16816527,1
0.2385,1
0.14448811,1
0.0081031,1
0.1267,2
0.06832,1
0.1779862,1
0.04046962,1
1.023e-05,2
0.10457056,1
0.07877322,1
0.00327016,1
0.0002073,1
0.01208722,1
1.75709974,1
0.10763199,1
0.00697108,1
0.00492362,1
0.0028595,1
0.09571613,1
0.0299168,1
0.00232681,2
0.96523329,1
0.0092626,1
0.00229349,1
0.00976197,1
9.56e-06,1
0.16086925,1
0.64449642,1
0.01762746,1
0.3237737,1
0.00860002,1
1.74984483,1
0.4838886,2
0.00444632,1
1.23e-06,1
1.59658826,1
0.55607174,1
0.00181295,1
0.27901,1
1.66096743,1
2.244,1
3.60060532,1
0.00813058,1
1.1564553,1
0.0060498,1
0.02929863,1
0.2190391,1
0.01565346,2
0.09175679,1
0.01914469,1
1.99466849,2
0.00020146,1
0.01467189,2
0.113,8
8.536e-05,1
2.75269815,1
2.99,1
0.1521,1
0.00304233,1
0.00319768,1
0.30273381,2
0.11699907,1
0.02100883,1
1.72227232,1
0.032235,1
0.2041,3
0.01067527,1
0.0152814,1
0.03926937,1
0.089598,2
0.03130801,1
0.00037888,1
0.3914415,1
1.82e-05,1
0.46739439,1
0.00833007,1
0.35797804,1
0.00525055,1
0.0013443,2
0.1491,2
0.3898,2
0.00029558,1
0.01728,1
5.68946013,1
0.40646313,1
0.03566143,1
2.73303627,1
0.00499524,1
0.01220935,1
0.17839728,1
0.00970286,1
0.00479335,1
0.03435313,2
0.12288585,5
0.00484046,1
0.00489414,1
0.318444,1
0.1601,2
0.0533,4
0.2856,2
0.329167,1
1.14974375,1
0.16995454,1
0.0810581,1
0.15934006,1
0.04178706,1
0.0421877,1
0.00283835,2
0.00818554,1
0.35953127,1
0.020387,1
5.991,1
0.43065882,2
0.01612007,1
0.88510478,1
0.09911891,1
0.00454001,1
0.01949363,1
0.090923,1
0.01097643,2
0.0444459,1
0.01374897,1
0.00853497,1
0.14279019,1
0.0760417,1
0.01325129,1
0.0073281,1
0.2866016,1
0.40093349,1
0.01153119,1
0.00046716,1
0.01609969,2
0.1172,1
0.04554308,1
0.19334955,1
0.54989676,1
0.00687026,1
2.69571602,1
0.1678,1
0.05978034,1
0.0856,2
0.03731947,2
0.46841502,1
0.01277399,2
0.06294369,2
0.0231,10
0.10246808,1
2.41,2
0.02781632,1
0.00369078,1
0.05995544,1
0.01506551,2
0.12181427,1
0.18439405,1
0.69138474,1
0.1251777,1
0.74559008,1
0.42047224,1
0.33860163,1
1.16109338,1
0.02212333,1
0.016889,1
0.2364689,1
0.00205939,1
0.00025445,1
0.00271411,1
2.829258,1
0.5877,1
0.00286946,1
0.00811847,1
0.48840048,1
0.00733375,1
0.005899,1
0.00319291,1
0.07036316,1
0.03670974,1
0.02113,1
0.01398734,1
0.031284,1
0.01223444,1
6.8e-07,1
0.00356291,1
0.04530307,1
0.09339,1
0.10862238,1
0.19963696,1
0.00729936,1
0.00062208,1
0.01750805,1
0.00282489,1
0.35643622,1
0.00194818,1
0.03794782,1
0.04778398,1
6.766e-05,1
0.0094,14
2.275e-05,1
0.11870265,2
6.09e-06,1
0.05059867,1
0.00695854,1
0.00966072,1
0.00202023,1
0.0015042,1
0.63000477,2
0.06814,1
0.00018781,1
0.08861587,1
0.24091063,1
0.05550366,2
0.00298565,2
0.00721926,1
0.091,11
0.55768486,1
0.00974165,1
0.04778853,3
0.04809057,1
0.12953054,1
2.23787114,1
0.01810212,1
0.03885038,1
0.00202564,1
0.0071193,1
0.14971021,1
0.039452,2
1.95345934,1
0.50639582,1
0.0193041,1
0.28097864,1
0.14751173,1
0.64782522,1
0.00414515,2
0.20618624,1
0.1563,3
0.11331727,1
0.99167037,2
0.16669124,1
0.01719,1
0.31405402,1
0.11197088,1
2.5e-07,4
0.00896727,2
0.4243,1
1.3384275,1
0.08649001,1
0.00216974,1
0.08393927,1
0.21487732,1
0.0097,13
1.90590943,1
0.00830981,1
0.01552529,1
0.03486486,1
0.12054865,1
0.00327385,1
0.21799636,2
0.41052895,1
0.01294514,1
0.01711392,1
0.00595213,1
0.204,1
0.4013,1
0.19658603,1
0.00253583,2
0.00966029,1
0.07152223,2
0.05455711,1
0.21636896,1
0.01047036,1
0.35411174,1
0.20223323,1
0.01367191,1
0.01232383,1
0.00023306,1
0.03504529,2
0.14723376,1
0.39827524,1
0.501,1
0.0141213,1
0.00682206,1
0.477803,1
0.0113858,1
0.2558,3
0.48525549,1
0.26713418,1
0.58415239,1
0.00032177,1
0.03634,1
0.00813427,1
0.28385868,2
0.02510203,1
0.00046046,1
1.19940625,1
0.01047577,1
0.01741037,1
0.59197863,1
0.26132668,1
0.01316129,1
0.35464611,1
0.00289915,1
0.01789427,1
0.08067918,1
0.003096,1
0.08430052,1
0.0060628,1
0.08662291,1
0.01325,1
0.69063001,1
0.06704,2
0.00712428,1
0.0100132,1
0.08546452,1
3.44884348,1
0.094,4
0.0091995,1
0.04966176,1
0.02779609,1
0.71658457,1
0.00857241,2
0.1021358,1
0.232,15
0.1093,2
0.00463284,1
0.20943341,1
5.23e-06,1
0.0654149,1
0.04655287,2
1.34882592,1
0.00014392,2
1.72988152,1
0.345318,1
0.02915779,1
0.00229675,1
0.00465491,2
0.1919,1
0.10505408,1
0.01446489,1
0.1218703,1
0.02547894,2
0.02065199,1
0.09999975,1
0.1813,3
0.77880622,1
2.75,1
0.0079724,1
0.17475481,1
0.77086317,1
0.02320949,1
0.00249083,1
0.03166132,1
0.11168917,1
0.49096274,1
0.30731559,1
0.1194292,1
0.25365169,1
0.0308,10
0.01661996,1
0.40956642,1
0.17988293,1
0.087,6
0.04218329,1
0.10849768,1
0.00337295,1
0.0764,3
0.00148084,1
0.06517259,1
0.25229686,1
0.1908,1
0.10662776,1
0.013993,1
0.00583706,1
0.2427,2
0.22324913,3
0.05548546,1
0.33922847,2
0.0032819,1
0.30558956,1
0.00014349,1
0.00192715,1
0.18912073,1
0.03800192,1
0.00496868,1
0.0965,5
0.31735987,1
0.0165619,1
0.01164,1
0.16773008,1
0.04737,1
0.08220229,1
0.00480983,1
0.56288,1
0.09819915,1
0.02985806,1
2.78234584,1
0.00749535,1
0.3012142,1
1.021e-05,2
0.01885342,1
0.00696266,1
0.2003,1
0.03360171,2
0.22900216,1
0.0082721,1
0.80282429,1
0.0171,15
8.226e-05,1
0.63533081,1
0.05807477,1
0.2416,2
0.5652656,1
0.01176769,1
0.1591043,1
0.08881479,1
0.55452953,1
0.02243772,1
0.05023156,1
0.16206637,1
0.01645069,1
0.0582,1
0.1579,1
0.1032649,1
0.01652,1
0.06478764,1
0.16650558,1
0.00738414,2
0.00857155,1
0.00380525,1
0.36247813,1
0.07417292,2
0.16277598,1
0.12725934,1
0.00767818,1
1.64482241,1
0.00103643,1
2.15805085,1
0.24196335,1
0.0863892,1
0.00745619,2
2.42,4
0.1909,2
0.05016606,1
0.0797994,1
0.92184738,1
0.02406327,1
0.09314834,1
0.00823294,1
0.39175748,1
0.02435321,1
0.02759218,1
0.01122934,1
0.02967523,2
1.0134546,1
1.76513514,1
0.00833831,1
9.78e-06,2
0.00664882,2
0.0034,43
0.05008633,1
0.20828411,1
2.22633385,1
0.11561697,1
0.01255526,1
0.09908355,1
0.51508916,1
0.00233462,2
0.11036433,1
0.00316135,1
9.849e-05,1
0.2261,2
0.03411487,1
0.2616,2
0.54673697,1
0.01517414,1
0.0124553,1
0.106516,1
0.01644503,1
0.069724,1
0.00817171,1
0.01688498,1
0.00234003,1
1.8672537,1
0.07014667,1
0.00743679,1
0.0896522,1
0.00483688,1
1.70204763,1
0.0737708,6
0.05585613,1
0.76389358,1
0.00241208,1
0.12644426,1
4.23,1
0.08860483,1
0.00341082,1
0.00373818,1
0.02473191,1
0.10252744,1
0.0041307,1
0.00538891,1
0.00855334,1
0.15770516,1
0.00232878,2
0.00826583,1
0.6202,1
0.68534263,1
0.2451,1
0.10057311,1
0.22476092,1
0.0232586,1
0.84071712,2
0.0522,6
0.09777816,3
0.17923537,1
3.91,1
0.0026175,2
0.0722,4
0.07266335,1
0.02487893,1
0.29373979,1
1.999358,1
0.42480845,1
0.02087593,1
0.00403449,1
0.18026022,1
0.05988514,2
0.17750438,1
0.14574806,1
0.0169724,2
0.00698387,1
0.00681186,1
0.01020208,1
0.09271675,1
0.00746658,1
0.1307798,1
0.2982931,1
2.20375532,1
3.15915561,1
4.32932674,1
5.5377929,1
6.42908,1
1.164177,1
0.2017,1
0.02193792,1
2.999,1
0.00655655,2
0.01638319,1
0.08327685,1
3.06205811,1
0.01042948,1
0.51344546,1
0.30536816,1
0.03984434,2
0.02526916,1
0.82089113,1
0.02159888,1
0.00205097,1
0.0339837,1
0.71303107,1
0.01717565,1
0.15299621,1
0.28365749,1
0.3988503,1
0.0385,5
0.00299973,1
0.09268034,1
1.2363468,1
4.12897178,1
0.2501,5
0.13810375,1
0.00832724,1
1.0267017,1
0.68784255,1
0.01054026,1
3.4470499,1
0.01086762,2
1.22191166,1
1.48194649,1
0.01578927,1
0.00744408,1
0.2832,2
0.05485889,1
0.02238104,1
0.01656729,2
0.12369326,1
0.04390977,1
0.0192405,1
0.00483061,2
0.02101145,1
0.00720271,1
0.0801,2
0.02382917,1
0.3126445,1
0.2316,3
0.02938888,1
0.31745742,1
0.02805631,1
0.08517783,2
0.02643139,1
0.2009134,1
0.080489,1
0.03732194,1
0.86131039,1
0.02743013,2
0.00861295,1
0.00431999,1
0.02353884,1
0.01042905,1
0.97687,1
0.04723876,1
0.8055459,1
0.0078489,1
0.01253493,1
0.0248,7
0.15270462,1
0.244378,2
0.16402675,2
3.83,2
0.00864231,1
0.01455,1
0.26998684,1
0.12950259,2
0.18008085,1
0.12785849,1
0.577746,1
0.0620591,1
0.33889071,1
0.00685557,1
0.00524397,1
0.029089,1
0.22051378,1
0.04094644,1
0.083688,2
2.10372991,1
0.00138395,1
0.71226374,2
0.26875,1
0.01173495,1
0.04638397,1
4.35432063,1
0.05531739,1
0.4175312,1
0.01317537,1
0.00680497,1
0.15754648,1
0.00535969,1
0.00021923,3
0.03817664,1
0.03539214,1
0.0331,6
0.00359279,1
0.00206136,1
0.18467041,1
0.011933,1
0.25801427,1
0.04988512,1
8.8579,1
0.72329085,1
0.03342736,1
0.47975316,1
0.29432,1
0.12287628,1
0.0111,14
0.10054228,1
2.391,1
0.02531829,1
0.08721245,1
0.1670304,1
0.00036333,2
0.06379119,1
0.03465953,3
0.00814251,1
0.3273171,1
0.67712,1
0.0178138,1
0.88770622,1
0.0113274,2
0.45904457,1
0.09735116,1
0.06142061,1
0.06035587,1
0.1419,2
0.29756282,1
0.56835128,1
0.11146258,1
0.01344083,2
0.08352907,1
0.01890125,1
0.00019673,1
0.00289891,1
4.195,2
0.20893026,1
0.02984866,1
0.07778052,1
0.01228143,1
0.00384767,1
0.029832,3
0.02074468,1
0.04711046,1
0.29035337,1
0.013813,1
0.01157687,2
0.00376437,1
1.347e-05,1
0.01200466,1
0.06287415,3
2.09,1
0.00699168,1
0.52594889,1
0.01168224,1
0.00079022,1
0.05426999,1
0.0599,3
0.00788409,1
0.07321164,1
0.40096057,1
0.33473208,1
0.01774132,1
1.63624349,1
0.45152339,1
1.796,1
0.83074356,1
0.01480049,1
0.009852,2
2.15003646,1
1.56021718,1
2.22e-06,1
0.02171962,1
2.79065792,1
0.11912279,1
0.13961844,1
0.2379,3
0.03390442,1
0.00561242,1
0.0040305,1
0.06370944,1
0.00723205,2
0.01315244,1
0.0964022,1
0.10805653,1
0.021961,4
0.08250131,1
0.00582265,1
0.01737479,1
0.46509504,1
0.00308715,1
0.09483724,1
0.08308737,1
0.02700736,1
0.02526334,1
0.00981761,1
0.0232398,1
0.2286889,1
0.05239236,1
0.0885605,2
2.25803889,1
0.05799668,1
0.00374752,1
0.31579362,1
0.01314119,2
0.00699881,2
0.03775842,1
0.0462,1
0.16340992,1
0.38629556,1
0.4446,1
0.00404132,1
3.51070277,1
2.344,2
0.97264661,1
0.02906998,1
0.01996036,1
9.9789002,1
0.29731044,1
0.08564194,1
0.94215518,1
0.01177052,4
0.13562296,1
0.00173855,1
0.02311193,1
1.79e-06,1
0.71578212,1
0.09697,1
1.55595957,1
0.20327056,1
0.028999,1
0.0007952,1
0.00995046,1
0.0092829,1
0.00857438,1
0.19517252,1
0.05878245,1
0.58112345,1
0.00225999,2
0.00327539,1
0.79038018,2
0.03418137,1
0.33942322,1
0.03301065,1
0.08293185,1
0.13742104,1
0.00471275,1
2.99949051,1
0.1054,1
0.00692633,1
0.785421,1
0.13145836,1
0.00248739,1
0.00231538,1
0.1188,2
0.02081457,2
0.46773239,1
0.00125,2
0.03761032,1
0.09749002,1
1.966,1
1.39931678,1
0.0758,3
0.4358,1
0.239,6
0.03191733,1
2.411406,1
1.35795941,1
0.0129286,1
0.005539,1
0.10295938,1
0.00250638,1
2.89061293,1
0.12410258,1
0.6041,1
0.229,2
0.12080986,1
0.00650442,1
0.18637129,1
0.02919999,1
1.1859306,1
0.24366,1
0.07604225,1
0.00234286,2
0.00215419,1
0.08776433,1
0.23133,1
9.007e-05,2
0.38271,1
0.00735322,1
0.00819661,1
0.60237889,1
0.00306963,1
0.02242887,1
0.09587628,1
0.0213625,1
2.83757626,1
1.31132064,1
0.0188,10
0.69422575,1
0.2481,1
0.0022215,1
1.132,4
0.00476833,1
0.0068426,1
0.20249436,1
0.7709687,1
0.1438,2
0.03260312,1
0.01004994,1
0.0105102,1
0.00233702,1
0.00861809,1
0.00766562,2
0.04055613,1
0.0086104,1
0.0063653,1
0.00686467,1
0.00468045,1
0.2225201,2
0.0097222,1
0.04653759,1
1.9021,1
0.00235186,1
0.00491548,1
9.3e-07,1
0.00712539,1
0.00967222,1
0.17778788,1
0.00162557,3
0.00964,1
3.59,2
0.01188765,1
0.00285123,1
0.0796,1
0.0051833,1
0.7559249,1
0.2386,1
0.45121716,2
0.46210278,1
0.02237193,1
1.011,1
2.3e-05,1
0.73226176,1
0.00684994,3
0.00238116,1
0.0051,21
0.011201,1
0.00016169,1
0.00627075,1
0.24218213,1
0.12692708,1
0.00301922,1
0.32035262,1
0.142135,1
0.08200427,1
0.04134772,1
0.5252,1
0.0772748,1
0.00245321,1
0.00880952,1
0.02821555,1
0.03026245,1
0.19126796,2
0.00450469,1
0.01050977,1
0.05542711,1
0.22848843,10
0.06619087,1
0.1795,3
0.09735256,1
0.00398033,1
0.00715231,1
0.1597,1
3.99313285,1
0.00855102,1
0.009246,1
0.08719965,1
0.3418398,1
0.00631489,1
1.716e-05,1
0.01292332,1
5e-07,1
0.00712496,1
0.05843293,2
0.12465012,1
0.00387343,1
0.41265523,1
0.16441026,1
0.2453,3
12.84585234,1
0.04885632,2
0.01113436,1
0.00212001,1
0.02351005,1
0.00361812,1
0.012102,2
0.0053049,1
0.35328851,1
0.08438019,2
0.01661219,1
0.33498724,1
2.042,1
0.01561425,1
0.00467295,1
2.09997749,1
0.00286344,1
0.1177,3
0.06176789,1
0.00011128,1
0.00689172,2
0.00687506,1
0.03362137,1
0.00329617,1
0.02501357,1
2.01177477,1
0.01448223,1
0.08337686,1
0.02991856,1
0.30610816,1
0.2764759,1
0.01426024,2
0.01546043,1
0.10539205,1
0.26787059,1
0.00249151,1
0.81359708,1
0.109353,1
0.08352389,1
0.47317929,1
1.00951381,1
0.18786331,1
0.0117688,1
0.1255,2
0.03337355,1
0.0574,2
0.25954941,1
7e-08,11
0.01001538,1
0.54285,1
0.53290381,1
0.1027,2
0.05362956,1
0.0021529,1
0.00502709,1
0.01622118,1
0.00263561,2
7.212e-05,2
0.00233228,2
0.00599251,2
0.02316562,1
0.02445838,1
0.1482,1
0.939,1
0.2277,4
0.8309,1
2.345,3
3.47,1
0.58628985,1
1.7166,1
2.23627541,1
0.22962214,1
0.2307384,1
0.002297,1
0.00721865,1
0.01203204,2
0.7303,2
0.00345109,1
0.01788868,1
0.00326242,1
5.045,2
0.06901395,1
0.01175201,1
0.2183,4
0.23315332,1
5.09110409,1
0.00218038,1
0.03954917,1
0.5178716,1
0.04799,1
0.0161114,2
0.56965435,1
0.00774009,1
0.61473504,1
0.00823946,1
0.1079568,1
0.042752,1
0.13386086,1
0.0852873,1
0.12170272,1
0.0105643,1
0.6879,1
0.0265,9
0.00526531,1
0.00203044,1
0.03680935,3
0.00234114,2
0.04375693,2
0.18747366,1
0.50272106,1
0.00860555,1
0.00690211,1
0.00015529,1
0.09655719,1
0.02012302,1
0.01432061,1
0.75433072,1
0.02517931,1
0.01424886,1
0.00342859,2
0.035866,1
0.02106078,1
0.14128026,1
0.00441067,1
0.12774467,1
0.01728351,1
0.0913145,1
6.00207933,2
0.41816247,1
0.23549571,1
0.05374648,1
0.00926568,1
0.122999,1
0.00739023,2
0.00823362,1
0.2516,3
0.6243,1
0.02520002,1
0.04133987,1
0.008511,1
0.60709096,1
1.1728551,1
0.0271822,1
0.22107271,1
0.00286799,1
0.15003259,1
0.06564537,4
0.0438,2
0.06602196,2
0.01236872,1
0.44964995,2
0.187712,2
0.038973,1
0.0128,14
0.21550574,1
0.004029,1
0.0023351,1
0.00325074,1
0.3319,1
0.1378,2
0.04573001,1
0.29599229,1
0.01016987,2
0.03998325,1
0.3213,1
0.08229841,1
0.00555892,1
0.05902569,1
0.02661025,1
0.0904043,1
2.568,1
0.16190766,1
0.011618,1
1.1753587,1
0.0839613,1
0.00702444,1
0.37995957,1
0.10055,1
0.00426743,1
0.9145,2
0.00489295,1
0.66544903,1
0.01148472,1
0.36767837,1
0.00313631,1
0.1071,1
0.40510188,1
0.00227948,1
0.5862195,1
0.39052664,1
0.963,1
0.0799227,1
0.17668076,1
0.0266824,1
0.070489,1
0.19173172,1
1.003e-05,1
0.29999999,3
0.04671302,1
0.0311,5
0.2577,1
1.01615808,1
0.00591376,2
0.01627309,1
0.01386495,1
0.1846,3
0.00880852,1
0.1241,2
0.0053968,1
1.11205,1
0.04205112,1
0.26775,2
0.0098754,1
0.1638,1
0.1793448,1
0.0061245,1
0.2259,2
0.13051071,1
0.25635719,1
0.00794997,1
0.01733379,2
0.2153,6
0.5185255,1
0.1995,3
0.44532641,1
0.00313369,1
0.2047,3
1.319,1
0.607,1
0.14142765,1
0.0069957,2
0.13676994,1
0.0691,4
0.0477777,1
0.01036352,1
0.11688099,1
0.05537714,1
0.00864342,1
0.121,4
0.00862676,1
0.00045358,2
0.08700385,1
0.10830036,1
0.00689,1
0.00738937,1
0.1258189,1
0.04021334,1
0.01873078,2
0.25520382,1
0.01497988,1
0.2248,4
0.1104,1
0.20889914,1
9.6e-06,1
1.996,1
0.01000825,2
0.00452467,1
0.2142,3
0.00149105,1
0.3127,1
0.00419323,1
0.2036,2
1.1815097,1
0.01011362,2
0.04250421,1
0.0635,6
0.08580734,1
0.03395682,1
0.00617405,1
0.03849351,1
0.1305,2
0.00717279,2
0.06122176,1
0.41656806,1
0.01410858,1
0.1199,4
0.00082,1
0.03956022,1
0.01133976,1
0.2968,1
0.1007565,1
0.00630391,1
0.18564497,1
0.01864781,1
0.7862,1
0.01956833,1
0.00986614,1
0.00683418,1
0.00070846,1
0.43295673,1
0.1706844,1
0.2131,3
0.32136827,1
0.252,2
0.35204423,1
0.33349157,2
0.89,1
0.0230306,1
0.033252,2
1.6833947,1
0.316,1
0.00032521,1
0.895,1
0.3169,1
0.00295,1
0.89942216,1
0.0342,9
0.9938,1
9.17e-06,1
0.14395075,1
0.88782078,1
1.92139519,1
0.50837121,1
0.02185032,1
0.02575485,3
0.00231735,4
0.7226,1
0.48707649,1
0.462,1
0.00359347,1
2.43e-06,2
0.06798558,1
0.05813471,1
0.03620058,1
0.3264,1
0.01068461,1
0.00233942,1
0.49890241,1
0.00266678,1
0.00444025,1
0.0370356,1
0.789,2
0.14621229,2
0.10747394,1
0.08420363,1
0.00039733,1
0.00430358,1
0.04560135,1
0.16378845,1
0.00309951,1
0.36086975,1
0.00205079,2
0.01869119,1
3.33e-06,1
0.36519609,1
0.04600162,1
0.00392992,2
0.14039763,1
0.00351558,1
0.0205,6
1.88856091,1
0.0119828,1
0.00585708,1
0.083,8
0.0555,6
1.49652398,1
0.37119232,1
0.1433,2
0.08688225,1
0.21328201,1
