Trade_volume,Number of trades with that volume
74.9996994,1
40.42566257,1
34.35329,4
3.728e-05,1
0.08653553,1
1.6e-07,1
0.2999988,1
11.59174962,1
58.46522954,1
30.00789,1
2263.59708058,1
34.32587,3
30.94282,2
379.861,2
212.34113987,1
16.89905758,1
0.01572907,1
6385.0,1
20.01401,1
6.26280086,1
0.28485942,1
34.32100041,1
0.06320385,1
0.003996,1
30.0024,26
0.00297987,1
34.33578,3
6421.60083334,1
2328.0,1
5.72e-06,1
389.35834845,1
34.31651,3
18.70493987,1
34.32597,1
0.00032276,1
393.85721387,2
14661.01399228,1
10566.61297501,1
14.9685,1
6474.75576666,1
0.00078749,1
34.3194,3
2386.20048877,3
10580.46258999,1
43.0,1
20.88751854,1
0.11669707,1
30.94016,1
8.76692,1
6.29342,1
0.49227375,1
115.6263086,1
30.01426,10
34.33391,11
9.00447,1
2461.954,1
1093.494,1
411.86105864,1
555.36272048,1
0.00051153,1
0.04978108,2
30.93768,3
23.51291709,1
34.33248,2
2497.64956535,2
2499.75001782,2
2500.0,4
6600.0,1
1783.85878495,1
11.9760479,1
30.02342,5
24.29200595,1
1.8e-07,1
10716.612975,1
34.35608,1
30.0066012,1
1.4929172,1
6648.3461,1
1.79e-06,1
0.91370356,1
34.3162,2
17.93382108,1
9.98003992,1
17.5,1
0.91463074,1
1.2e-06,1
18.41344135,1
6691.389,1
34.32151,4
1800.09446889,1
34.36042,3
0.00020278,1
30.94563,1
0.02985394,1
28.8681751,1
0.03240691,1
0.0002816,1
558.6655101,2
30.94091,16
0.05055302,1
34.32162,2
8.10376,1
2679.474,1
2684.47371577,1
0.4461761,1
30.02192,10
74.9999004,1
34.35711,8
30.94154,4
34.35386,17
0.00012193,1
2499.50003565,1
2719.45575029,1
34.33459,1
0.00036953,1
31.44843,2
40.63253789,2
23.28,1
2752.86445,1
30.00446,31
34.35723,1
0.06460462,1
1.11896573,1
24.8794824,1
34.33388,23
432.28,1
34.31569,3
2785.24924985,1
16.89342076,1
0.0005988,1
127.1590628,1
2798.53330886,1
2799.65272218,1
2e-07,3
3.71104877,1
1153.229,1
4569.0,1
5.58351448,1
6320.526,1
0.00218343,1
18.3833109,1
34.34362,31
556.76828644,2
2885.19223077,1
1.96e-06,1
28.91579066,1
0.06148203,1
1.23e-06,1
0.00037784,1
2908.0234,1
5e-07,1
34.34579,3
37.49393912,1
29.59933769,1
2925.0,1
34.32652,3
30.94595,1
2934.13668633,1
30.93625,7
30.94378744,1
34.31671,2
1176.64124238,1
1.4075258,1
495.32695723,1
6.29433,1
30.94191,9
2989.62078511,1
4.771e-05,1
0.00013335,1
3000.0,2
3002.11369535,1
17.9899526,1
9.35739574,1
32.08599988,1
30.94372,1
7e-08,2
7.7882,1
6.468e-05,1
50.89820359,1
0.00010091,1
34.35266,1
30.94014,1
30.02001016,1
0.76738916,1
0.28576,1
2.0811922,1
34.32584,1
1.88617003,1
1197.11636999,2
12.91164133,1
1.52723967,1
30.02582,7
5296.475,1
0.3945303,1
3111.358,1
34.33592,16
9.96e-05,1
0.00099984,1
15.9774191,1
7244.98409,1
11.17018595,1
30.93969,2
1.51098682,1
34.36682,5
528.995,1
0.00089462,1
0.0009598,1
3178.2312122,1
34.3163,3
1896.05788423,1
8.9981748,1
0.00080299,1
11385.89177666,1
30.93749,4
4.31956744,1
1216.53555452,1
2016.25547046,1
30.94573,2
7307.90768617,1
34.40489205,1
9.13349146,1
56.73627608,1
34.31811,2
31.44107,1
123542.77237782,1
34.32901,3
0.00014769,1
30.44511,1
74.9970105,1
6.54374,1
543.123,1
4.65712644,1
0.25627507,1
74.9990402,1
545.9754491,1
97482.0,1
2.28e-06,1
34.32208,3
34.36447,24
3286.97011318,1
19.22977604,1
0.00243702,1
16.85495944,1
551.38058915,1
11.50596322,1
553.876596,1
3.16e-06,1
3.69486949,1
554.74595199,1
0.00114512,1
555.941463,1
17.93711,1
51.12098985,1
0.00044256,1
15.4325298,1
30.44544,4
557.41296205,1
34.33659,1
11538.6348927,1
558.561,1
0.00039804,1
559.98297792,1
40220.3743,1
3359.95029575,1
560.87308884,1
18.74577612,1
2.4e-07,2
561.14518467,1
27.82216569,1
30.01011,9
1930.72933263,1
4.11383495,1
34.34236,20
30.02101,16
0.00998004,1
0.12400349,1
34.31661,2
15.06103028,1
30.93744,3
74.99000159,1
18.64387148,1
29.7101999,1
7541.945,1
251.0,1
34.35793,1
34.36316,6
34.32238,1
115.56014718,3
30.00553,1
34.36489,14
4.34e-06,1
1.98691215,1
34.34274,2
393.514,1
14.96914606,1
34.32203,1
584.35318301,2
5.95e-06,1
0.00027193,1
23.43689274,1
7610.00014713,1
3.86869242,1
74.99822,1
0.00053338,1
3524.63253674,1
15.021,1
11.21262358,1
0.00061959,1
557.49706452,1
24.97003596,1
0.57370289,1
956.5819754,1
118.8657748,1
0.00053119,1
50.00504999,1
1.93258506,1
34.31559,3
30.00825,5
29.9904,5
12.80506457,1
34.36671,4
1.57e-06,1
0.29015034,1
25.7545458,1
11.72837326,1
8.57467901,1
597.07752901,2
34.31799,1
1.08977136,1
34.33289,9
1347.26958115,1
13.47279793,2
554.5178938,1
34.34719,23
3606.81271873,1
20000.0,1
3620.672,1
34.33548,13
0.00340478,1
0.01085136,1
30.93991,6
0.00078227,1
25.32706371,1
34.3289,27
30.94536,3
0.00023292,1
34.33363,5
34.27325,1
54.14054722,1
0.00093543,1
11872.627,1
24.9500998,2
7784.06582381,1
3691.08228092,1
4.1e-07,1
8.15644255,1
15.086616,1
0.13828671,1
74.99999728,1
24.09408,1
30.94355,1
34.32342,18
9.43063473,1
11935.26780624,1
34.3336,5
74.99900023,1
16.88966493,1
31.66512955,1
60.07873259,1
91.14952408,1
57.06617892,1
40.96872774,2
3772.51561339,1
11.82775,1
34.26201,2
2.14361012,1
944.97118541,1
17.20243543,1
0.00757748,1
3783.788,1
194.93959912,2
10.19000918,1
0.00017225,1
34.33757,5
34.34703,8
30.937914,1
7463.126625,1
12.91217531,1
30.94278,7
0.00178,1
3835.7635,1
0.49995,2
196.92799425,1
3850.0,2
30.94339,1
34.32119,18
0.39473954,1
30.94022,2
1.3e-07,1
6.26684,1
34.33353,10
3.579e-05,1
27.10885329,1
19.43687374,1
0.1020379,1
6.84239683,1
30.94347,1
34.33498,11
23.18339,1
0.00203941,1
3925.0,1
30.01125,7
2020.75404999,1
20.20524273,2
63.7739488,1
46.08123418,1
29.94011976,1
34.32024,17
34.32525,1
0.44820539,1
74.99586503,1
0.02992813,1
8073.611,1
30.44533,2
30.94271,3
3994.42306401,1
19.4470545,1
5.23499619,1
208.8576,1
0.59522657,1
31.44094,1
34.32204,2
17.6647632,1
34.31825,2
32711.66870008,1
15.05133,1
0.00061365,1
19.96007984,1
30.94113,15
34.34005,1
0.01037258,1
16.84821675,2
0.0010949,1
30.00525,24
3.16456,1
32752.42211558,1
11.91468062,1
