Trade_volume,Number of trades with that volume
57.6214,1
345.24234405,1
346.14202212,1
347.37416031,1
349.2767,1
350.0,7
351.69866733,1
352.8539,1
353.30403357,1
148.2353,1
59.955589,1
356.88333553,1
357.12835636,1
358.57149439,1
359.02170304,1
360.061403,1
63.79290027,1
363.61748212,1
364.8596653,1
365.34337569,1
12.0,4
61.4712127,1
368.89001418,1
369.58193,1
370.79465812,1
371.0,1
372.75496913,1
62.7830772,1
374.99671074,1
376.83535225,1
378.13293276,1
63.80127943,1
380.0,2
382.72788284,1
149.77611178,1
64.095996,1
386.01767,1
387.83436841,1
388.94423606,1
389.22155689,1
390.09707658,1
65.3811205,1
392.06896333,1
393.52510509,1
394.172,1
395.39946129,1
13.0,4
397.27625396,1
398.71321302,1
399.28129367,1
400.0,1
402.40771025,1
67.75972,1
0.00895405,1
406.02978455,1
7.31455,1
68.4,1
410.82140526,1
411.83526592,1
5.47200475,1
414.73228937,1
69.63206762,1
416.36480499,1
6.784e-05,1
418.03753244,1
70.116393,3
423.42687173,1
426.4937235,1
71.03883211,1
428.70164158,1
429.68032349,1
430.3666134,1
431.72929386,1
0.0555071,1
72.8106922,1
10.7451691,1
435.34986587,1
438.36530258,1
73.025215,1
440.52863,1
442.80367009,1
443.68292689,1
444.718,1
74.5047759,1
47.28853768,1
449.43415954,1
450.0,1
75.0,11
452.25,1
49.96003881,1
32.846,1
15.75,1
76.06785954,1
459.896249,1
461.931,1
462.055334,1
77.12125934,1
465.905,1
466.31046547,1
468.0,1
78.2163928,1
470.0,3
471.0535148,1
0.00797446,3
473.0,1
474.10939034,1
79.8239584,1
476.5,1
477.66,1
478.85,1
479.41,1
480.68080998,1
80.67937048,1
482.2,1
483.62,1
484.25,1
33.99,1
486.12,1
487.52928974,1
488.53639279,1
489.91622433,1
490.66,1
491.845,1
492.78,1
82.3888633,1
494.29,1
495.57900321,1
496.66,1
497.8,1
498.19469602,1
83.05420856,1
500.0,139
501.72,1
502.44,1
503.3985712,1
504.65056886,1
84.7964893,1
506.88,1
507.47,1
508.28,1
143.8922,1
85.27694287,1
0.25859294,1
0.67784557,1
514.86,1
515.35,1
516.989493,1
86.1596,1
520.61,1
521.11,1
522.15,1
87.26473547,1
524.98,1
526.63839,1
528.167402,1
88.096,1
532.32183559,1
154.651,1
89.68306141,1
537.44549528,1
5.3012,1
90.51340313,1
52.15215216,1
35.08582716,1
18.0,15
91.70396569,1
549.795233,1
550.44109946,1
92.22,1
554.261,1
555.45936677,1
93.519387,1
27.93296089,1
562.61807833,1
94.72723571,1
566.11710304,1
87.797315,1
95.77974072,1
575.1216408,1
19.5,1
577.03184437,1
581.44219905,1
97.47327327,1
587.93758562,1
98.775,1
591.08337562,1
592.17616235,1
99.899001,1
597.42367451,1
598.68289763,2
85.6133679,1
88.09709709,1
100.88079,1
54.92406783,1
37.24193012,1
20.14332528,1
101.35935935,1
3.9176,1
609.54546127,1
102.0,2
51.0267077,1
618.68666713,1
103.0,1
623.94429997,1
104.66,1
14.322997,1
3.26e-06,1
89.00059936,1
105.47347347,1
632.86687309,1
55.2623406,1
38.06199999,1
21.0,2
106.158735,1
4.183,1
639.21814185,1
0.06653987,1
641.17699642,1
107.93103667,1
35.08771,1
648.83210801,1
108.25368421,1
13.6351823,1
109.45445445,1
110.64954787,1
43.91,4
98.0758736,1
39.096,1
111.1822,1
3.4e-07,2
669.522807,1
670.35455775,1
112.24213903,1
0.00013903,1
676.0,1
677.61857304,1
113.52842843,1
14.75058614,1
683.77761475,1
114.5077,1
91.7801001,1
115.61222609,1
692.31715827,1
57.8668,1
23.5,1
116.08175261,1
6.32367,1
700.0,1
702.92698938,1
117.77067067,1
704.59676676,1
8.759e-05,1
708.3426063,1
118.588,1
711.904,2
119.82971347,1
717.23019501,1
718.4245084,1
11.9775105,1
120.26526527,1
722.69801434,1
58.51523664,1
24.0,3
121.2394,1
728.70038588,1
7.78e-05,1
0.01399103,1
122.9616302,1
736.39983247,1
738.97410149,1
123.8662,1
16.7799,1
124.51984286,1
747.08575865,1
93.1412,1
125.81260001,1
0.02783762,1
755.15567,1
25.0,31
126.23968562,1
758.7726096,1
127.13293293,1
1.37e-06,1
276.8583,1
3.9064,1
0.31830918,1
0.00023856,1
129.21293293,1
94.4664,1
130.88924475,1
1.75e-06,1
43.10755309,1
26.0,3
131.20266174,1
788.70759687,1
791.26332507,1
