time,price,volume,buy_or_sell,market_or_limit,misc
1526431926.1259,1.00000000,575.61600000,b,l,
1526669433.9852,1.00080000,29.98681000,b,m,
1526268091.9826,0.99980000,13076.38900000,b,l,
1526332107.7304,0.99950000,30.94536000,b,l,
1526595775.8937,1.00020000,30.11579477,s,l,
1526251712.7379,1.00050000,6.29433000,b,l,
1526473953.1662,1.00110000,34.37247000,s,l,
1526613217.3033,0.99950000,30.02309894,b,l,
1526268099.946,0.99950000,16.85495944,s,l,
1526595781.174,1.00000000,119.52010411,s,l,
1526268102.6107,0.99950000,16.88966493,s,l,
1526661319.2789,1.00010000,75.00000000,s,l,
1526121928.5222,1.00020000,34.31539000,b,l,
1526575864.086,1.00030000,0.00003939,s,l,
1526456291.1091,0.99990000,30.01651000,b,l,
1526268114.424,0.99970000,75.00000000,b,l,
1526121928.5389,1.00020000,34.31539000,b,l,
1526595799.991,1.00000000,47.41094160,s,l,
1526268120.2355,0.99970000,16.89342076,s,l,
1526268121.8057,1.00020000,13076.38900000,b,l,
1526583222.4324,1.00030000,29.99640000,b,m,
1526467794.7012,1.00040000,0.00000269,s,m,
1526268127.5474,1.00000000,30.01591000,b,l,
1526506255.6565,1.00000000,0.00000001,s,m,
1526631120.3569,0.99910000,75.00000000,b,l,
1526130753.2227,0.99990000,1378.52726991,b,l,
1526438957.5734,1.00010000,4999.00009998,s,l,
1526228922.3924,1.00060000,34.34362000,b,m,
1526442706.0591,1.00050000,32.91582000,b,l,
1526577306.7687,1.00100000,29.97812000,b,m,
1526268147.0439,0.99990000,16.84821666,s,l,
1526268150.0368,0.99990000,16.89905758,s,l,
1526435589.4876,1.00020000,31.43693000,b,l,
1526661370.8715,1.00010000,75.00000000,s,l,
1526579451.668,1.00000000,0.00000002,s,l,
1526661372.329,1.00000000,1022.82800000,s,l,
1526608265.6558,0.99480000,10.31423917,s,m,
1526530303.0495,0.99990000,0.20146135,s,m,
1526670417.4092,1.00050000,75.00000000,s,l,
1526268163.7992,0.99990000,16.84821675,s,l,
1526632076.5143,0.99930000,53.97461327,b,m,
1526268166.8297,0.99990000,16.84821675,s,l,
1526622128.5014,0.99950000,31.98440000,b,l,
1526268171.0244,1.00000000,16.90375760,s,l,
1526268173.536,1.00000000,16.84653182,s,l,
1526268177.4095,1.00000000,16.84653182,s,l,
1526595858.2355,1.00010000,0.00001988,s,l,
1526627036.5934,0.99980000,1551.15754684,b,l,
1526455889.2915,1.00010000,34.39590000,s,l,
1526516441.0597,1.00010000,0.02355345,s,m,
1526277357.6227,0.99990000,1652.11369535,s,l,
1526655322.8264,0.99980000,30.02192000,b,l,
1526670417.4736,1.00010000,32.51762000,s,l,
1526268199.6612,1.00000000,16.93012713,s,l,
1526543591.8912,1.00090000,29.97243000,s,l,
1526216753.0148,1.00020000,34.34327000,s,m,
1526291449.6482,0.99990000,30.00446000,s,m,
1526190941.6272,1.00050000,34.33358000,s,m,
1526501038.7169,1.00070000,30.00030000,b,m,
1526268207.3211,0.99980000,9.37348032,s,l,
1526268208.3231,0.99980000,20.63401968,s,l,
1526134152.337,1.00050000,18.75000000,b,l,
1526268210.5724,0.99980000,7.47399998,s,l,
1526229747.4336,1.00010000,34.36073000,s,m,
1526268214.663,0.99980000,703.79100000,s,l,
1526268215.1371,0.99980000,561.14518467,s,l,
1526501038.7603,1.00070000,30.00030000,b,m,
1526665563.9305,1.00040000,2324.90251777,b,m,
1526268114.4716,1.00010000,30.02101000,b,l,
1526469173.8697,1.00260000,1658.69058493,b,m,
1526268226.4351,0.99980000,561.14513362,s,l,
1526442706.1337,1.00060000,32.91340000,b,l,
1526158910.9679,1.00030000,34.33383000,b,l,
1526595914.8523,1.00000000,1.42380640,s,m,
1526579255.5702,1.00010000,517.45180481,s,l,
1526467135.1791,1.00080000,75.00000000,s,m,
1526232700.9637,1.00030000,34.35657000,b,l,
1526268248.3091,0.99980000,8.10375994,s,l,
1526221688.198,0.99950000,30.02582000,b,m,
1526268250.4458,0.99980000,8.10376000,s,l,
1526248847.1559,1.00100000,34.34719000,b,m,
1526172695.1916,1.00030000,5.41968934,s,l,
1526268253.8856,0.99980000,37.28368327,s,l,
1526426706.0388,1.00000000,31.43312000,s,l,
1526268257.7701,0.99980000,19.22977604,s,l,
1526337172.6684,0.99990000,30.93791400,b,l,
1526268261.2465,0.99980000,202.13932862,s,l,
1526176691.464,1.00040000,34.33159000,s,l,
1526476721.3835,1.00150000,29.96823000,b,l,
1526237296.3937,1.00020000,34.36316000,s,l,
1526120815.134,0.99990000,34.31539000,s,l,
1526477345.4414,1.00050000,29.98441000,s,m,
1526332322.9446,0.99990000,30.94544000,b,l,
1526476721.394,1.00170000,1678.63969165,b,l,
1526216086.6268,1.00060000,75.00000000,b,l,
1526636105.9962,0.99930000,6.88982223,s,m,
1526120839.7711,0.99990000,34.31559000,b,l,
1526643743.3495,0.99890000,30.04627000,b,l,
1526168065.9557,1.00010000,195.56839638,s,m,
1526172959.4153,1.00060000,34.33483000,b,m,
