time,price,volume,buy_or_sell,market_or_limit,misc
1526424437.6626,12.500000,11.96888091,s,m,
1526191471.4131,13.759000,21.33525692,b,m,
1526269149.6438,13.671500,0.00002704,b,m,
1526268062.7616,13.606300,1300.00000000,s,m,
1526268063.378,13.800100,3.50000000,s,l,
1526366370.9961,14.200000,524.98000000,b,l,
1526366373.1575,14.200000,483.49000000,b,l,
1526268071.4985,13.795200,4.34933890,s,l,
1526399145.3245,13.503000,11.45974535,s,l,
1526268076.9601,13.729000,49.51251251,b,l,
1526543313.1054,13.110400,153.64398903,s,m,
1526628529.9587,12.600000,120.00000000,s,l,
1526595762.5221,12.343600,5.00000000,b,l,
1526628532.2578,12.586500,4.93791432,b,l,
1526366389.3454,14.200000,101.88332861,b,l,
1526366390.7425,14.200000,5.00500501,b,l,
1526366393.4247,14.200000,20.55500000,b,l,
1526366395.5669,14.200000,500.00000000,b,l,
1526366399.0634,14.200000,1115.20125647,b,l,
1526628545.4046,12.629900,54.21160896,b,m,
1526366402.847,14.230000,0.00005691,s,l,
1526479736.5042,12.041300,20.87600000,s,l,
1526419163.9424,12.977100,25.00000000,s,m,
1526595782.3032,12.419900,160.12086249,b,l,
1526303304.0853,13.392500,4.48011947,s,l,
1526399178.8481,13.503000,5.04499134,s,l,
1526399180.0421,13.501000,50.00000000,s,l,
1526200738.3976,13.890000,500.00000000,s,m,
1526235348.3949,14.750000,14.64334200,s,l,
1526497494.4831,12.250100,20.40900000,s,m,
1526366424.148,14.250000,59.13171578,b,l,
1526521112.6165,13.563700,10.72800000,b,m,
1526307418.2875,14.265900,5.00000000,b,m,
1526497508.2725,12.209200,400.00000000,s,m,
1526268133.3484,13.699900,43.37528230,b,l,
1526563048.6839,13.180000,125.00000000,b,l,
1526218197.3808,14.060000,13.35659786,s,l,
1526268139.9077,13.678300,0.00000014,s,m,
1526268141.8555,13.700000,39.64742306,b,l,
1526300911.8045,13.624000,143.10928835,s,l,
1526431986.7642,12.769600,10.00000000,b,l,
1526561105.7612,13.131400,0.00000031,s,m,
1526257022.5006,14.410600,28.37342710,s,m,
1526546473.0437,13.120000,70.74682165,b,m,
1526661372.9512,12.380400,13.42810000,b,l,
1526229717.4419,14.650000,10.00000000,b,m,
1526661377.7953,12.380600,6.94924380,s,l,
1526169859.9412,14.040000,3.50000000,b,m,
1526394961.5794,13.500000,44.24605800,s,l,
1526168006.1759,14.210000,125.00000000,b,l,
1526187966.143,13.528400,71.48843524,s,m,
1526311640.2709,14.256000,9.00000000,b,l,
1526530323.0738,13.450000,113.03838662,b,l,
1526494566.4859,12.264200,37.50000000,b,m,
1526491865.6917,12.200000,193.28799371,b,l,
1526202654.2577,13.890000,36.95773454,b,l,
1526429878.5338,12.999400,23.84600000,b,l,
1526202656.0242,13.880000,47.43844413,b,l,
1526202658.116,13.880000,0.00979178,b,l,
1526170902.0336,13.986700,141.01209742,b,m,
1526601096.7292,12.297000,400.00000000,b,m,
1526268210.4502,13.633600,57.24782053,s,l,
1526349875.2656,13.980000,287.42494770,s,l,
1526268213.2068,13.630000,0.00456484,b,l,
1526268215.9936,13.618200,0.00004879,s,m,
1526432056.0782,12.620000,1078.68910000,s,m,
1526309196.6868,14.307900,0.10378123,b,m,
1526202683.8189,13.900000,30.15355355,b,l,
1526254529.0462,14.600000,1203.85093338,s,m,
1526312795.0927,14.395800,167.52300000,s,l,
1526333759.8323,14.230300,15.00000000,s,m,
1526312844.2319,14.597300,0.00908893,b,m,
1526360368.948,14.030100,0.00026025,s,m,
1526268231.7101,13.596900,1300.00000000,s,l,
1526440020.6086,12.240000,27.33670000,b,l,
1526258572.5944,14.574900,9.00217070,b,l,
1526268236.6515,13.560000,0.39387170,s,m,
1526273848.0764,13.730600,7.14000000,s,l,
1526268240.4041,13.587900,35.00000000,s,m,
1526424424.3293,12.510100,57.31130000,s,l,
1526432083.1082,12.739900,28.33613995,s,l,
1526305491.7666,13.180000,0.25542888,b,l,
1526253117.6939,14.747700,0.00044270,s,m,
1526530399.5828,13.447200,9.00000000,b,l,
1526169953.4262,14.039900,0.00071175,s,l,
1526169954.56,14.039900,9.26993238,b,l,
1526169955.784,14.040000,9.25853550,b,l,
1526301028.5454,13.608200,73.48510400,s,l,
1526435336.7656,12.310100,24.56612812,s,l,
1526493267.2999,12.238700,16.81266000,b,m,
1526520595.6434,13.439900,16.01500000,b,m,
1526235762.8409,14.889500,6.92000000,b,m,
1526437774.8214,12.019800,130.48738200,b,m,
1526186045.4002,13.762600,0.00709000,s,m,
1526595952.3747,12.330000,160.00000000,b,l,
1526301041.572,13.600000,5.18218218,b,l,
1526235506.583,14.874300,3.80000000,b,m,
1526169972.3902,14.042500,0.09401787,s,m,
1526432118.1611,12.740000,9.27708402,s,l,
1526436621.3526,12.332500,13.65300000,s,m,
1526432123.5108,12.740000,35.98350682,s,l,
1526582058.4273,12.480000,541.38880000,s,m,
1526412014.1541,12.650100,6.55677600,s,m,
1526266212.4133,14.210000,5.00000000,s,l,
1526432138.8884,12.740000,8.28000000,s,l,
1526268301.1376,13.677800,3.91981375,s,m,
1526301072.9944,13.580000,3.00000000,b,l,
1526595988.6451,12.371200,80.00000000,s,l,
1526311662.2433,14.260000,386.16266992,b,l,
1526399384.3509,13.509400,100.00000000,b,m,
1526491887.8138,12.281700,8.86135409,b,l,
1526305376.2601,13.231200,75.57893400,s,l,
1526257051.2574,14.402200,997.80482938,s,m,
1526333860.0443,14.290000,21.05219734,b,m,
1526599784.0647,12.000100,400.00000000,s,l,
1526268328.0613,13.728900,9.07437437,b,l,
1526579271.6151,12.710000,50.00000000,s,l,
1526520874.3114,13.379800,514.80604700,b,m,
1526314223.0487,14.287600,0.00000011,s,m,
1526549133.3139,13.216200,0.00033011,s,l,
1526596020.3513,12.343600,149.80000000,s,l,
1526432181.0321,12.749100,48.84167510,b,l,
1526312041.8903,14.399600,7.14000000,s,m,
1526202370.8727,13.820000,200.00000000,s,m,
1526244391.3023,14.950000,125.00000000,b,l,
1526306207.3211,14.180000,211.24510000,b,m,
1526268348.1796,13.729000,7.77377377,b,l,
1526268351.9861,13.729000,34.63573574,b,l,
1526658750.3797,12.352100,0.00000019,s,m,
1526180598.4524,13.770000,50.00000000,b,m,
1526268362.5905,13.680100,62.86000000,s,m,
1526360823.4729,14.000000,50.23553043,b,l,
1526226009.9325,14.284600,190.00000000,s,m,
1526245801.6206,15.010000,0.16245083,s,m,
1526437283.947,12.159800,8.76450000,b,l,
1526282681.1518,13.627500,10.00000000,s,l,
1526244392.0821,15.020000,105.90598800,s,l,
1526238055.5936,14.761300,124.30572511,b,m,
1526311675.7157,14.389500,1990.10317940,b,l,
1526232053.9067,14.860000,3.00000000,s,l,
1526235622.3383,14.869400,7.14000000,b,l,
1526628849.5861,12.732400,551.41000000,b,m,
1526244393.4973,15.020000,27.72450000,s,l,
1526579284.1956,12.670000,39.02910000,s,l,
1526407625.2431,12.750000,25.00000000,s,m,
1526461189.4477,12.000000,392.31752239,s,l,
1526480611.3762,12.020100,149.08520000,s,m,
1526311681.5639,14.389200,4.32020000,b,l,
1526404555.0479,13.280000,22.34300000,s,m,
1526268301.1435,13.677800,0.01016509,s,m,
1526226936.9475,14.400000,0.60466420,b,m,
1526432281.9333,12.789900,28.38052275,b,l,
1526333983.1216,14.220000,100.00000000,s,m,
1526268448.4158,13.680100,12.89145255,s,l,
1526408064.0576,12.621300,0.00000002,s,m,
1526558640.5715,13.385200,1300.00000000,b,l,
1526268453.1557,13.680100,0.00047259,s,m,
1526301222.821,13.583800,36.44606679,b,l,
1526557549.6746,13.160000,200.00000000,b,m,
1526373463.0427,13.810800,0.27263022,s,m,
1526311687.278,14.389100,382.38080000,b,l,
1526579293.4249,12.630000,194.04760000,s,l,
1526394971.2018,13.500000,58.53040000,s,l,
1526579372.1651,12.561000,0.08631622,s,m,
1526303239.8893,13.500000,55.00000000,s,m,
1526268472.1446,13.729000,50.86170450,b,l,
1526342257.1418,13.703900,0.00191492,s,l,
1526235710.8173,14.850000,87.41102873,b,l,
1526606522.5663,12.230000,0.00002803,b,l,
1526558641.6525,13.395000,187.00000000,b,l,
1526268483.2748,13.729000,227.51290699,b,l,
1526268485.1849,13.729000,19.91691692,b,l,
1526268486.2193,13.729000,151.68588589,b,l,
1526268487.1677,13.729000,262.89889890,b,l,
1526168454.8132,14.000000,50.00000000,s,m,
1526195295.2658,14.013000,0.00012074,s,m,
1526268491.3554,13.729000,19.52832783,b,l,
1526268498.912,13.729000,30.03003003,b,l,
1526268500.3649,13.729000,99.54968008,b,l,
1526244929.8365,14.866100,0.00100171,s,m,
1526596185.7359,12.350100,79.83871000,s,m,
1526268506.3858,13.729000,10.00000000,b,l,
1526312041.8966,14.399100,597.42367451,s,m,
1526563420.6148,13.337000,49.00000000,b,m,
1526268513.703,13.729000,21.84242078,b,l,
1526268514.0264,13.729000,15.45430000,b,l,
1526599014.279,12.094000,100.59947759,b,l,
1526268518.2168,13.729000,30.03003003,b,l,
1526366823.9029,14.240000,10.00000000,s,l,
1526370968.0462,14.200000,0.23564595,s,m,
1526462623.0784,12.166100,0.00004354,s,m,
1526268529.0565,13.729000,50.05005005,b,l,
1526235762.8449,14.889900,127.14293582,b,m,
1526440022.0508,12.240000,35.48198198,b,l,
1526417887.314,13.157700,230.00000000,s,l,
1526670620.0296,12.979900,0.00594419,b,l,
1526399610.1309,13.400000,175.83944648,s,l,
1526195065.0921,14.045700,496.66000000,s,m,
1526628999.1072,12.738300,30.54142800,b,l,
1526629001.7807,12.770000,0.00642353,s,l,
1526629002.6281,12.770000,130.25661300,s,l,
1526629003.4528,12.770000,8.50000000,s,l,
1526399628.2109,13.400000,105.50366789,s,l,
1526600557.349,12.190600,60.61540000,s,m,
1526203854.0398,14.279900,991.84500000,b,l,
1526629009.494,12.770000,13.79913063,s,l,
1526197412.8332,13.900000,3.00000000,s,l,
1526629013.771,12.770000,20.85212700,s,l,
1526399639.5021,13.400000,80.15450000,s,l,
1526223667.9143,14.373900,20.04358749,s,l,
1526170268.6016,14.049500,250.00000000,b,m,
1526629023.2688,12.749200,7.74873148,b,l,
1526169712.6113,13.966600,3.92040000,s,l,
1526435213.5374,12.390000,15.96880000,s,m,
1526235814.2019,14.869500,6.92000000,b,l,
1526312049.5892,14.289600,18.86927730,s,m,
1526334120.1098,14.231100,5.00000000,s,m,
1526377244.5004,14.159600,36.00000000,b,m,
1526488250.9254,12.100000,34.90923610,s,l,
1526268589.2757,13.729000,79.16916917,b,l,
1526596275.8122,12.419900,21.00000000,b,m,
1526442782.9739,12.150800,0.02388522,s,m,
1526399671.9335,13.400600,7.14000000,s,m,
1526542278.4529,13.357000,0.04582216,s,l,
1526306594.7566,14.279900,796.03210000,b,l,
1526482266.7315,12.086700,5.18853549,b,m,
1526268605.52,13.729000,6.13300000,b,l,
1526301374.4567,13.609300,55.26234060,b,l,
1526430983.0354,12.903000,170.98317490,s,l,
1526424238.3168,12.636800,11.14800000,s,m,
1526404555.0596,13.252800,0.00016704,s,m,
1526268616.4601,13.729000,142.59786001,b,l,
1526394976.0326,13.410100,0.55391947,s,m,
1526268618.1349,13.729000,10.00000000,b,l,
1526268620.9888,13.729000,59.02869655,b,l,
1526235853.9798,14.849900,225.00000000,b,m,
1526395723.7549,13.503900,5.61120000,b,m,
1526235862.191,14.770200,0.00905286,s,m,
1526424437.1657,12.510000,572.80975000,s,l,
1526559151.1261,13.489600,400.00000000,b,m,
1526430984.7887,12.902900,29.97937938,b,l,
1526454243.4276,12.364900,4.99909590,b,m,
1526498020.1737,12.180300,16.73769073,s,m,
1526310465.4075,14.322600,0.08002967,s,m,
1526670296.7333,13.074700,35.93698517,b,m,
1526596343.2722,12.380000,100.00000000,b,m,
1526430985.0374,12.902900,11.04394394,b,l,
1526411953.6276,12.776100,728.70038588,b,m,
1526312798.4235,14.379900,93.36820000,b,l,
1526323491.6851,14.065500,0.23148772,s,m,
1526268062.7197,13.710000,17.91545971,s,m,
1526366986.3269,14.235900,513.45000000,b,l,
1526366987.6561,14.240000,3.13436250,s,l,
1526629132.0846,12.800000,32.00000000,b,m,
1526301455.7306,13.560000,13.90000000,s,l,
1526530833.1572,13.499000,3.00000000,b,l,
1526230905.1604,15.000000,30.00000000,b,m,
1526494566.4766,12.249400,20.18400000,b,m,
1526301461.0476,13.560000,9.12200000,s,l,
1526399768.5023,13.449900,3.00000000,s,l,
1526218884.5168,14.207100,3.96815954,b,m,
1526268702.6414,13.716700,6.11100000,s,l,
1526170400.8885,14.000000,10.79112852,s,m,
1526498084.5789,12.200000,20.49180000,b,l,
1526521588.6999,13.857000,82.25536119,s,l,
1526194348.9132,13.927200,543.76271171,s,m,
1526465741.8705,12.526600,3.00000000,b,l,
1526508457.3519,12.340000,0.00095003,s,l,
1526246348.3097,14.903200,20.84340400,s,l,
1526394887.8591,13.550000,74.04900000,s,m,
1526367033.0549,14.240000,230.32927317,s,l,
1526203194.2469,13.880000,15.49952352,b,l,
1526367036.7531,14.240000,22.76734699,s,l,
1526259427.0946,14.680000,125.00000000,b,m,
1526432574.9943,12.714800,251.03931368,s,m,
1526432575.0189,12.660000,146.66460062,s,m,
1526203202.6788,13.842800,3.20230000,s,l,
1526396923.5179,13.500100,2.06697575,s,l,
1526268740.0675,13.670600,48.48100000,s,l,
1526629191.763,12.788800,400.00000000,b,m,
1526251660.3903,14.971700,55.85319100,b,m,
1526203210.9429,13.842900,6.15004483,s,l,
1526203211.294,13.830100,19.52700000,s,l,
1526203212.267,13.830200,19.52700000,s,l,
1526203214.6264,13.830000,9.76400000,s,l,
1526203215.4266,13.820000,83.82940000,b,l,
1526582655.3521,12.365000,121.32422159,s,m,
1526210446.9976,14.145600,187.37805257,s,m,
1526303326.2867,13.350200,3.53300000,s,l,
1526310964.6475,14.191700,99.87570000,s,m,
1526236001.907,14.839900,27.98753872,b,l,
1526407625.2345,12.750000,261.89409302,s,m,
1526510641.76,12.556700,290.00000000,b,m,
1526268776.2359,13.573300,329.07303500,s,l,
1526268780.5907,13.571600,4.42099679,s,l,
1526187365.1526,13.610400,10.00000000,s,l,
1526311741.4201,14.297000,6.99447375,s,l,
1526338788.8592,13.750000,14.54545000,s,m,
1526268785.6394,13.540500,214.50893903,s,l,
1526268786.5274,13.540000,56.53997300,b,l,
1526303239.9694,13.380500,0.00005028,s,m,
1526246206.522,15.010000,108.25368421,s,l,
1526268791.0247,13.510000,3.00000000,s,l,
1526268793.9435,13.507400,29.00080080,b,l,
1526268794.4534,13.507400,21.01560000,b,l,
1526307899.6058,14.097400,0.00001569,b,l,
1526170494.255,14.000000,72.51620096,s,m,
1526579349.8775,12.600000,500.00000000,s,l,
1526268800.6373,13.507400,70.71621622,b,l,
1526170497.4566,14.000000,216.66461904,s,l,
1526399874.0973,13.400000,111.18220000,s,l,
1526268804.6317,13.507400,7.23720000,b,l,
1526268806.9265,13.507400,4.85385385,b,l,
1526268807.4257,13.507400,122.59289289,b,l,
1526268809.5235,13.507400,9.68368369,b,l,
1526579351.9059,12.600000,500.00000000,s,l,
1526268814.2783,13.507100,30.03003003,b,l,
1526289901.4851,13.800000,20.92000000,s,l,
1526333592.3477,14.242500,19.74097414,s,m,
1526268820.1569,13.507100,66.06606607,b,l,
1526268821.1425,13.507400,3.67000000,b,l,
1526409026.9011,12.780000,511.23000000,b,m,
1526662044.8431,12.399800,6.14406699,b,m,
1526671039.4896,12.989800,16.55900000,b,m,
1526596511.771,12.379400,278.38947530,b,l,
1526596512.8546,12.380000,159.49066212,b,l,
1526596514.3173,12.380000,240.50933788,b,l,
1526198580.9791,14.080000,7.11300000,b,l,
1526399914.5124,13.449900,1100.00000000,b,l,
1526599328.9278,12.082700,0.00107354,s,m,
1526367148.6705,14.276100,14.28000000,b,m,
1526228496.7463,14.550000,0.23942504,b,l,
1526412746.7585,12.721900,0.00008759,b,l,
1526268849.7079,13.560200,8.32000000,s,m,
1526170546.9828,13.993700,4.72140000,b,l,
1526268062.7755,13.600000,10.00000000,s,m,
1526194216.5382,14.151700,528.16740200,b,m,
1526340732.35,13.870000,125.00000000,b,m,
1526268865.1691,13.580000,0.01827551,s,m,
1526157118.8905,13.650000,131.74292600,s,l,
1526522043.7638,13.630000,0.35870750,s,m,
1526465477.0979,12.299200,0.02072748,b,l,
1526575021.8178,12.730000,0.05416301,s,m,
1526437367.9083,12.110000,303.36839179,s,l,
1526582659.3153,12.325200,181.36370587,s,m,
1526393097.4,13.801000,72.45851700,s,m,
1526502235.7012,12.112300,126.29080000,s,m,
1526307562.1379,14.140000,129.77116334,s,l,
1526437369.6553,12.110000,5.94494494,b,l,
1526233070.4201,14.570000,25.14690823,s,m,
1526424725.9273,12.450500,46.22200000,s,m,
1526423532.1258,12.660900,4296.48297319,s,m,
1526515681.4998,12.864000,3.00000000,b,l,
1526301665.0681,13.609500,330.00000000,b,m,
1526596578.8721,12.420000,60.38647000,b,l,
1526617576.7102,12.470000,158.10088524,s,m,
1526311761.4477,14.386900,6.92000000,b,l,
1526448859.7935,12.219900,155.01583082,b,m,
1526531052.5076,13.500000,9.99000000,s,l,
1526167236.7163,14.150100,43.91000000,s,m,
1526169352.6474,13.937400,27.80617400,s,m,
1526203378.0414,13.810100,15.68700000,s,l,
1526203379.8595,13.809600,7.24132000,s,l,
1526465525.8925,12.368400,19.40428834,b,l,
1526203383.4343,13.790000,59.92280300,b,l,
1526165849.6811,14.020000,2.32488059,b,l,
1526230156.8713,14.700000,0.43628348,b,m,
1526465536.6882,12.370000,10.00000000,b,l,
1526465537.1599,12.406100,8.06055000,b,l,
1526563843.7916,13.300000,18.79699000,b,m,
1526662148.8326,12.403900,0.03921911,s,m,
1526596613.2051,12.380100,400.00000000,s,l,
1526566294.4669,13.249800,96.92536276,b,m,
1526596615.8977,12.367000,24.00000000,b,l,
1526526505.5778,13.630000,1413.25621647,s,m,
1526579372.159,12.568900,5.68000000,s,m,
1526524759.8895,13.580000,6.50000000,b,m,
1526517058.3914,12.896800,6.80900000,s,m,
1526268945.6713,13.638800,4.93910000,b,l,
1526269507.0452,13.665000,25.40213999,b,l,
1526306307.0818,14.270600,16.81779322,b,m,
1526629397.6956,12.670100,50.00000000,s,m,
1526371844.7294,13.876100,3.36995925,b,l,
1526604203.1002,12.000000,31.15015833,s,l,
1526595464.0021,12.350100,1138.18771000,s,l,
1526601221.1712,12.299700,5.00000000,b,m,
1526526660.2823,13.690100,115.69918383,s,m,
1526628529.9542,12.600100,105.32242242,s,l,
1526432809.2743,12.819500,5.00000000,b,l,
1526595762.5294,12.343700,40.68600000,b,l,
1526410077.2444,12.601700,56.89470000,s,m,
1526343826.7503,14.039700,23.25300000,b,m,
1526563901.6822,13.310000,115.00000000,b,m,
1526408082.545,12.621400,18.76921500,s,l,
1526404620.7875,13.270300,52.20573856,s,l,
1526236234.3094,14.860000,8.10000000,b,m,
1526654504.578,12.191000,189.00000000,s,l,
1526594666.7799,12.300000,10.00000000,s,m,
1526401536.7048,13.499800,991.84500000,b,m,
1526670296.7583,13.074700,476.87910239,b,m,
1526269017.7042,13.638800,2.47590000,b,l,
1526437775.466,13.500000,23.07555911,b,m,
1526465627.3187,12.400000,31.00000000,b,l,
1526269020.2083,13.655700,147.52692692,b,l,
1526311781.6286,14.369900,394.17200000,b,l,
1526437392.5975,12.100000,41.32231000,s,l,
1526415547.5821,12.969800,13.00000000,b,m,
1526665590.7433,12.300000,6.40928943,s,m,
1526363347.8572,14.178700,153.53400880,b,m,
1526273553.645,13.680000,0.00000309,s,m,
1526521561.8396,13.900000,10.00000000,b,m,
1526632063.8572,12.811200,0.00000028,s,m,
1526432880.3674,12.819400,150.00000000,b,l,
1526244476.0462,14.942800,61.09300000,s,l,
1526598020.9934,12.300000,100.00000000,s,l,
1526629494.347,12.670100,42.92999174,b,m,
1526267628.5932,14.150000,0.00051921,s,m,
1526432890.1591,12.819300,28.23602929,b,l,
1526494688.1334,12.216000,327.27713496,b,m,
1526668613.5268,12.659800,0.00000637,b,l,
1526394853.7206,13.580000,0.27158611,s,m,
1526437398.411,12.090000,0.00002018,b,l,
1526269511.3878,13.689000,198.00000000,b,l,
1526424453.1449,12.500000,25.00000000,s,l,
1526366402.8264,14.230000,9.92817239,s,l,
1526557549.6822,13.160000,10.00000000,b,m,
1526468097.5335,12.620900,56.95400000,s,l,
1526519522.3119,13.201300,0.00060095,s,m,
1526475397.4377,12.436000,5.40594454,s,m,
1526412450.9025,12.540100,0.00003783,s,m,
1526450937.9498,12.291300,8.13580000,b,m,
1526543246.2113,13.200100,144.41970000,s,m,
1526424453.1816,12.470000,0.07471046,s,m,
1526399178.8546,13.503000,0.00500866,s,l,
1526164341.5731,13.920000,8.38892960,s,l,
1526304429.8864,13.117700,0.00000557,s,l,
1526502235.6949,12.140400,40.38368649,s,m,
1526321530.1739,14.188900,145.04243230,b,l,
1526399180.0349,13.503000,153.40930164,s,l,
1526236362.6542,14.909300,66.00000000,b,m,
1526334669.561,14.181000,86.77438659,s,m,
1526465747.2806,12.591000,65.09084400,b,l,
1526465748.5494,12.610000,250.00000000,b,m,
1526465750.9973,12.604700,49.25969100,s,l,
1526465754.9556,12.610000,316.49769230,b,l,
1526531292.4091,13.500000,1183.53812593,s,l,
1526269149.6525,13.675000,38.74120658,b,m,
1526574016.5468,12.951000,0.00022152,s,m,
1526465761.6101,12.648800,11.55161941,b,l,
1526465762.7906,12.672500,3.88490000,s,l,
1526531299.9017,13.492200,400.00000000,b,l,
1526465767.7474,12.667700,3.00000000,b,l,
1526629611.7495,12.721900,158.48758042,b,m,
1526561105.7573,13.131400,0.05371247,s,m,
1526367478.4363,14.242900,19.53700000,b,l,
1526269176.1053,13.675000,3.50000000,b,m,
1526595796.5463,12.360000,8.97666068,s,m,
1526437557.2823,11.882300,0.68719922,s,m,
1526521566.7618,13.891200,290.44972790,s,l,
1526159105.2612,13.560000,0.00154591,s,m,
1526497494.4918,12.225300,518.96000000,s,m,
1526662406.5291,12.493300,50.00000000,b,m,
1526560847.6812,13.280300,24.03770921,b,l,
1526236432.0945,14.839700,9.00000000,b,m,
1526366424.1519,14.250000,0.09428422,b,l,
1526301972.4515,13.600000,53.94580020,s,l,
1526437422.0551,12.020100,124.73530099,s,m,
1526170902.0482,13.960000,119.82971347,s,m,
1526228236.2194,14.385400,227.58550090,b,l,
1526421039.8143,12.810800,55.96610000,s,l,
1526236444.3661,14.800000,4.65375000,s,l,
1526662432.5851,12.493300,35.87667035,b,m,
1526531361.4053,13.499200,7.10300000,b,l,
1526367522.2944,14.170100,5.00000000,s,m,
1526437775.4496,13.440000,0.04047885,b,m,
1526432056.0757,12.620100,991.84500000,s,m,
1526203685.9805,14.030000,14.42470000,b,l,
1526546302.8132,13.040000,0.33107618,s,l,
1526437688.2858,11.979700,9.72415627,b,m,
1526596910.9831,12.420000,5.00000000,b,m,
1526203695.4687,14.090000,125.00000000,b,l,
1526465841.6602,12.764200,125.80768300,b,m,
1526391248.8134,13.979600,191.43407517,b,l,
1526465844.8515,12.709100,5.65681086,s,l,
1526579422.6913,12.600000,65.50280000,s,l,
1526269242.285,13.660000,7.69300000,s,l,
1526203707.9856,14.130000,250.00000000,b,m,
1526367551.9988,14.244300,1300.00000000,b,l,
1526269248.342,13.660000,143.18711011,s,l,
1526367553.3765,14.244600,51.78656160,s,l,
1526465859.9837,12.830900,7.14000000,b,m,
1526269253.9133,13.660000,5.04700000,s,l,
1526203720.6873,14.200800,755.15567000,b,m,
1526604426.8714,11.890000,100.00000000,s,m,
1526269258.3576,13.660000,4.92600000,s,l,
1526306359.2924,14.139800,8.32000000,b,l,
1526654814.7169,12.057400,400.00000000,s,m,
1526465870.0744,12.747200,21.80437380,s,l,
1526520500.7218,13.364900,19.85194706,b,l,
1526497508.2619,12.209500,146.77250000,s,m,
1526244422.5246,14.940900,0.00000107,s,m,
1526465885.7791,12.713500,3.95083966,s,l,
1526435277.4264,12.340400,45.87968801,b,l,
1526268133.3409,13.699900,1.61873205,b,l,
1526596963.0827,12.350000,125.00000000,s,m,
1526236523.9679,14.778400,44.28000000,s,l,
1526236525.8018,14.770000,16.99390656,s,l,
1526381648.1795,14.328900,301.84838810,b,m,
1526563048.6871,13.189800,31.23086811,b,l,
1526564212.8776,13.247900,151.00000000,s,m,
1526245514.114,14.989900,12.51700000,b,l,
1526573972.9379,13.190000,283.00000000,s,l,
1526244423.3731,14.940900,13.63518230,s,l,
1526269314.0447,13.650000,10.21400000,s,l,
1526268139.9037,13.678300,0.02139350,s,m,
1526256464.1116,14.447000,0.00048609,s,m,
1526672278.5087,12.872900,28.97100000,b,m,
1526304728.4815,13.093600,19.39400000,b,m,
