time,price,volume,buy_or_sell,market_or_limit,misc
1525783228.5002,17.772900,0.02926984,s,m,
1525758394.9471,18.294900,3.27083433,b,m,
1525886211.933,18.048100,4.92177716,b,l,
1525768300.1215,18.663800,31.25842745,b,l,
1525776493.4133,18.100000,95.00000000,b,l,
1525768302.5771,18.700000,319.21890421,b,m,
1525809263.5816,18.300000,51.00000000,s,l,
1525889490.0775,17.754600,3.34236709,b,l,
1525776499.9856,18.100000,28.76190000,b,l,
1525776500.1617,18.100000,51.34480000,b,l,
1525874805.917,17.700000,47.91891000,s,l,
1525768102.5537,18.621000,3.98543103,b,m,
1525776509.1789,18.100000,104.74640000,b,l,
1525776511.3169,18.100000,104.74640000,b,l,
1525776512.5603,18.100000,15.32432432,b,l,
1525776513.1752,18.100000,104.74640000,b,l,
1525776515.9013,18.100000,133.38218218,b,l,
1525897185.5769,17.649900,20.74693282,b,l,
1525773288.7298,18.155300,55.08033400,s,l,
1525770945.3352,18.351000,6.92000000,s,l,
1525768328.1904,18.750000,4.41149507,s,l,
1525842057.1891,17.221800,48.84401037,s,m,
1525764119.1256,18.230100,41.35501988,s,l,
1525889054.6189,17.839200,10.00000000,b,l,
1525839299.9361,17.160000,0.01433113,s,l,
1525880762.8951,17.940000,10.00000000,b,l,
1525850257.0234,17.418600,15.00000000,b,l,
1525764284.2516,18.230700,31.97521010,s,l,
1525746826.2849,18.260000,0.00065986,b,l,
1525751959.9222,18.499000,50.98404355,b,l,
1525751960.883,18.499000,122.11736100,b,l,
1525751961.8988,18.499800,6.55376644,b,l,
1525751962.6729,18.500000,104.26279248,b,l,
1525751963.9241,18.500000,112.60672570,b,l,
1525751964.1932,18.500000,3.95523873,b,l,
1525776543.455,18.100000,17.45590000,b,l,
1525833890.6757,17.400400,9.00000000,s,m,
1525776549.8042,18.100000,4.52072072,b,l,
1525776551.2548,18.100000,104.74640000,b,l,
1525776552.5261,18.100000,104.74640000,b,l,
1525776553.1735,18.100000,122.03499494,b,l,
1525751979.9339,18.494500,52.21800000,b,l,
1525776556.3087,18.100000,36.99109109,b,l,
1525751982.8497,18.499100,3.21905349,b,l,
1525760175.1352,18.410000,250.00000000,b,l,
1525773683.0568,18.250000,9.13524833,s,l,
1525809333.1419,18.280000,38.47348800,s,l,
1525791237.5987,18.070800,8.32000000,b,l,
1525780511.5347,17.819300,19.15252200,s,l,
1525807462.5562,18.250000,25.00000000,b,m,
1525801149.8175,18.080000,70.00000000,b,m,
1525866020.5835,17.778000,10.00000000,s,m,
1525773685.2413,18.250000,61.43640210,s,l,
1525776576.0254,18.120000,7.40100100,b,l,
1525891265.5276,17.798900,28.08436543,b,l,
1525844683.7499,17.290000,249.64307526,s,l,
1525809348.9743,18.280000,36.88940956,s,l,
1525778161.3742,18.108000,41.70050000,s,l,
1525768390.2312,18.694300,10.00000000,s,m,
1525752007.7983,18.494600,3.56864833,b,l,
1525757906.4603,18.349800,8.32000000,b,l,
1525844683.7532,17.290000,0.49828957,s,l,
1525872908.1975,17.800000,0.00043867,s,m,
1525874894.0316,17.700000,47.87552381,s,m,
1525833936.2141,17.401100,7.14000000,s,m,
1525809361.2154,18.280000,86.83540481,s,l,
1525776419.3847,18.100000,0.09993202,b,l,
1525773288.7433,18.142800,10.00000000,s,l,
1525779349.2139,17.823100,8.71180000,s,l,
1525760219.6635,18.409800,3.90600000,s,l,
1525760220.0443,18.409800,0.00496046,s,l,
1525858525.5495,17.652000,808.44241446,b,m,
1525889826.888,17.700300,28.24800000,s,m,
1525776421.3289,18.100000,5.40480480,b,l,
1525752032.3762,18.500000,52.21800000,s,l,
1525743843.0529,17.916000,121.68262249,b,m,
1525809380.1269,18.291900,500.00000000,b,m,
1525783298.3298,17.807500,0.00014845,s,l,
1525752038.1894,18.500000,52.21800000,s,l,
1525817576.5808,18.013700,5.55133000,b,m,
1525782345.8497,17.892700,0.00000036,s,m,
1525805989.2428,18.126000,398.46000000,s,l,
1525755558.4456,18.234400,0.05567189,s,l,
1525768432.96,18.759100,3.14994995,b,l,
1525760242.617,18.362400,13.66416462,b,l,
1525738882.9617,17.739200,6.92000000,s,m,
1525752053.0319,18.500000,24.56400000,s,l,
1525747102.5143,18.450000,36.93551399,b,l,
1525755558.4435,18.234400,31.02328225,s,l,
1525752058.2878,18.405800,119.37873176,s,l,
1525735675.0939,17.807500,4.04324019,s,l,
1525841963.0955,17.249600,8.32000000,s,l,
1525816661.7535,17.900000,0.86197211,s,l,
1525883143.6023,17.923900,7.85703928,b,l,
1525771653.9638,18.309100,5.00000000,s,l,
1525776651.4373,18.120000,16.03113113,b,l,
1525891341.603,17.713000,28.22700000,s,l,
1525768463.4573,18.750000,48.82519920,s,l,
1525776657.573,18.120000,15.61931932,b,l,
1525778199.1664,18.000000,6.26736751,s,m,
1525770945.3379,18.350700,103.31540000,s,l,
1525760046.968,18.410000,110.88466494,b,m,
1525776664.4967,18.120000,52.21800000,b,l,
1525776666.1573,18.120000,20.00000000,b,l,
1525753063.5178,18.317100,20.00000000,s,m,
1525776291.3646,18.100000,115.42923273,b,l,
1525784862.7439,18.000000,21.74207778,b,l,
1525752095.8148,18.400000,89.91743128,b,l,
1525768480.0953,18.750000,19.33073073,b,l,
1525831666.961,17.747100,0.47847126,s,m,
1525801251.296,18.080000,16.63730000,b,l,
1525843334.8867,17.300000,40.12191000,b,l,
1525776679.7367,18.120000,52.21800000,b,l,
1525776680.9155,18.120000,20.00000000,b,l,
1525780001.2472,17.739200,0.87687395,s,m,
1525768490.1829,18.750000,4.00000000,b,l,
1525777799.6208,18.150000,52.21800000,s,l,
1525866037.6727,17.813100,0.03743201,s,l,
1525866310.4952,17.941400,110.77694069,b,m,
1525761016.1429,18.410000,132.94103367,b,l,
1525773288.7393,18.155000,60.54514428,s,l,
1525747764.3799,18.411500,95.56600000,s,l,
1525776292.8893,18.100000,22.25795796,b,l,
1525733738.14,17.865900,30.00000000,b,l,
1525776702.0855,18.120000,52.21800000,b,l,
1525776705.6171,18.120000,20.00000000,b,l,
1525843339.5803,17.300000,40.65965113,b,l,
1525809206.6032,18.310000,179.22746784,b,l,
1525867073.9338,17.815200,3.34432501,b,l,
1525776714.9623,18.120000,18.47517518,b,l,
1525840942.5635,17.190000,0.00202488,b,l,
1525863583.0171,17.920000,5.87199000,b,l,
1525835421.056,17.174800,115.94596820,s,m,
1525747157.8775,18.431500,6.00000000,b,m,
1525784921.682,18.074800,3.98316008,b,l,
1525773711.3315,18.250000,103.83116490,s,l,
1525835538.9138,17.207100,3.83702155,s,m,
1525776442.8189,18.100000,102.98228909,b,l,
1525776734.8935,18.120000,1000.00000000,b,l,
1525773669.1833,18.202000,158.00000000,b,l,
1525776737.4537,18.120000,1000.00000000,b,l,
1525866310.4919,17.941300,114.67805931,b,m,
1525735779.4835,17.700300,8.32000000,s,l,
1525735780.8079,17.700100,90.68000000,b,l,
1525866853.7446,17.819600,15.00000000,b,m,
1525768550.7159,18.711400,17.82140000,s,l,
1525808751.0072,18.126800,6.92000000,s,l,
1525776744.6089,18.120000,249.01904525,b,l,
1525768554.4408,18.749900,18.32166000,b,l,
1525776750.9545,18.120000,1000.00000000,b,l,
1525776751.0389,18.120000,54.92337196,b,l,
1525779176.4903,17.851800,333.81437130,s,m,
1525768564.4954,18.711600,50.00000000,s,m,
1525841982.5481,17.369600,6.92000000,b,m,
1525776758.927,18.120000,20.00000000,b,l,
1525842295.79,17.370000,96.09609610,b,l,
1525883257.2278,17.975500,6.92000000,b,m,
1525842298.7908,17.300000,13.89236416,s,l,
1525768572.1509,18.711800,22.40190600,s,l,
1525824234.4814,17.900000,48.91233833,b,l,
1525864453.9809,17.980000,200.00000000,b,m,
1525771653.969,18.303000,281.68510082,s,l,
1525776776.376,18.120000,36.19860300,b,l,
1525768585.9588,18.711700,50.88900000,s,l,
1525850508.3855,17.450000,41.89693410,b,m,
1525858703.5518,17.686000,130.26590421,b,m,
1525732209.7859,17.780000,0.15595649,b,m,
1525777816.4786,18.150000,0.00014702,s,m,
1525784979.0318,18.072200,200.00000000,b,m,
1525776295.3263,18.100000,123.15555555,b,l,
1525797687.3134,18.020400,6.67539018,s,m,
1525747019.8293,18.404400,4.03402023,b,l,
1525894683.9591,17.635500,14.21008988,b,l,
1525832432.3975,17.500000,87.32054859,s,l,
1525809571.7281,18.316400,3.93066739,b,l,
1525768613.619,18.663300,36.82577758,s,m,
1525808315.5755,18.284000,330.15324700,b,m,
1525744043.7125,17.890500,4.19193471,b,l,
1525808750.9954,18.150000,100.00000000,s,l,
1525764839.8242,18.350000,52.40900000,s,l,
1525832814.915,17.576000,172.00000000,b,l,
1525747784.8894,18.359000,278.00000000,s,l,
1525810121.2456,18.167300,0.00002582,s,m,
1525746419.3723,18.167800,0.10718430,s,m,
1525770835.8768,18.413800,57.48949101,s,m,
1525835490.7103,17.142000,89.15190000,s,m,
1525815105.744,17.968900,30.00000000,b,l,
1525747786.4891,18.300000,122.11736100,b,l,
1525776833.4865,18.120000,500.00000000,b,l,
1525747787.1122,18.300000,3.27557557,b,l,
1525853085.3321,17.300900,0.00036891,s,m,
1525775544.5644,18.150200,17.18000000,s,m,
1525799369.0775,17.966500,27.92500000,b,m,
1525796210.7197,18.100000,0.00523803,b,m,
1525746885.2737,18.400000,0.48435058,b,l,
1525776847.1839,18.120000,8.22842843,b,l,
1525776849.1847,18.120000,105.72952953,b,l,
1525747655.7864,18.447000,10.17000000,s,l,
1525826007.993,17.886100,7.46407240,b,l,
1525809624.1941,18.213700,27.01812881,s,l,
1525860048.7427,17.679100,130.26590421,b,m,
1525775479.1685,18.150000,72.51100000,s,m,
1525776863.2901,18.120000,1300.00000000,b,l,
1525776865.4882,18.120000,1300.00000000,b,l,
1525776866.7341,18.120000,2973.41162804,b,m,
1525776868.5579,18.120000,352.88651214,b,l,
1525749158.3683,18.339100,4.32897770,b,m,
1525891560.2,17.700000,5.15128000,s,l,
1525842410.7018,17.300000,50.00000000,s,m,
