time,price,volume,buy_or_sell,market_or_limit,misc
1525809509.3961,9255.10000,0.00144528,s,m,
1525940582.1859,9353.30000,0.09640000,b,l,
1525809512.7875,9255.10000,1.00000000,s,l,
1525809513.8387,9255.20000,1.00000000,b,l,
1525940586.45,9353.30000,0.21930000,s,l,
1525940588.419,9353.20000,0.00750000,s,m,
1525809213.6612,9255.30000,1.79018707,s,l,
1525852904.6942,9025.90000,0.10266769,s,l,
1525875058.2518,9257.00000,0.09500000,s,l,
1525841212.3061,9054.70000,0.05000000,b,m,
1525875062.8495,9257.10000,0.02902000,b,l,
1525937718.907,9320.80000,0.01184376,b,m,
1525841983.8874,9080.00000,0.49385714,b,l,
1525925779.4504,9331.20000,0.00258543,s,l,
1525927629.3498,9344.60000,0.00500000,s,l,
1525863829.5885,9205.70000,0.00666295,s,l,
1525809536.187,9255.10000,2.19100000,s,l,
1525885675.3289,9346.90000,0.02000000,s,l,
1525971749.1694,9337.00000,0.44804000,s,l,
1525962545.3553,9342.30000,0.01208600,b,l,
1525875080.9485,9260.50000,0.10008055,s,l,
1525885676.0463,9347.00000,0.05567629,b,m,
1525940618.6421,9355.00000,0.50000000,s,m,
1525871223.5284,9271.90000,0.16293522,s,l,
1525809549.9887,9255.10000,0.29941083,s,l,
1525809550.0166,9255.10000,0.00058917,s,l,
1525874755.6367,9257.50000,0.24000000,s,l,
1525894051.6992,9254.90000,0.08289540,s,l,
1525911917.0568,9363.30000,0.07000000,b,m,
1525809568.7585,9260.00000,0.18676000,b,m,
1525809569.3775,9255.10000,0.90368994,s,l,
1525866723.2277,9216.10000,0.09650000,s,l,
1525875107.9668,9261.80000,0.01500000,b,m,
1525809222.1502,9250.10000,0.01182052,b,m,
1525809575.1683,9255.10000,0.00770000,b,l,
1525896604.4956,9284.60000,0.00699844,b,l,
1525865173.2792,9249.00000,0.05000000,b,l,
1525777897.2647,9280.10000,0.37939071,b,l,
1525778116.9992,9258.90000,0.12037830,b,l,
1525885683.928,9348.00000,0.10000000,b,m,
1525867362.8603,9323.00000,2.14570000,s,l,
1525875127.3347,9260.70000,0.03730000,s,l,
1525925781.7881,9331.20000,0.02042964,s,l,
1525973473.2849,9117.00000,0.20398304,s,m,
1525958960.5845,9373.90000,0.00500000,b,l,
1525841994.0655,9082.20000,0.53873373,b,l,
1525918453.1363,9293.00000,0.00370269,b,m,
1525809601.0682,9255.00000,1.19943727,s,l,
1525809602.7437,9250.00000,0.98153240,s,l,
1525841995.6851,9087.60000,0.50257552,b,m,
1525809604.2849,9238.80000,0.03000000,s,l,
1525893150.7472,9274.90000,0.05955710,b,l,
1525809606.4884,9234.00000,0.80000000,s,l,
1525863841.8623,9205.70000,1.77533705,s,l,
1525875147.9433,9260.60000,0.23610000,s,l,
1525962146.6237,9337.50000,0.50000000,b,l,
1525885596.4917,9339.00000,0.35000000,b,m,
1525809615.5717,9244.00000,0.00242976,b,m,
1525867313.4978,9335.00000,0.13677141,b,m,
1525983992.0284,9086.40000,0.02441178,b,l,
1525974527.8102,9127.90000,0.51515637,s,l,
1525872637.7536,9290.10000,0.48096605,b,m,
1525816669.0949,9176.00000,0.10000000,b,l,
1525940695.545,9355.50000,0.00120000,b,m,
1525809626.9145,9230.40000,0.00353928,s,m,
1525896613.5875,9279.50000,0.49754304,s,l,
1525855950.6234,9113.80000,0.04220000,s,l,
1525842000.6998,9080.10000,0.09259674,s,m,
1525809635.9589,9236.50000,0.22389392,b,l,
1525874769.2833,9257.20000,0.30533274,s,l,
1525809643.2236,9233.60000,0.01590000,s,l,
1525875182.2315,9260.00000,0.00719000,s,l,
1525809648.5976,9233.60000,1.04000000,s,l,
1525759183.118,9330.80000,0.46970000,b,l,
1525940722.4883,9355.40000,0.04000000,b,m,
1525874771.0849,9253.90000,0.01330637,s,m,
1525809657.8604,9233.60000,0.00521303,s,l,
1525875194.4432,9260.00000,0.19000000,b,m,
1525885695.9986,9348.00000,0.09000000,b,l,
1525962154.5806,9339.00000,0.06400000,b,m,
1525842005.4124,9082.00000,0.01400000,s,l,
1525809664.9811,9233.60000,0.10820000,s,l,
1525809665.1762,9233.60000,0.09910000,s,l,
1525809666.2852,9233.60000,0.10820000,s,l,
1525875204.9048,9259.90000,0.26610000,s,l,
1525842006.81,9082.10000,0.14386803,b,l,
1525809671.017,9236.10000,0.10497394,b,l,
1525809675.1262,9233.60000,0.13540000,s,l,
1525809676.9519,9236.10000,0.00144678,b,m,
1525875213.6499,9259.90000,0.01499000,s,m,
1525809678.5525,9236.10000,0.01799197,b,l,
1525798317.2758,9144.50000,0.05000000,s,l,
1525780980.795,9110.00000,0.15289055,s,l,
1525973080.9552,9172.90000,0.12928910,b,l,
1525838589.4786,9011.00000,0.10000000,s,m,
1525899656.9053,9234.40000,1.70990000,s,m,
1525875223.2406,9260.00000,0.92636918,b,l,
1525803242.1059,9105.00000,0.00935820,s,l,
1525987506.7623,9122.20000,0.09684764,b,m,
1525809699.2722,9233.70000,0.00684503,s,l,
1525962161.1166,9336.90000,0.03271872,s,l,
1525986888.5211,9089.90000,0.00500000,b,m,
1525778736.9926,9220.10000,0.01305428,b,l,
1525899574.3631,9244.00000,0.20000000,s,l,
1525839031.8822,8980.80000,0.01832176,b,l,
1525875593.0603,9273.30000,0.40044676,s,m,
1525900753.2719,9230.00000,0.34877377,s,m,
1525846752.3928,9059.10000,0.00354747,b,m,
1525835103.1003,9061.10000,0.00551809,s,m,
1525766144.5073,9360.80000,0.02940000,s,l,
1525765556.3528,9360.00000,0.02115194,b,l,
1525918474.2696,9298.70000,0.40000000,b,m,
1525778215.2297,9200.00000,0.10000000,s,m,
1525874493.3755,9272.00000,0.00000003,s,l,
1525875268.3753,9259.90000,0.02000000,s,m,
1525809733.4451,9233.70000,0.01712128,s,l,
1525940809.3465,9355.40000,0.01000000,s,m,
1525765559.1018,9360.00000,0.08154434,b,l,
1525858015.0626,9091.40000,3.20000000,s,m,
1525973090.6771,9170.50000,0.00170000,s,m,
1525809742.3915,9233.70000,0.10000000,s,l,
1525976239.3169,9052.50000,0.26202117,s,m,
1525870892.052,9275.00000,0.11019795,s,l,
1525991254.2317,9040.80000,0.71468741,s,m,
1525875285.2884,9260.00000,0.00719000,b,m,
1525765561.0529,9360.00000,0.00208169,b,l,
1525875291.183,9260.00000,0.33558300,b,m,
1525875293.3048,9260.00000,0.02000000,b,m,
1525940832.1103,9355.50000,0.00704141,b,l,
1525972246.2303,9304.10000,1.00000000,s,m,
1525836314.1792,9053.20000,0.03083265,s,l,
1525885928.4289,9372.00000,0.00500000,b,m,
1525885714.4861,9362.00000,0.23568433,b,m,
1525973096.4889,9161.70000,0.01749831,s,m,
1525809779.4723,9233.70000,0.05000000,s,m,
1525809781.5098,9233.70000,0.00701284,s,l,
1525940855.9679,9355.50000,0.99175859,b,m,
1525838497.0865,9026.00000,0.10000000,s,l,
1525770847.4434,9335.10000,0.00200000,s,l,
1525809787.5347,9233.80000,1.00000000,b,m,
1525809788.6524,9233.70000,0.01999411,s,l,
1525862502.1505,9123.00000,0.22089463,b,l,
1525809796.8648,9233.80000,1.62410000,b,m,
1525848197.356,9059.10000,0.01324635,s,l,
1525870906.0337,9275.00000,0.50000000,s,m,
1525809260.8537,9250.10000,0.00000010,b,m,
1525839228.5323,9010.90000,0.05930000,b,l,
1525973101.1012,9172.00000,0.09749299,b,l,
1525940880.5079,9362.40000,0.02030000,b,l,
1525773030.2574,9282.10000,1.06080000,b,m,
1525809262.5142,9250.10000,0.30975344,b,l,
1525786124.5078,9128.40000,1.00000000,s,m,
1525867830.8846,9310.60000,1.00000000,b,m,
1525809825.1499,9229.30000,0.00234241,b,m,
1525809829.4589,9229.20000,0.00997805,s,m,
1525902164.3589,9254.70000,0.01000000,b,m,
1525757755.6369,9373.30000,0.03270000,s,l,
1525935126.5525,9273.00000,0.00358884,b,m,
1525940338.7155,9350.90000,0.01000000,s,m,
1525855957.6179,9116.60000,0.20810000,s,l,
1525776499.6161,9312.90000,0.05590000,b,l,
1525875381.0395,9260.00000,0.02100000,b,l,
1525973108.3124,9160.40000,2.18200000,s,m,
1525834231.2857,9099.10000,0.00930000,s,l,
1525940925.2861,9355.80000,0.00729502,b,l,
1525809855.9822,9233.70000,0.00830938,b,m,
1525809856.0365,9233.90000,0.02669062,b,m,
1525768364.7322,9385.60000,0.01950000,b,l,
1525798347.4738,9144.60000,0.01317308,s,l,
1525875396.8109,9263.00000,0.00500000,b,l,
1525825406.0573,9133.70000,0.01342749,s,l,
1525776503.3661,9312.90000,0.09980000,s,l,
1525835384.478,9010.00000,0.05000000,s,l,
1525897421.3503,9284.70000,0.01500000,b,l,
1525875411.7554,9265.00000,0.00712000,b,m,
1525875412.7217,9268.70000,0.00773750,b,m,
1525765582.7562,9360.00000,0.01525147,b,l,
1525953575.3051,9324.00000,0.80000000,b,m,
1525803228.3278,9108.10000,0.00300000,s,l,
1525940959.7814,9355.80000,0.00300000,b,l,
1525875425.3896,9266.20000,0.28260000,s,l,
1525973116.7312,9157.30000,0.05010000,s,l,
1525940972.1873,9355.40000,0.03030000,s,l,
1525855959.3636,9113.90000,0.19940000,s,l,
1525973117.4263,9157.30000,0.00990000,s,l,
1525771269.1922,9316.40000,1.06080000,s,l,
1525783892.0253,9149.00000,0.00611277,b,m,
1525867466.4127,9450.00000,0.00200000,b,m,
1525768764.3807,9379.40000,0.02945841,b,m,
1525899558.5148,9247.00000,0.20000000,s,l,
1525875446.2813,9267.00000,0.01010000,s,l,
1525809913.75,9239.50000,0.00570769,b,m,
1525809916.2226,9239.00000,0.00700000,s,l,
1525860324.5906,9103.00000,0.08030000,s,l,
1525940990.801,9351.40000,0.01252628,s,l,
1525973120.1265,9150.00000,0.02500000,s,l,
1525825408.3607,9129.90000,0.98000000,s,m,
1525798359.0602,9147.50000,0.22850000,b,l,
1525809933.9125,9239.20000,0.00390000,s,l,
1525989078.2012,9112.70000,0.31435797,b,m,
1525875475.2704,9269.10000,0.08000000,b,l,
1525772015.457,9280.20000,0.06820284,s,m,
1525907588.0747,9288.00000,0.21550000,s,m,
1525798813.8852,9128.20000,0.09250000,s,l,
1525918511.767,9296.00000,0.06930591,b,m,
1525809949.4702,9239.90000,0.00000514,b,l,
1525953575.3704,9330.00000,0.00300000,b,m,
1525809951.0802,9239.90000,0.01037916,s,l,
1525941026.1129,9355.70000,0.01400000,b,l,
1525809955.0797,9239.90000,0.00234241,s,m,
1525852999.6824,9048.20000,0.05400000,b,m,
1525852977.1018,9031.70000,0.00300000,b,l,
1525982532.9681,9045.80000,0.00200000,s,m,
1525840632.537,9033.50000,0.50000000,s,l,
1525874823.29,9257.30000,0.28250000,s,l,
1525875500.5591,9266.00000,0.80000000,s,l,
1525941037.3957,9355.70000,0.00238651,b,m,
1525960802.2036,9371.60000,0.18700000,b,l,
1525809967.8724,9247.00000,0.19410000,s,l,
1525875507.1363,9265.10000,0.00000009,s,m,
1525885748.6991,9380.20000,1.53090000,b,m,
1525852981.1293,9031.60000,0.16360591,b,l,
1525941056.0336,9355.80000,0.02800000,b,l,
1525809986.895,9248.90000,0.69194990,b,m,
1525973131.0529,9178.20000,2.31200000,b,m,
1525809990.7976,9247.20000,0.10410000,s,l,
1525875527.9092,9265.20000,0.00100000,b,m,
1525875528.5868,9265.10000,0.98600000,s,m,
1525842060.9123,9080.20000,0.49333000,s,l,
1525809995.2486,9247.20000,0.01250000,b,l,
1525931260.0515,9326.70000,0.18810000,s,l,
1525871238.4741,9270.80000,0.07979282,s,l,
1525874829.1703,9257.30000,0.09430000,s,l,
1525810002.811,9248.90000,0.00144384,b,m,
1525765603.5634,9360.00000,0.01023753,b,l,
1525941077.8844,9355.80000,0.00200000,b,l,
1525901790.7393,9227.00000,0.05142965,b,l,
1525839033.1299,8980.80000,0.13365663,b,l,
1525984716.5607,9108.10000,0.34900706,b,m,
1525951290.1495,9329.60000,0.00808644,b,m,
1525765605.9172,9360.00000,0.01025540,b,l,
1525941088.4692,9355.70000,0.00928652,s,l,
1525809296.2858,9250.00000,0.18503278,s,l,
1525867247.1633,9271.60000,0.96005983,b,l,
1525810019.6828,9248.80000,0.11797805,b,l,
1525863910.213,9193.80000,0.00778732,b,m,
1525941094.4232,9355.80000,0.01383175,b,m,
1525940369.1238,9351.00000,0.05980000,b,l,
1525824389.7892,9164.30000,0.00076664,s,m,
1525810028.1238,9248.80000,1.00000000,s,l,
1525810030.3091,9248.80000,0.12967153,s,l,
1525810031.0318,9248.80000,0.00369877,s,l,
1525854171.0502,9096.60000,0.20440000,b,m,
1525810033.99,9248.80000,1.00000000,s,l,
1525835978.4269,9023.30000,0.96620000,b,l,
1525875572.3157,9269.90000,0.04390000,s,l,
1525875573.0235,9273.10000,0.00600000,s,l,
1525810041.5734,9248.80000,1.00000000,s,l,
1525941114.5867,9355.70000,0.01256184,s,l,
1525765610.8363,9362.00000,0.02412935,b,l,
1525809301.4906,9250.10000,0.00000632,b,m,
1525776621.4818,9314.90000,0.00995578,b,m,
1525941121.1761,9355.80000,0.00023000,b,m,
1525875586.274,9273.60000,0.10000000,b,m,
1525941123.5451,9355.70000,0.21628285,s,l,
1525810053.2341,9248.80000,1.73155671,s,l,
1525838506.6685,9026.50000,0.01680000,b,l,
1525875593.0704,9273.30000,0.01000000,s,m,
1525941130.3867,9355.80000,0.00300000,b,l,
1525874839.4642,9257.30000,0.01414802,s,l,
1525838530.5464,9009.00000,0.05000000,s,l,
1525875600.4745,9274.70000,0.03360000,b,m,
1525809304.423,9250.10000,0.01199368,b,l,
1525901466.1702,9215.00000,0.20000000,s,m,
1525810069.6632,9248.70000,1.00000000,s,l,
1525810071.2909,9248.80000,0.45944329,b,m,
1525791024.248,9119.60000,0.00500000,s,l,
1525778367.2557,9191.40000,0.00606175,b,m,
1525973503.1398,9100.10000,0.42697174,s,m,
1525783712.6787,9120.00000,0.07915546,b,l,
1525984571.4989,9087.30000,0.07760000,s,m,
1525855965.0283,9117.40000,0.22467203,b,m,
1525874843.7066,9257.40000,0.00718797,b,l,
1525941156.6122,9350.10000,0.01410000,s,m,
1525787462.9826,9125.50000,0.03000589,b,l,
1525875623.679,9273.70000,0.03000000,s,m,
1525973742.526,9146.50000,1.00000000,s,m,
1525875625.8527,9274.70000,0.10570000,b,m,
1525770754.5873,9343.20000,1.00000000,b,m,
1525852999.669,9033.20000,1.00000000,b,m,
1525875631.2514,9279.30000,0.53975200,b,m,
1525842872.044,9034.40000,0.00300000,s,l,
1525842078.8942,9079.50000,0.00200000,s,l,
1525857527.3099,9084.10000,3.40000000,s,m,
1525754697.219,9413.70000,0.01226678,b,l,
1525844271.9389,9037.10000,0.11740600,b,l,
1525929460.1186,9331.00000,0.00381362,b,l,
1525941178.221,9355.80000,0.00300000,b,l,
1525776543.655,9312.40000,0.01303120,s,l,
1525810109.9025,9234.70000,0.00144678,s,m,
1525810110.8579,9239.60000,0.00700000,b,l,
1525976448.2684,9098.20000,0.36040389,b,m,
1525803228.3706,9108.10000,0.00340000,s,l,
1525973131.056,9178.60000,4.70000000,b,m,
1525867506.7819,9331.00000,0.00500000,s,l,
1525896694.5925,9284.40000,0.00651129,b,l,
1525836326.3628,9053.20000,0.00000115,s,m,
1525941198.1465,9355.80000,0.01500000,b,l,
1525941199.9242,9353.00000,0.01363720,s,m,
1525804260.7201,9210.30000,3.30000000,b,m,
1525972380.8613,9257.60000,0.02070000,s,m,
1525820238.7266,9199.40000,0.05260000,b,l,
1525810134.3882,9232.90000,0.00066000,b,l,
1525941207.6106,9355.80000,0.00300000,b,l,
1525875672.8515,9278.40000,0.33788416,b,l,
1525842084.4587,9079.50000,0.24026745,s,l,
1525853007.5239,9033.20000,0.04400000,s,l,
1525875676.3903,9278.40000,0.16022700,b,l,
1525941214.1431,9353.00000,0.20000000,s,m,
1525941218.6141,9355.80000,0.01800000,b,l,
1525941219.0127,9353.00000,0.11170000,s,l,
1525959115.0571,9374.70000,0.04690000,b,m,
1525812322.7065,9186.00000,0.20650000,s,l,
1525810151.1506,9230.90000,0.11000000,s,m,
1525875690.3468,9278.40000,0.11419126,b,l,
1525776551.4149,9312.10000,0.01099959,s,l,
1525973160.5237,9168.20000,0.38067622,s,m,
1525875698.0562,9278.40000,0.00500000,b,m,
1525778215.304,9200.00000,2.00000000,s,m,
1525875701.8653,9278.40000,0.31800363,b,l,
1525941238.8931,9355.80000,0.00400000,b,l,
1525810167.8984,9231.20000,0.16136215,s,l,
1525941241.8885,9355.80000,0.02000000,b,l,
1525867507.0331,9331.00000,0.00307843,s,l,
1525810172.5037,9231.30000,0.00840158,s,m,
1525875709.3407,9278.40000,0.00045598,b,l,
1525863936.4022,9194.80000,0.90200000,b,l,
1525941252.328,9353.30000,0.43930621,s,l,
1525951318.9012,9330.00000,0.04968644,b,m,
1525863937.3834,9198.20000,0.13677800,b,l,
1525941260.4459,9355.80000,0.00200000,b,l,
1525875725.7566,9277.50000,0.01694084,b,l,
1525875727.6694,9277.40000,0.00500000,s,l,
1525810193.1369,9231.60000,0.08860000,s,l,
1525870895.5619,9275.00000,0.45950771,s,l,
1525875732.9472,9277.50000,0.23192016,b,l,
1525969969.1645,9352.20000,0.00005797,s,l,
1525765636.5531,9362.00000,0.01389833,b,l,
1525810202.2431,9232.80000,0.00144286,b,m,
1525941277.3825,9355.80000,0.00200000,b,l,
1525811538.7379,9211.00000,0.01123223,b,l,
1525962900.2508,9335.00000,0.10392902,s,l,
1525820251.0697,9199.50000,0.02716170,b,l,
1525961230.6912,9335.00000,0.15000000,s,m,
1525810213.9964,9236.10000,0.00289062,b,m,
1525803228.3311,9108.10000,0.20545976,s,l,
1525984092.8642,9080.20000,0.01017406,b,l,
1525875761.0936,9277.50000,0.07423726,b,l,
1525776563.8474,9310.10000,0.00870000,s,l,
1525941300.0715,9353.00000,0.11396902,s,m,
1525991270.1518,9046.50000,0.22048780,b,l,
1525941302.732,9355.80000,0.01400000,b,l,
1525780991.8674,9100.00000,0.62526367,s,m,
1525966759.3318,9331.10000,0.01054688,s,l,
1525810234.7979,9229.00000,0.00144286,s,l,
1525875774.8953,9279.30000,0.13560976,b,m,
1525973174.6774,9195.60000,0.00445866,b,m,
1525867505.5926,9331.00000,0.00500000,s,l,
1525863948.3196,9201.80000,0.99310000,s,l,
1525968660.421,9340.20000,0.01986900,b,l,
1525941324.6101,9355.80000,0.00300000,b,l,
1525941326.7933,9355.80000,0.00500000,b,l,
