Trade_volume,Number of trades with that volume
8.665,2
0.10322522,1
2.23648719,2
0.03284205,1
0.03655354,1
2.82468488,1
0.90569926,1
0.1294,5
5.65287646,1
0.39642476,1
0.27177781,1
2.03665855,1
0.02702703,3
275.307,1
1.64734162,1
0.19779207,1
8.21084712,1
2.125,7
55.0,19
1.6666,1
4.4557,1
0.4058,2
0.18923756,1
2.84388533,1
278.85520593,1
0.21325167,1
3.27227478,1
0.12871393,1
0.95003,1
0.0308,3
11.125,1
3.77111025,1
7.777,2
0.02804784,2
0.88360216,1
22.17301159,1
0.0548589,1
283.51880996,1
0.62982381,1
4.53807509,1
0.00247958,1
0.29238339,1
285.275,1
0.08016695,2
0.01989273,1
0.24014014,1
0.04934935,1
1.28162242,1
3.272206,1
6.08886777,1
0.5240754,1
0.16901394,1
0.23681995,1
0.96711932,1
3.96855281,1
0.02285938,1
0.52673931,1
0.0257838,1
0.49185,1
290.49517511,1
11.31853498,1
0.23939183,1
292.664,1
0.91074167,1
20.21015831,1
0.07771914,1
0.00190232,1
1.65399632,1
0.70302569,1
127.238464,1
3.19871794,1
0.00168033,1
0.03155425,1
1.95248055,1
8.37757672,1
0.53839803,1
0.04457403,1
0.14278432,1
6.03174404,1
298.93370926,1
4.10600829,1
0.13435955,1
0.00238853,6
0.14378679,2
1.2687214,1
0.00039296,1
0.00598599,1
13.253,1
301.83988116,1
0.04673527,1
9.70469123,1
0.26826612,1
0.00185775,1
0.73555412,1
0.07945006,2
9.29271371,1
5.59275403,1
0.03517,2
12.75,1
0.788338,1
4.80464,1
3.41124112,1
2.94020245,1
306.423,1
0.04638,4
4.054,6
6.684,1
0.63756707,1
308.836,2
4.34540429,1
0.09716125,1
0.04510572,1
2.20411425,1
0.31135653,1
0.61787042,1
6.62796904,1
0.18701395,2
5.05637331,1
15.68769148,1
3.45837013,1
0.91848627,1
0.80243647,1
6.28198265,1
0.00052581,1
6.25985165,1
0.03852293,1
0.04000831,1
2.41116997,1
0.265506,1
0.21943607,3
316.65,2
2.95544483,1
0.05816583,2
0.23955338,1
0.68981662,1
0.00958111,1
4.39978374,1
1.29517758,1
0.32785156,1
320.0,1
2.61787042,1
0.32032119,1
0.00101393,1
47.01882772,1
0.21588824,1
0.29277225,2
4.39555252,1
0.16489916,1
1.70392703,1
0.14856106,1
7.98673639,1
0.96106513,1
12.56863941,1
0.11047764,2
2.78053803,1
5.10541677,1
0.21742911,1
48.29179999,1
0.01544027,1
0.02968919,1
0.18661541,2
2.30569551,1
0.22806222,1
13.75,2
0.27181325,1
0.15025025,1
0.02400597,1
2.78411176,1
66.48112253,1
5.0683185,1
0.51143202,1
24.57426438,1
5.054,2
0.36970029,1
0.42224027,1
0.0613386,4
2.80843907,4
0.21299186,1
2.8645,1
4.00520177,1
2.97720795,1
335.601,1
1.8935,1
3.92935355,1
0.02725375,1
67.0,2
1.44715567,1
33.67939269,1
0.28453872,1
0.02267551,1
7.04073829,1
0.20885797,1
0.03523765,1
0.10898826,1
0.19901251,1
1.07,32
0.33552165,1
4.4432022,1
0.46837995,1
0.49946,1
0.78178847,1
2.90469005,1
3.87490441,1
4.67834481,1
5.2337,1
6.20138505,1
1.27752695,1
343.61352628,1
2.80464871,1
7.6472771,1
3.16160604,1
1.53543913,1
0.86110171,1
0.02094416,1
0.4091716,1
0.44557721,1
3.74687251,1
5.429,1
0.1038188,2
0.05894023,2
2.09171139,1
0.77656515,1
2.85367103,1
14.84960827,1
0.9798166,1
349.7441,1
0.04815463,1
0.59163546,1
0.13424933,1
0.9895,1
3.052,1
5.057,3
0.32490412,1
6.679,1
2.79521679,1
3.09845808,1
0.08822232,1
0.04779116,1
1.02251192,1
353.514,1
0.07795357,1
10.3,23
2.8951,2
0.71471448,1
0.04056472,1
0.03936546,1
0.06680174,1
14.375,2
3.57936709,1
0.08324495,1
2.32642725,1
7.679,3
71.02698332,1
0.21833179,1
6.054,1
0.07980404,1
0.51182393,1
1.84663502,1
0.45645646,2
4.87144454,1
0.15653809,1
4.48793018,1
0.18125511,1
0.00306458,1
0.62475034,1
3.20539695,1
0.02667004,1
0.35091665,1
0.08030979,1
1.07457332,1
8.179,6
3.66839611,1
0.02792554,1
0.2278,2
2.53442868,1
0.05188303,1
0.1177114,1
2.85811862,1
1.3628226,1
0.48174648,1
0.62599361,1
0.54146069,1
0.63877537,1
0.00363195,2
1.67732046,1
0.45645079,1
365.18047817,1
0.03603604,4
3.64e-05,1
9.804,1
0.13393393,1
1.60634724,1
0.00119049,1
0.21764887,1
0.1334664,1
0.10191054,1
2.56101527,1
2.99910684,1
0.82390726,2
18.605,1
0.0765032,1
1.37088235,1
1.95828635,1
0.08545415,2
0.02446805,1
74.0,1
0.00286915,1
1.42349539,1
372.03127579,1
0.39704649,1
0.00052452,1
0.14452308,1
0.1208334,1
2.236008,2
0.00558486,1
1.88053796,1
1.12109896,1
0.05889628,1
0.02299223,1
1.23515653,1
0.24423957,1
7.23342495,1
5.79100183,1
4.88794759,2
0.03776696,1
7.202,2
1.76517532,1
15.625,1
0.259121,1
2.94961642,1
12.929,1
0.02951048,2
0.34224859,1
3.20729325,1
7.929,3
8.63861258,1
0.55089401,1
6.51295098,1
0.4684311,1
0.99741666,1
0.22782608,1
385.735,1
0.02516025,1
0.8223207,1
11.633,1
13.56748822,1
0.63552391,1
5.16147504,1
0.02769042,1
43.74937744,1
0.18200272,2
0.01543898,1
0.35976907,1
7.5094,1
4.55668281,1
0.06493286,1
0.11178981,1
0.80861881,1
14.304,1
391.02244791,1
78.5,1
0.7435023,3
0.04402553,1
0.18236114,1
0.6681359,1
0.35360483,1
4.523,2
394.682,1
4.18101417,1
4.99101653,1
0.10346267,1
0.05545546,1
1.9673062,1
3.29407069,1
3.779,4
15.179,1
0.00145619,1
45.67230105,2
397.61088909,1
0.15117653,1
0.21564203,1
0.19554504,2
0.20286,2
1.56053553,2
0.35735569,1
0.93556,1
0.14505682,1
1.80695237,1
0.08579562,1
400.0,1
2.38137042,1
3.75,33
0.02866666,1
0.73162364,1
0.46038665,1
0.0453016,1
1.81058198,1
0.02198599,1
0.2335662,3
1.25764885,1
0.75163545,1
0.02094287,1
91.346,2
0.04134625,1
4.6444875,1
0.15699565,1
0.3594,1
0.13148303,2
1.51991102,1
0.57639934,2
0.00016157,3
0.31321859,1
8.679,1
0.06035683,1
0.06956909,1
0.04393639,1
4.331,4
0.44030136,1
0.59955,1
5.94029325,1
0.08224421,2
0.27497294,1
0.00021296,1
0.74581192,1
0.41338448,1
3.95378688,1
0.04010566,1
10.02223522,1
0.37370936,1
6.755,1
4.71976522,1
0.35817631,1
2.0088309,1
4.2709558,1
0.12286021,1
0.03220288,1
2.59734995,1
1.18437773,1
32.64641807,2
0.02826682,1
0.88710033,1
0.00123377,1
418.369,1
0.26670516,1
0.0462,6
1.73152367,1
1.36970892,1
1.47576,1
24.71512246,1
0.29037345,1
0.64615655,1
0.06604195,1
0.05873281,1
19.11268296,1
1.51430183,1
0.00225442,1
0.02507068,1
27.34367749,1
0.20462582,1
0.0240053,1
3.511e-05,1
0.01987706,1
0.4526733,1
6.32421878,1
4.75786491,1
2.34231198,1
0.2962,1
1.65073708,1
0.40173,2
34.31152574,1
2.331,3
0.01268596,1
0.11872259,1
0.128259,1
2.25022351,1
1.18639117,1
17.75,2
0.22725277,2
0.00021253,1
0.19239142,1
1.2663,1
0.05850144,1
5.70729325,1
0.07527467,1
0.03213624,1
2.0299513,1
7.586,2
1.32258925,1
2.80266609,1
5.956,2
0.01255268,1
0.10968652,1
0.09173726,1
1.12381511,2
0.01370677,1
1.85184411,1
1.72370179,1
0.00038312,1
1.84480335,1
3.60181512,1
87.0,1
0.71695869,1
0.07699135,1
0.07092444,1
0.03194382,1
2.73487712,1
2.14593382,2
0.02498154,1
0.70501186,1
0.05432277,1
0.45377121,1
0.02598246,1
1.37038741,1
0.15841074,1
1.4661783,1
0.00775847,1
0.11356274,1
0.33304599,1
5.19718676,1
20.75437212,1
0.00806917,1
0.03266143,1
0.13376118,1
0.59219219,1
0.13416475,1
12.59761078,1
0.6132861,1
2.2496217,1
1.82424742,1
446.273,1
0.3920975,1
0.02799983,1
0.01397357,1
6.17446152,1
0.00261,1
62.358,1
0.16180707,1
0.24377568,1
0.13929177,1
1.233883,4
0.8587,1
0.07800122,1
1.25373455,1
3.01675662,1
0.00243157,2
1.5636348,1
0.05046066,1
19.4681072,1
0.00189888,1
1.5036024,1
7.2952,1
0.37380415,1
2.84523814,1
0.8107177,4
0.06076133,1
0.04970598,1
0.08499907,1
2.98068557,1
0.56611107,2
1.74527095,1
0.00589384,1
2.372292,2
0.36363636,2
2.144188,1
8.105,1
1.6360841,1
0.28135036,1
10.554,1
2.44729179,1
6.831,2
4.10460045,1
0.14629685,1
0.03687838,1
2.51231703,1
0.61595,4
0.19581287,1
15.43426054,1
6.23063177,1
0.18196159,1
0.64864417,2
0.5962081,2
0.14785223,1
0.47136,1
1.08266938,1
5.18265924,1
0.02515853,1
0.00478389,1
4.04238739,1
0.54967487,1
0.17536409,1
0.47275906,1
0.96267798,1
0.78467685,1
0.536442,1
0.00931154,1
0.37803066,1
1.21603267,1
0.08750616,1
0.5825,1
0.19928281,1
0.25165377,1
0.1321677,1
0.88843935,1
0.15681054,1
2.27869807,1
0.99811826,1
0.2999997,2
1.72595,1
471.202,1
0.1340658,5
0.43242828,1
0.0451779,1
0.1539778,1
0.05202401,1
0.37162107,1
0.66743687,1
0.24310212,1
0.69071437,1
5.1881,1
0.65922043,1
3.80994807,2
0.02134209,1
7.839e-05,1
0.92428498,2
12.89900673,1
0.42631923,1
0.00426053,1
3.17242,1
0.3133235,1
0.13986,4
19.25,2
0.00216458,1
0.1795,4
0.44626709,1
0.08447234,1
0.13883885,1
0.00025581,1
11.929,2
11.84709256,1
7.956,1
0.12276587,1
3.382e-05,2
0.02959704,1
5.45625739,1
0.00593755,1
0.07860295,1
2.93111351,1
0.08389259,1
1.28057058,1
0.51035326,1
0.37146197,1
29.66382815,1
6.751,2
0.04149856,1
0.12041181,1
1.9861829,1
0.26628022,1
0.21505652,1
2.39527119,1
10.81874488,1
0.01308408,1
2.08760549,1
0.1989009,3
0.00336281,1
493.93331641,1
0.14736892,2
0.09184817,1
9.73781544,1
0.73926,2
0.34745827,1
0.19482925,1
0.03248205,2
0.28991677,1
99.875,1
1.25256523,1
0.5906571,1
48.70714516,1
0.06569428,1
0.62730103,1
0.51706533,1
0.99981123,1
1.10949637,1
1.967,101
0.97395305,1
1.21317862,1
1.22150338,1
2.32826646,1
0.369018,1
4.0185,1
0.81305789,1
0.18944216,1
0.06283855,1
1.52957646,2
0.03097269,1
1.76611847,1
3.339e-05,2
0.21825176,1
0.2322675,1
0.00614607,1
0.15980378,1
0.5422612,1
20.25,1
0.3868,1
0.177389,1
0.88668,1
5.581,1
0.0001221,1
0.0261138,3
1.0583,1
4.12035875,1
0.02640047,2
0.74261096,1
0.02027475,2
