time,bid,ask
1526989106,8216.10000,8222.20000
1526989107,8216.10000,8223.10000
1526989108,8216.10000,8222.10000
1526989109,8219.20000,8222.10000
1526989111,8216.10000,8222.10000
1526989112,8219.40000,8222.10000
1526989113,8220.30000,8221.50000
1526989118,8220.30000,8222.10000
1526989123,8220.10000,8221.80000
1526989124,8216.20000,8222.00000
1526989125,8216.20000,8222.00000
1526989126,8221.20000,8222.00000
1526989127,8216.20000,8222.00000
1526989128,8221.50000,8222.00000
1526989129,8216.20000,8224.50000
1526989130,8221.40000,8224.50000
1526989133,8221.40000,8221.80000
1526989134,8221.40000,8224.50000
1526989136,8221.40000,8229.40000
1526989138,8221.40000,8224.90000
1526989139,8216.20000,8223.70000
1526989142,8221.40000,8223.70000
1526989143,8222.30000,8223.70000
1526989147,8222.40000,8223.70000
1526989150,8216.20000,8222.30000
1526989151,8216.20000,8223.70000
1526989153,8222.50000,8223.70000
1526989154,8216.20000,8224.70000
1526989155,8220.10000,8223.40000
1526989157,8220.30000,8223.40000
1526989160,8222.00000,8223.40000
1526989161,8222.00000,8223.30000
1526989165,8222.00000,8222.60000
1526989166,8222.00000,8222.50000
1526989172,8222.00000,8222.60000
1526989180,8222.10000,8222.60000
1526989182,8222.10000,8222.30000
1526989183,8222.00000,8222.30000
1526989185,8222.00000,8222.60000
1526989190,8222.10000,8222.60000
1526989191,8222.10000,8224.60000
1526989192,8222.10000,8224.40000
1526989195,8222.10000,8227.90000
1526989197,8224.30000,8227.90000
1526989199,8224.30000,8229.80000
1526989203,8224.30000,8227.90000
1526989210,8224.40000,8229.80000
1526989212,8224.30000,8229.80000
1526989213,8224.30000,8229.00000
1526989214,8224.30000,8224.60000
1526989220,8224.40000,8224.60000
1526989221,8224.40000,8229.80000
1526989224,8224.50000,8229.80000
1526989234,8226.80000,8229.70000
1526989239,8226.90000,8229.70000
1526999796,8242.70000,8244.10000
1526989242,8229.60000,8229.70000
1526989249,8229.60000,8235.10000
1526934262,8389.10000,8391.00000
1526989254,8229.70000,8235.10000
1526989255,8229.70000,8230.70000
1526989257,8229.80000,8235.10000
1526989258,8229.80000,8230.50000
1526989259,8229.80000,8238.50000
1526989261,8229.80000,8229.90000
1526989265,8229.30000,8229.90000
1526989268,8229.20000,8229.90000
1526989281,8225.90000,8229.90000
1526989282,8227.10000,8229.20000
1526989283,8227.10000,8229.90000
1526989286,8223.50000,8227.10000
1526989287,8222.50000,8227.10000
1526999804,8240.00000,8244.60000
1526989290,8225.80000,8227.10000
1526989292,8225.80000,8229.90000
1526989293,8223.00000,8227.10000
1526989294,8224.30000,8227.10000
1526989295,8224.30000,8229.60000
1526989297,8224.30000,8229.90000
1526989298,8222.60000,8229.60000
1526989299,8222.60000,8229.90000
1526989300,8224.40000,8229.90000
1526989301,8224.40000,8229.50000
1526989303,8224.40000,8229.30000
1526989304,8224.50000,8229.30000
1526989306,8224.50000,8229.90000
1526999807,8240.00000,8242.90000
1526989310,8224.60000,8229.90000
1526989313,8224.60000,8236.90000
1526989314,8226.20000,8236.80000
1526989315,8224.60000,8233.00000
1526989316,8226.20000,8233.00000
1526989317,8226.20000,8236.80000
1526989319,8226.20000,8236.70000
1526989320,8226.30000,8229.80000
1526989322,8226.30000,8229.70000
1526989323,8226.30000,8236.00000
1526989324,8226.70000,8236.70000
1526989325,8226.20000,8228.40000
1526989326,8227.00000,8228.40000
1526989327,8224.40000,8235.90000
1526989328,8224.40000,8228.20000
1526989329,8226.40000,8235.90000
1526989330,8227.10000,8227.40000
1526989331,8227.10000,8235.90000
1526989332,8227.10000,8229.40000
1526989333,8226.60000,8229.30000
1526989334,8226.60000,8234.00000
1526989335,8227.10000,8234.00000
1526989336,8227.30000,8231.60000
1526989339,8227.30000,8231.50000
1526989340,8227.30000,8235.50000
1526989341,8227.30000,8230.80000
1526989342,8227.30000,8235.00000
1526999813,8240.00000,8242.90000
1526989344,8227.40000,8235.30000
1526989346,8229.60000,8235.30000
1526989348,8229.60000,8235.20000
1526989349,8229.60000,8229.80000
1526989354,8229.70000,8229.80000
1526989363,8229.70000,8234.60000
1526989365,8229.70000,8234.80000
1526989368,8229.70000,8234.00000
1526989369,8229.70000,8234.80000
1526989370,8233.60000,8234.80000
1526989371,8233.40000,8234.80000
1526989373,8229.70000,8234.80000
1526989375,8229.70000,8234.70000
1526989376,8229.70000,8234.60000
1526989377,8229.70000,8234.60000
1526989378,8231.60000,8234.60000
1526989381,8231.60000,8234.70000
1526989382,8231.60000,8234.50000
1526989383,8229.80000,8233.70000
1526989384,8231.60000,8234.50000
1526989385,8229.80000,8234.50000
1526989386,8230.00000,8232.30000
1526989387,8230.00000,8234.50000
1526989389,8229.80000,8232.30000
1526989390,8230.00000,8234.30000
1526989391,8229.80000,8234.30000
1526989392,8230.40000,8234.30000
1526989394,8230.40000,8234.20000
1526989401,8230.50000,8234.20000
1526989409,8230.50000,8234.10000
1526989415,8230.50000,8238.90000
1526989416,8230.50000,8239.40000
1526999826,8241.00000,8245.10000
1526989423,8230.50000,8239.30000
1526989424,8230.50000,8238.60000
1526989425,8230.80000,8238.60000
1526989427,8230.80000,8239.30000
1526989430,8231.40000,8239.30000
1526989433,8239.20000,8239.30000
1526989445,8239.20000,8248.20000
1526989446,8239.20000,8248.10000
1526989447,8239.20000,8248.00000
1526989449,8239.20000,8248.10000
1526989450,8239.30000,8248.10000
1526989451,8239.30000,8248.00000
1526989452,8240.90000,8248.00000
1526989455,8247.90000,8248.00000
1526989457,8241.00000,8247.90000
1526989458,8241.00000,8241.60000
1526989459,8239.30000,8241.60000
1526989462,8239.30000,8241.50000
1526989465,8239.40000,8241.50000
1526989467,8239.40000,8240.70000
1526989470,8239.40000,8240.60000
1526989472,8238.30000,8240.60000
1526989473,8234.30000,8240.60000
1526989474,8239.50000,8240.60000
1526989476,8239.60000,8240.30000
1526989478,8239.50000,8240.30000
1526989479,8239.50000,8240.20000
1526989482,8239.70000,8240.20000
1526989484,8235.80000,8240.10000
1526989486,8234.70000,8235.00000
1526989490,8234.70000,8235.00000
1526989493,8234.70000,8234.90000
1526989497,8234.70000,8234.90000
1526989499,8234.70000,8234.80000
1526989531,8234.70000,8235.00000
1526989534,8234.80000,8235.00000
1526989535,8235.00000,8240.10000
1526989537,8235.00000,8246.00000
1526989538,8235.40000,8239.60000
1527021691,8181.00000,8185.00000
1526989540,8235.10000,8239.60000
1526989541,8235.20000,8240.00000
1526989543,8235.20000,8235.30000
1526989553,8235.40000,8245.80000
1526989554,8235.40000,8245.70000
1526989555,8235.50000,8245.70000
1526989556,8239.10000,8245.70000
1526989557,8239.10000,8245.60000
1526989559,8239.10000,8245.50000
1526989561,8239.10000,8242.50000
1526989562,8238.00000,8242.50000
1526989563,8240.50000,8242.40000
1526989564,8239.40000,8242.40000
1526989566,8239.10000,8242.40000
1526989567,8235.50000,8242.40000
1526989568,8235.50000,8240.80000
1526989569,8235.60000,8240.80000
1526989572,8236.70000,8240.70000
1527023469,8085.60000,8092.00000
1526989577,8236.80000,8240.70000
1526989578,8237.40000,8240.70000
1526989579,8237.40000,8245.30000
1526989581,8236.80000,8245.30000
1526989584,8236.80000,8245.20000
1526989585,8236.80000,8245.10000
1526989586,8236.90000,8245.10000
1526989590,8237.00000,8245.10000
1526989593,8237.10000,8241.50000
1526989595,8237.10000,8241.40000
1526989597,8237.00000,8241.40000
1526989598,8238.00000,8241.40000
1526989599,8238.00000,8241.40000
1526989600,8237.10000,8241.40000
1526989602,8237.10000,8245.00000
1526989603,8239.60000,8245.00000
1526989605,8239.60000,8244.90000
1526989609,8239.60000,8244.80000
1526989610,8239.60000,8249.50000
1526989612,8239.60000,8242.60000
1526989613,8238.20000,8242.50000
1526989615,8239.80000,8242.50000
1526989616,8239.80000,8242.70000
1526989618,8239.80000,8244.00000
