time,bid,ask
1526988800,12.700300,12.729500
1526988804,12.700300,12.729400
1526988805,12.700300,12.729300
1526988806,12.700400,12.729300
1526988808,12.700400,12.729200
1526988809,12.700400,12.729100
1526988810,12.700400,12.729000
1526988813,12.700400,12.728900
1526934189,13.286000,13.355700
1527010648,12.829000,12.900000
1526988818,12.663900,12.729500
1526988819,12.665100,12.729600
1526988825,12.662500,12.729600
1526988830,12.662600,12.729600
1526988832,12.662700,12.729600
1526988834,12.662900,12.729600
1526988839,12.663200,12.729600
1526988840,12.663300,12.729600
1526988841,12.664800,12.729600
1526988844,12.664900,12.729600
1526988846,12.664900,12.729700
1526988847,12.664900,12.749200
1526988849,12.665100,12.749100
1526988852,12.665200,12.749100
1526988856,12.665300,12.765300
1526988859,12.665400,12.765300
1526988860,12.665400,12.783400
1526988862,12.665800,12.765200
1526988863,12.665900,12.765200
1526988865,12.665900,12.783000
1526988867,12.665900,12.765100
1526988869,12.665900,12.764500
1526988871,12.666000,12.764500
1526988874,12.666000,12.764200
1526988877,12.666000,12.764000
1526988881,12.677800,12.764000
1526988884,12.677800,12.764100
1526988890,12.678000,12.764100
1526988891,12.677900,12.764000
1526988893,12.678100,12.764000
1526988894,12.678000,12.764000
1526988896,12.677800,12.764000
1527021584,12.630000,12.679100
1526988898,12.678300,12.764000
1526988901,12.678100,12.764000
1526988902,12.677800,12.764000
1526988908,12.677800,12.764100
1526988910,12.677800,12.764000
1526988911,12.677800,12.763900
1526988912,12.671500,12.763900
1526988913,12.671500,12.763800
1526988915,12.671500,12.763700
1526988917,12.671400,12.763700
1526988918,12.671400,12.763500
1526988922,12.665200,12.763400
1526988923,12.680000,12.763300
1526988924,12.680000,12.763400
1526988925,12.680000,12.763000
1526988933,12.680000,12.763200
1527021592,12.630000,12.679900
1526988948,12.680100,12.763100
1526988965,12.680100,12.763200
1527010673,12.829400,12.900000
1526988969,12.680200,12.763200
1526988974,12.680400,12.763200
1526988976,12.680400,12.764100
1526988977,12.680400,12.763100
1526988979,12.680400,12.763000
1526988980,12.680500,12.763000
1527021598,12.630100,12.679900
1526988982,12.680700,12.764200
1526988983,12.680700,12.762900
1526988984,12.680800,12.762900
1526988987,12.680900,12.762900
1526988988,12.680900,12.762600
1526988990,12.680900,12.762500
1526988991,12.710000,12.762500
1527021601,12.630100,12.679800
1527021602,12.640000,12.679800
1526989009,12.710100,12.762600
1526989012,12.710100,12.762500
1526989023,12.710100,12.792600
1526989024,12.710100,12.792500
1526989025,12.710000,12.762400
1526977915,12.940000,12.993300
1526989032,12.711000,12.762300
1526989037,12.711000,12.778500
1526989039,12.711000,12.778400
1526989043,12.711000,12.778600
1526989044,12.711000,12.778300
1526989046,12.711000,12.792100
1527021609,12.640100,12.689900
1526989048,12.711100,12.792000
1526989049,12.711100,12.778200
1526989051,12.711100,12.791900
1526989056,12.711100,12.791800
1526989057,12.711000,12.791800
1527021611,12.623000,12.687000
1526989062,12.711000,12.791600
1527010689,12.825500,12.910000
1526989064,12.711000,12.791500
1526989066,12.711000,12.791400
1526989067,12.710000,12.791400
1526989068,12.710000,12.791300
1526989070,12.710000,12.791200
1526989071,12.711100,12.791200
1526989073,12.711100,12.791100
1526989076,12.711100,12.791000
1526989079,12.711100,12.790900
1526989082,12.711400,12.790800
1526989084,12.711400,12.790700
1526989086,12.711400,12.790600
1527010693,12.825600,12.910000
1526989088,12.711400,12.790500
1527021616,12.630000,12.687000
1526989092,12.711400,12.790400
1526989094,12.711400,12.790400
1526989096,12.711400,12.790500
1526989097,12.711400,12.790400
1526989100,12.711400,12.790100
1527021618,12.630100,12.687000
1526989102,12.711400,12.790000
1526989107,12.711600,12.790000
1526989110,12.711600,12.789900
1526989111,12.711600,12.789800
1526989114,12.711600,12.789700
1526989115,12.711600,12.789600
1526989116,12.711600,12.789700
1526989117,12.711600,12.789600
1526989120,12.711600,12.789500
1526989122,12.711600,12.789400
1526989124,12.711600,12.789300
1526989125,12.711600,12.789200
1526989127,12.711600,12.789100
1526989131,12.711600,12.789000
1526989137,12.711600,12.788900
1526989143,12.711600,12.788800
1526989145,12.711600,12.788900
1526989146,12.711600,12.788700
1526989151,12.711600,12.788600
1526989153,12.711800,12.788600
1526989158,12.711800,12.802600
1526989161,12.712000,12.802600
1526989162,12.712000,12.802400
1526989163,12.712000,12.802300
1526989165,12.712000,12.802200
1526989167,12.800000,12.802200
1526989168,12.800000,12.802100
1526934248,13.280800,13.340000
1527021630,12.630000,12.686800
1526989178,12.800000,12.802000
1527010710,12.826000,12.910000
1526989190,12.711700,12.798000
1526989191,12.711800,12.798000
1526989193,12.711900,12.798000
1526989195,12.711800,12.798000
1526989197,12.712000,12.798000
1526989198,12.711800,12.797900
1526989200,12.711800,12.797900
1526989201,12.711800,12.797900
1526989202,12.712200,12.797900
1526989206,12.712400,12.797900
1527021636,12.640000,12.686800
1526989210,12.712500,12.797900
1526989211,12.712400,12.797900
1526989212,12.712600,12.797900
1527010714,12.826100,12.900000
1526989214,12.712700,12.797900
1526989215,12.712700,12.815400
1526989216,12.712800,12.815400
1526989217,12.712800,12.815300
1526989219,12.712700,12.815300
1526989220,12.712900,12.815300
1526989221,12.712800,12.815300
1526989222,12.713000,12.815200
1527010716,12.826100,12.899900
1526989226,12.713100,12.815200
1526989227,12.713700,12.815300
1526999794,12.859100,12.904300
1526989230,12.713800,12.815300
1526989231,12.713700,12.816200
1526989232,12.713900,12.816200
1526989233,12.714100,12.816200
1526989236,12.714200,12.816300
1526989238,12.714300,12.816300
1526989242,12.714400,12.816300
1526989244,12.714500,12.816300
1527021642,12.640300,12.686700
1526989246,12.714600,12.816300
1526989248,12.714700,12.816300
1526989249,12.714800,12.816300
1526989252,12.714900,12.816300
1526989253,12.715100,12.816300
1527010721,12.826100,12.909900
1526989256,12.715200,12.816300
1526989257,12.715100,12.816300
1526989258,12.715200,12.816300
1526989259,12.715700,12.816300
1526989261,12.715800,12.816300
1526989262,12.715900,12.816300
1526989263,12.715700,12.816300
1526989264,12.715900,12.816300
1526989266,12.716000,12.816300
1526989269,12.716000,12.816300
1526989271,12.716100,12.816300
1526989273,12.716400,12.816300
1526989274,12.716700,12.816300
1526989275,12.716800,12.816300
1527010725,12.826200,12.900000
1526989281,12.717200,12.816300
1526989284,12.717300,12.816300
1526989286,12.717900,12.816300
1526989288,12.717900,12.816200
1526989292,12.717900,12.816100
1526989293,12.718000,12.816100
1526989294,12.718000,12.816000
1526989296,12.718000,12.815900
1526989297,12.718300,12.816000
1526989298,12.718300,12.815800
1526989299,12.730700,12.815800
1526989301,12.730800,12.815800
1527010729,12.826400,12.900000
1526989304,12.731000,12.815700
1526989305,12.731100,12.815700
1526989306,12.731100,12.815600
1527021653,12.640000,12.687500
1526989312,12.731100,12.816300
1526989314,12.731100,12.816300
1526989317,12.731000,12.816300
1526989319,12.731300,12.816200
1526989332,12.731600,12.816200
1526989336,12.731600,12.816000
1526989338,12.731600,12.815900
