Trade_volume,Number of trades with that volume
62.07759137,1
135.87302948,1
28.829192,1
8.976e-05,1
11.38806993,1
167.8058,1
105.39970343,4
147.81068954,1
91.26454001,1
5.1860715,1
20.37361701,1
8.94e-06,1
114.22813494,1
3.5,1
0.00011431,1
8.00800801,1
790.66544697,1
21.92073485,1
11.29032,1
5.50520864,1
0.39840479,1
406.37592988,1
81.68,1
13.28487647,1
5.50884227,1
7.0625,1
312.4594,1
4.73761508,1
150.25956933,1
1.669e-05,1
116.93698696,1
45.1946253,1
3e-08,4
6.52434631,1
31.95303691,1
412.82465206,1
14.96628751,1
42.4189,1
3e-07,1
1.15e-06,1
0.01496052,1
414.1102,1
49.437,1
4.9852098,1
151.0480216,1
143.23129356,1
81.36632618,1
83.904,1
34.27770975,1
0.00508317,1
49.87033712,2
1.64e-06,1
74.8890885,1
8.728e-05,1
144.9021,1
11.10585243,1
2.99520772,2
170.1377,1
420.0,1
1.8e-07,1
0.00072407,1
0.00716556,1
5.703e-05,1
14.17520654,1
26.25253425,1
1.338,1
11.40985962,1
142.50576893,1
0.0006663,1
59.405824,1
12.48558,1
25.5746,1
167.33603438,1
1.79e-06,1
426.32541468,1
0.23733501,1
1.69642922,1
2.68212734,1
34.20879346,1
17.6722101,1
2.007007,1
2.532e-05,1
135.69010887,1
24.884,1
3.3e-07,1
19.85,1
187.84515688,1
9.47418893,1
17.5,2
154.39034509,1
7.18695,1
86.81632184,1
7.12682459,1
768.503989,1
0.0077596,7
3.4547418,1
35.8461,1
18.05587473,1
11.4,1
42.582375,1
165.0314,1
14.28241,1
9.05009797,1
0.99860205,1
43.033,1
0.00138109,1
6.259e-05,1
4.62192642,1
36.58302731,1
0.23278793,2
5.02058793,1
2.99520768,2
7.019e-05,1
4.8e-07,2
15.81399363,1
0.00550334,1
135.33689799,1
28.739,1
14.435,1
0.00014297,1
156.59285857,1
69.04643134,1
88.1306639,1
5.57457498,1
37.996,1
133.41817752,1
4.51175638,1
292.08039963,1
6.363,1
109.3616,1
157.07443936,1
38.71588017,1
49.95,1
38.83483483,1
4.23260248,1
4.76167779,1
0.00036891,2
0.17035399,1
129.90272558,1
30.79943903,1
49.89024147,1
158.01395207,1
124.004,1
0.18623034,1
451.20056097,1
90.0,4
56.9283147,1
2500.0,1
22.381,1
5.46085025,1
0.00167689,1
0.04537387,1
5.20285155,1
4.984,1
0.42930936,1
31.16016016,1
14.7696,1
49.43757851,1
198.6999012,1
91.68,2
40.38709506,1
7.09074511,1
0.10059224,1
0.09849516,1
2.75700009,1
0.01527606,1
0.01204163,1
460.397142,1
92.64564585,1
45.033921,1
44.01330565,1
41.49737493,1
24.94821897,1
34.82530519,1
463.5561342,1
0.11228346,1
12.67497566,1
105.50520864,3
16.50348,1
161.07338107,1
200.68623077,1
0.01059292,1
0.00016768,1
6.403,1
0.00098601,1
4.5006,1
469.92068981,1
34.63407767,1
19.26782,1
27.96678283,1
71.81328546,1
17.31531532,1
29.9520807,1
3.6197866,1
1153.45120031,2
48.771,1
13.68827162,2
8.818e-05,1
82.23115322,1
0.00042314,1
0.01095448,1
0.00079522,1
3.5e-07,1
75.60957203,1
14.6,1
0.00014855,1
36.6122937,1
2.841e-05,1
1.7956489,1
45.5924619,1
4.4983581,1
480.0,1
0.08292278,1
19.53125,1
0.00020729,1
5.858,1
45.162,1
0.00013685,1
11.403585,1
274.06619205,1
0.17119647,1
7.09156194,1
5.62406019,1
2.929e-05,1
0.31714301,1
0.07373274,1
15.04435981,1
2.0423224,1
3.85445324,1
91.0,1
29.6824,1
8.254,1
7.80256,1
162.70113795,1
0.00010061,1
4.36287484,1
166.2266,1
0.07367224,1
40.519,1
98.93381617,1
0.00073867,1
492.65,1
30.63377,1
493.6853791,1
34.40545698,1
0.0006,1
167.2625,3
9.754,1
19.80198,1
1177.65547,1
22.81378604,1
5.26814688,1
167.6698623,1
0.44712131,1
34.85316536,1
99.78048966,1
4.2319301,1
148.20510227,1
14.18715099,1
148.16728277,1
0.00054328,1
0.06241051,1
31.35773918,1
82.85553131,1
23.5153,1
500.23913492,1
0.00019853,1
0.01293268,2
5.20054036,1
24.724584,1
0.20395633,1
44.4962592,1
66.22722723,1
49.34894008,1
35.75031946,1
32.9838,1
15.83402367,1
8e-07,1
199.65909056,1
8.9282,1
11.03139742,1
141.982126,1
0.0001107,1
7e-08,1
147.98845933,1
24.77587713,1
510.15270402,1
0.0788533,1
0.00643576,1
33.24929716,1
16.11493051,1
2.225e-05,1
0.00560231,1
3.22774213,1
87.61590492,1
12.52864304,1
238.93451023,1
4.56420097,1
510.66147,1
0.50524489,1
49.467,1
511.246,1
143.29411652,1
4.307,1
68.90607694,1
0.15974431,1
2.48172884,1
34.92626726,1
17.04,1
1.10166922,1
13.028,1
92.54859173,1
26.45376549,1
6.92e-05,1
0.01100594,1
5.56e-06,1
72.23442297,1
75.0,2
5.24918909,1
69.43631351,1
172.8725549,1
3.271,1
35.65626587,1
18.68440779,1
148.89830434,1
240.20608617,1
89.03764,1
0.04784678,1
172.06122787,1
35.671,1
104.35653471,1
70.01453094,1
53.03682,1
36.1878882,1
0.15604504,1
5.013,1
5.55484032,1
241.29438159,1
525.8006,1
11.49921668,1
173.7521,1
4.25,1
147.17538055,1
3.15e-05,1
0.02863617,1
75.49605918,1
5.56922077,1
20.665,1
15.59454302,1
26.0161,1
142.50879533,1
139.06568461,2
515.83,1
157.43257378,1
7.76335,1
106.0,1
3.37478125,1
0.00065144,1
55.5082725,1
6.646,1
38.4897,1
21.39399314,1
20.40816,1
0.30664926,1
0.22690953,1
45.1468797,1
3.238e-05,1
4.19353797,1
109.9359,1
175.54503841,1
0.06034857,1
1.499e-05,1
107.07016044,1
157.01111541,1
74.83,1
22.6,1
4.98895508,1
136.99402178,1
143.86443468,1
14.718,1
148.55710247,1
36.21879766,1
154.1401724,1
108.017874,1
5.50641313,1
74.82976275,1
40.8316743,1
4.54490667,1
218.10127075,1
4.69825521,1
3.97577577,1
7.652e-05,1
546.66999999,1
109.9665,1
141.20350162,1
75.41304217,1
58.1253,1
8.899092,1
0.00050925,1
154.29220779,1
5.22571841,1
29.92220838,1
0.08697345,1
66.4636,1
5.8555386,1
145.5687275,1
154.51444754,1
18.905,1
89.63875513,1
0.12063408,1
59.09718,1
4.86118933,1
0.00014556,1
0.00015924,1
8.9773,1
0.02266318,1
6.88971685,1
90.2089787,1
4.3989,1
4.9870404,1
0.09313337,1
0.25865325,1
175.126,1
555.5,1
17.95332136,1
109.8392,1
43.2995013,1
9.30617882,1
558.09,1
1.71980016,1
5.22184813,1
0.00093,1
3.8,1
4e-08,4
18.49522,1
180.6022,1
42.5651922,1
0.0002291,1
78.07554845,1
61.424,1
47.1097431,1
20.1140558,1
0.02928009,1
19.16012,1
3.21425082,1
4.88579211,1
19.98,1
