Trade_volume,Number of trades with that volume
0.0009367,2
0.31801136,1
0.15850747,1
0.5591,1
0.00772645,1
0.058,2
0.01760446,1
1.60396929,1
0.31125227,1
0.00877371,1
0.04254131,1
0.38990705,1
0.98765566,1
0.088068,1
0.01682094,1
0.31751437,1
0.00260634,1
0.0077,4
0.00393483,1
0.0086169,1
0.0117,2
0.02578209,1
0.02911357,1
1.51841024,1
0.01216836,1
2.675,1
0.022734,1
0.25492814,2
0.00454551,1
0.05504874,1
0.00088478,1
0.14350872,1
0.05300623,1
0.00654705,1
0.0741268,1
0.984445,1
0.01780487,1
0.34015222,1
0.0086223,1
0.17586005,1
0.03808937,4
8.845e-05,1
0.02081544,1
0.08018748,1
0.36283659,1
0.06169508,1
3.5,3
0.14313296,1
0.15330164,1
0.00822747,1
0.17826459,2
0.010807,1
0.98607269,1
0.0443,1
3.55600381,1
0.00676893,1
0.8378,1
0.00725997,1
0.15254517,1
0.99344286,1
0.31520482,1
3.69e-06,1
0.55596439,1
0.1362,1
0.00507236,1
0.43193591,1
0.00189434,1
0.4717591,1
0.02769,1
0.01669141,1
0.00811968,1
0.00874142,1
0.3865,1
0.89178092,1
0.06285488,2
0.00301511,1
0.04811316,1
0.28378579,1
0.01292359,1
0.00331748,1
7.7e-07,1
0.49504,1
0.03884128,1
0.00068376,2
0.008443,1
0.2112,1
0.01606683,1
0.24760646,1
0.2027966,1
0.1312,2
0.1113,1
2.433,3
0.00732764,2
0.73636074,1
0.14974437,1
0.26473887,1
0.00030855,1
0.96870619,1
0.0306,1
0.77677283,1
0.02430227,1
0.05993525,1
0.12291271,1
0.19774263,1
0.07546367,2
0.01232984,1
0.00693151,1
0.34540778,1
0.23920803,1
0.8985,1
0.15405295,1
0.022098,1
0.49753555,1
1.36985171,1
0.36885451,1
0.026978,1
0.14881993,1
0.00463551,1
1.70880222,1
0.43,10
0.20177504,1
0.32394122,1
0.00189391,1
1.473335,1
0.72105,1
0.00085352,1
4.64271122,1
0.19260965,1
0.43740912,1
0.79935008,1
0.055,4
0.39096057,1
0.10915406,1
0.67185945,1
0.09631158,1
8.67e-06,1
0.00238349,1
0.20643525,1
0.07074703,1
0.03646692,2
2.15648563,1
0.14895323,1
0.009974,3
0.0047,6
2.497,2
0.573,1
0.02395241,1
0.05333146,1
0.23454817,1
0.00831548,1
0.004306,1
0.02449197,1
0.1313816,1
0.14875687,1
0.0900449,1
0.0464,3
1.955,1
0.20145766,1
0.01097572,1
0.0026011,1
0.00075279,1
0.02951831,1
0.00552381,1
0.02607046,1
0.05158574,1
0.00902087,1
0.0291,1
0.037517,1
0.00232913,1
0.98,2
0.00052719,1
0.09107523,1
0.27429378,1
0.06144698,1
0.0886709,1
0.01305601,1
0.12263006,1
0.5213827,1
0.00258152,1
0.19832126,1
0.00043556,1
0.7359659,1
0.97400622,1
0.31827294,1
0.126106,1
0.20000003,1
0.77459129,1
0.0135471,1
0.00301425,1
0.23699637,1
0.75,5
0.0535,1
0.17355461,1
0.18762089,1
0.4376,1
0.02469,1
2.56537033,1
0.01116098,2
0.00258693,1
0.59176939,2
0.10527166,1
0.0313034,1
0.427,2
0.11333003,1
0.74487426,1
0.57106979,1
0.1364498,1
0.0032,1
0.13244241,1
0.034336,1
0.23063414,1
0.40069831,1
0.0779,4
3.872,1
2.30987953,1
0.02468181,1
0.736,1
0.23895,1
0.080781,1
0.0154,1
0.01233899,1
0.11123882,1
0.0914167,1
0.10299194,1
0.05452768,1
0.015489,1
0.0721,1
0.00566817,1
0.18216465,1
0.03010048,1
0.0262739,1
0.06875613,1
0.1503964,1
0.124,1
0.13085057,1
0.0901,1
0.0046,4
0.21949122,1
0.0562,1
0.1134,1
0.18795313,1
0.12929435,1
0.01436502,2
0.0742,1
0.64259533,1
0.0403,2
0.00203174,1
0.0038822,1
0.2225,1
4.087,1
0.14807776,1
0.11396365,2
0.48903943,1
1.42971518,1
0.08283679,1
0.00208274,1
0.2119,1
0.22488523,1
0.0027835,1
0.0816,1
0.052,2
0.0675,1
0.242647,1
0.0763,1
0.75498994,1
0.1335,1
0.90706032,1
0.01782583,1
0.04212503,1
2.425,1
0.415206,1
0.06981847,1
0.00902146,1
0.00483115,2
0.00833739,2
0.01911028,1
0.14488151,1
0.0983263,1
0.01224965,1
0.3895,1
0.01717836,2
0.615975,1
0.00334513,1
0.50444273,1
0.08729348,2
0.03965702,1
0.2214,4
4.7279878,1
0.11857381,1
0.0139,3
0.30525005,1
0.00047781,1
0.028845,1
0.21541636,1
0.02794004,1
0.768,1
0.04256625,1
0.16798717,1
0.00846919,1
1.1847,1
0.0886,1
0.2574,1
0.24863451,1
0.10727851,1
0.00927093,1
0.14374962,1
0.26361485,1
0.17536031,1
1.96,1
0.72385019,1
0.04719454,1
0.0168,2
0.18800545,1
0.02890755,2
0.17134725,1
0.00026956,1
0.53312236,1
0.70383708,1
1.05289148,1
2.43667773,1
3.2566116,1
0.01229068,1
0.71783565,1
0.2112178,1
1.1770591,1
1.87444522,1
0.31357503,1
0.04274068,1
0.67637783,1
0.06189972,1
0.97865594,1
0.34,1
0.128808,1
0.0696,1
0.15809582,1
0.34725415,1
0.01687518,1
0.12393248,2
0.28691937,1
0.09998597,1
0.09179863,2
0.04005716,1
0.01046229,1
0.06466854,1
0.963,1
0.01671004,1
0.3459659,1
0.00362354,1
0.00217395,1
0.41956276,1
2.37551685,1
0.33002241,1
0.23622118,1
0.0882439,1
0.56373298,1
0.04862163,1
0.07909925,1
0.298,1
0.00398963,1
0.03017221,1
0.91916987,1
1.9957,1
2.47,1
0.67200622,1
0.0035577,1
0.147987,1
0.061124,1
8e-08,7
0.09876013,1
0.0246,5
0.09890733,1
0.03842306,1
0.02710725,1
0.32089893,1
0.00423223,1
0.00238823,2
0.00064501,1
0.22173995,1
0.33510929,1
0.1375441,1
0.22049861,1
0.04448665,1
0.32259773,1
0.00239354,1
0.2555283,1
0.30085302,1
0.03327796,1
0.05573969,1
0.0256117,1
0.61162768,1
0.09431425,1
0.16539542,1
0.0032721,1
0.049,6
0.54221473,1
0.095,1
0.78520622,1
0.0489167,1
0.00795282,1
0.27416072,1
0.98891108,1
0.0812,1
0.92961705,1
0.16177896,1
0.00230242,1
2.038461,1
1.03169378,1
0.18918133,1
0.00602,2
0.00270329,1
0.02494505,1
0.00294143,1
0.00046716,1
0.22503971,1
0.0109,5
0.42457195,2
1.91278867,1
0.03031609,1
0.13999897,1
0.68629993,1
0.08158692,2
0.05309149,1
2.46892765,1
1.17354234,1
0.00375742,1
0.0231,1
0.00331592,1
0.10658888,1
0.02434426,1
0.05372956,1
0.04964056,1
0.27918,2
0.0397012,1
0.07776105,1
0.12557879,1
2.431,1
0.17652,1
0.35638593,1
0.01575209,1
0.4729,1
0.01412216,1
0.0595559,2
6e-07,1
0.44588263,1
0.81329491,2
0.6363,1
0.24654152,1
3.546e-05,1
0.9952966,1
0.02116332,1
0.01015762,1
2.038,1
0.00281115,1
0.00730238,1
0.22406079,1
0.40042358,1
0.31599747,1
0.00336737,2
0.84949,1
0.46554673,1
0.02680487,1
0.01260064,2
0.00121308,1
0.015462,1
0.97900622,28
0.08734995,1
0.03333,1
0.06719953,1
0.61944748,1
0.0046185,1
0.02654199,1
0.01478264,1
0.370596,1
0.00051525,1
2.495,1
0.6344483,1
0.056275,1
0.00023641,1
0.0094,2
0.51837676,1
0.62995612,1
0.05069815,1
0.08452732,1
0.01748189,1
2.85099378,1
0.00294546,1
0.00251127,1
0.31801916,1
0.0216,1
0.03992141,1
0.00326962,1
0.010855,2
0.08510008,1
0.0912,1
0.11710196,1
0.18661566,1
0.27675479,1
0.12484375,1
0.27187509,1
0.01196744,1
0.19151295,1
0.86736245,1
0.42027725,1
0.039452,2
0.01746433,1
5.77,1
0.01137552,1
0.046,7
0.02618807,1
1.1,3
0.01249,1
0.11462088,1
8.58e-06,2
0.00739522,1
0.13706052,1
0.01952317,1
0.02497036,1
0.29929625,1
0.38999573,1
0.24154823,1
0.0097,3
1.60117822,1
0.00339696,1
0.00058,1
5.297e-05,1
0.0020046,1
0.1264008,1
0.03612999,1
0.00214329,2
1.594,1
0.0079,2
0.01214,1
0.31721534,1
0.0988234,1
0.00248843,1
0.07458509,1
0.01928643,1
0.10024684,1
1.47660253,1
0.248,1
0.00102793,3
0.0117067,1
0.50752645,1
0.00142047,1
0.0013303,1
0.0223997,1
0.08449214,1
0.05923068,1
0.00915596,1
0.30299046,1
0.0098627,1
0.33464266,1
0.06550042,1
0.6418,1
2.335,1
0.72167812,1
0.53647641,1
0.28142918,1
0.00317097,1
0.19713711,1
0.54186,1
0.01715771,1
1.28e-06,1
0.00313765,1
0.00923838,1
0.00489794,1
0.00762151,1
0.8315,1
0.0753408,1
0.0158,2
0.10491128,1
0.00484796,1
0.71202503,1
0.00236631,1
0.31656812,1
0.01158654,1
0.00860573,1
0.09600407,1
2.85,1
0.00222173,1
0.479,1
0.19504181,1
0.07929645,1
0.00036591,1
0.02527306,1
0.05137634,1
0.00076381,1
1.001,1
0.00277566,1
0.211,1
1.60718218,1
0.01874994,1
0.35951066,1
1.05001703,1
0.00207622,1
0.8153,1
0.0064,2
0.68667669,1
0.03916477,1
0.3847,1
0.4916809,1
0.02092108,1
0.98249876,1
0.0186,1
0.44872138,1
0.13826622,1
0.12650612,1
0.27765443,1
0.114202,1
0.18733176,1
0.13522217,1
0.00222032,1
0.21737991,1
0.00348124,1
0.26522654,1
0.2226,2
0.796,1
0.76865572,1
0.00226051,1
0.03791613,1
0.13540203,1
0.0092948,1
0.00461034,1
0.212,1
0.00840357,1
0.17074171,1
0.05116544,1
0.0817,2
0.1055,2
0.049437,1
0.31567838,1
0.1425,2
0.00804142,1
0.48826671,1
0.105,3
3.82e-06,1
0.0711,1
3.91,1
0.07827705,1
0.90419985,1
0.06030345,1
0.00508326,1
0.00380568,1
0.99172241,1
0.748,1
0.00509,1
0.01464772,1
0.01178244,1
0.00437023,1
0.040675,1
0.00333817,1
0.11430705,1
0.21958153,1
0.06933351,1
0.0499,3
1.08419161,1
0.016,9
0.27983928,1
0.02254893,1
0.56259088,1
0.43369518,1
0.0732,1
0.01557982,1
0.98652127,1
0.0177743,1
2e-05,2
0.48959014,1
0.01723328,2
0.05995,2
0.0049,7
0.00636902,1
0.10048871,1
0.195275,1
0.03893981,1
2.49106258,1
0.67621463,1
0.0952381,1
0.21192682,1
0.00245854,1
0.039961,1
0.025011,1
0.07,19
0.00598745,1
0.76216372,1
0.0171,1
0.09384292,1
0.034158,1
0.12487839,1
0.47987845,1
0.00014744,1
0.1791,2
0.49188981,1
0.01114823,1
0.76355783,2
0.05530932,1
0.01255388,1
0.2558814,1
0.45918704,1
0.00012932,1
0.0966428,1
0.11625253,1
0.08916468,1
0.1189051,1
0.05903863,1
0.28239378,1
8.767e-05,1
0.01882405,1
0.08279596,1
0.392,1
0.0415,1
0.00020137,2
0.19000816,1
0.18874773,15
0.09035556,1
0.08195026,1
0.00151914,1
0.21378961,1
0.00899925,1
0.00565425,2
0.00248328,1
0.6208,1
0.14705748,1
0.2506196,1
0.00390916,1
0.00237773,1
0.14051468,1
0.46109267,1
0.58793715,1
1.16683751,1
0.01701919,1
0.6424982,1
0.08137658,1
0.5996,1
0.0034,3
0.0659,1
6.03494951,1
0.06266567,1
0.00600157,1
0.30259773,1
0.00811632,1
0.339,1
0.00921356,1
0.28480341,1
0.00172009,1
0.0450162,1
0.0043321,1
0.0156,6
0.38761794,1
0.40092697,1
0.39815178,1
0.18077877,1
0.21894509,1
0.4570691,1
0.06081,1
0.0121,5
0.00347892,1
0.4833333,1
0.03008314,2
0.0133874,1
0.010782,1
0.00318342,1
0.0475052,1
0.03565258,1
2.472,3
0.1731,5
0.00355097,1
0.022329,1
0.01173329,2
2.37726003,1
0.99999993,1
0.00461489,1
0.00120726,1
0.40936015,1
0.088129,1
1.121915,1
0.02506304,1
0.11236854,1
0.01119,1
0.40043068,1
0.7092181,1
0.09777845,1
0.084976,1
0.0040974,1
0.0007511,1
0.13509276,1
0.08523745,1
0.00212345,1
0.22851892,1
0.00727396,1
0.10246699,1
0.0025895,1
0.019551,1
0.20033779,1
0.771661,1
0.01325953,1
1.02e-06,1
0.01654292,1
0.00151579,1
0.12062726,1
0.01323369,1
0.25195399,1
0.57701892,1
0.01738102,1
1.21581596,1
0.00939201,3
0.23638515,1
0.34909236,1
0.084412,1
0.02279754,1
0.27566273,1
0.00577147,1
0.00235,1
0.09557357,1
0.43754421,1
2.409,2
3.5254275,1
0.00022696,1
5.51137017,1
0.7012,1
1.4,6
0.01898,4
0.3594565,1
2.403,3
0.23427564,1
0.01656353,1
3.08568668,1
1.61387397,1
0.63317366,1
0.01491694,1
0.01351711,1
0.00997863,2
0.68,1
0.01242,1
3.018,2
0.01190915,1
2.28680147,1
0.00653843,1
0.2605531,1
0.01416226,1
0.2588,4
0.0237,1
0.01345756,1
0.03901898,2
1.78741522,1
0.41323263,1
0.65515945,1
0.20284578,1
0.21999999,1
0.01213,2
0.50987953,2
0.03344008,1
0.1757,1
0.0961,3
0.48804332,1
0.04837121,1
0.17885786,1
0.29447097,1
0.04844721,1
0.0209,2
1.29067,1
0.00710006,1
0.11968881,1
0.29425499,1
0.01787692,1
0.00571074,1
0.08058912,1
0.04334178,1
0.03100033,1
0.02900467,1
2.05,1
0.04567105,1
3.35,1
0.04577543,1
0.00583726,1
0.06766917,2
0.00601656,1
0.00732475,1
0.10989492,1
0.10540896,1
0.00037355,1
0.25477376,1
0.14730794,1
0.19703142,1
0.07503948,1
1.02202731,1
4.54e-06,1
0.02214126,1
0.012206,4
0.0475,2
0.03632321,1
0.2016598,1
0.00317277,1
0.18525353,1
0.31827326,1
0.01457728,1
0.1584,2
0.6757335,1
0.0873,1
0.7397,1
2.46432152,1
0.67,1
0.815,1
0.03103942,1
0.097,2
0.51,2
0.00778877,1
0.037,3
0.01964228,1
1.699,1
0.03820013,1
0.02297161,1
0.23017002,1
0.0707,1
1.6e-07,1
0.00508549,2
0.49967527,1
0.66019469,1
0.30950329,1
0.0117591,1
0.07922303,1
0.06471978,1
0.0492,1
0.11972558,1
0.25191509,1
0.00338892,1
0.00184615,2
0.07817959,2
0.05972988,1
0.2423,1
0.01723551,1
7.908e-05,1
0.00678601,1
0.07800584,2
2.435,1
1.46990998,1
0.01182136,1
0.29317975,2
0.00024963,1
0.65879991,1
0.1647,1
2.75758567,1
0.0111,4
0.45134153,1
0.0963,1
0.0383161,1
0.53746868,1
0.05008753,1
0.0062147,1
0.0072658,1
0.01150774,2
0.834,1
0.0233,2
0.00813336,1
0.11907076,1
0.00777788,1
0.08145538,1
0.00099993,1
0.10577805,1
0.1005,2
0.60563076,1
0.00309591,2
0.0355,1
4.504e-05,1
0.07305117,1
1.18811737,1
0.00264506,1
0.00425,1
0.098,4
0.0392,2
0.01668113,1
0.30167053,1
0.00570646,1
0.03738026,1
0.05287992,1
0.00569973,1
6.345e-05,1
0.000825,1
0.16223253,1
0.21914229,1
0.46636967,1
0.00016882,1
0.1224,1
0.013565,1
3.25,1
3.86710837,1
0.02821572,1
0.00801318,1
0.65255297,1
0.04934367,1
0.01188051,2
0.17796363,1
1.8419,1
0.0068058,1
0.00820872,1
0.0115418,1
0.22077135,1
0.9992,1
0.2907819,1
0.17998483,1
0.12589,1
0.0096,4
2.22e-06,1
0.00628144,1
0.14156837,1
0.13127306,1
0.20792,1
0.0829,1
0.728,1
0.00628685,3
0.01204687,1
0.00202323,1
0.07635191,2
0.0453,1
0.03570479,1
1.112,1
0.56284,1
0.02923516,1
0.00613335,1
0.49870337,1
0.02241307,1
0.9379853,1
0.02866915,1
0.04293158,1
0.2587,6
0.03505,1
0.3522,1
0.27992125,1
0.07484632,1
0.03726362,1
0.1160733,1
0.73567114,1
0.0174,1
0.10794266,1
0.00132394,1
0.0972,1
0.35996704,1
2.137e-05,2
0.3,62
4.71e-06,1
0.21615191,21
0.1063227,1
0.01571155,1
0.00736636,1
0.852,1
0.12343163,1
0.0326,1
2.469,1
0.10498113,1
0.2216,1
0.89922499,1
0.72237203,1
0.96813322,1
0.0053341,1
0.03928407,1
0.08490727,1
0.00498175,1
0.35031717,1
1.38997939,1
0.021086,1
2.749,1
0.00078,2
0.1379,1
0.038142,1
0.72466,1
0.18123446,1
0.3670219,1
0.08616898,1
1.99024862,1
0.299,1
0.08800521,1
0.0081,7
0.00602076,1
0.00497512,1
0.247,1
3.3e-07,1
0.0881,1
0.36037318,1
0.00499549,1
0.12838131,1
0.99780483,1
0.01388857,1
0.1739,1
0.0775,1
0.47108892,1
0.12225504,1
0.01194121,1
0.0722,1
0.04133918,1
0.00278824,1
0.0383,1
2.17,7
0.01281486,1
0.996,2
0.033,7
0.04509546,1
0.0902,1
1.299,1
0.08642597,1
0.1188,1
0.18270999,1
0.18088584,1
0.3597814,1
0.03484231,2
7.488e-05,1
0.0796,1
0.01075761,1
0.0387,1
0.19927632,1
1.6633,1
0.28606,1
0.02830658,1
0.40009915,1
0.364,1
0.02112381,1
0.0215216,1
0.05507544,1
0.008373,1
0.1834,1
0.31816863,1
0.00833968,1
0.00738946,1
0.33840687,1
0.08669354,1
0.0575,1
0.229,1
0.07708643,1
0.04791239,1
0.00527978,1
0.23,2
0.03595118,1
0.00345889,1
0.03464991,1
0.043916,1
0.2194,1
0.265,2
0.09038415,1
0.06655992,1
0.4275231,1
4.23984445,1
0.0023262,1
0.4070379,1
0.1952,1
2.96641261,1
0.00205569,1
1.85689,1
0.641,1
0.0932255,1
0.41887923,1
0.0066,4
0.59830339,1
0.00063796,1
0.03754414,1
2.08897588,1
1.012392,1
0.06933367,1
0.18216071,1
0.4108,1
0.33708,1
0.497,2
0.01221656,1
0.66663,1
0.50621082,1
0.08397719,1
0.03392537,1
0.00446091,1
0.01446789,1
0.17587238,1
0.00068502,1
0.0421454,1
0.00303485,1
1.04442029,2
0.72945916,1
0.16560676,1
0.03424882,1
3.42,1
0.1486648,1
0.00883826,1
0.35695399,1
0.29658754,1
0.00089576,1
0.1131094,1
0.7649,1
0.00792172,1
0.20578683,1
0.0701,1
2.39e-06,1
0.22992718,1
0.06246,1
0.00055319,1
0.02616556,1
0.2601,1
0.0432,2
3.425e-05,1
0.00859997,1
0.0022204,1
0.00127851,1
0.04146854,1
0.0554,1
0.03106336,1
3.84,1
0.0001689,1
0.66514304,1
0.01795077,1
7.8e-06,2
0.20448677,1
0.9725,1
0.18575555,1
0.03991369,1
0.25842697,1
0.00641923,2
0.21069812,1
0.00817952,1
0.7578574,1
0.00010484,1
0.10661898,1
0.803,1
0.10989631,1
2.73756107,1
0.0051,4
0.00202881,1
0.00754,1
0.38276299,1
0.00021854,1
0.16922496,1
0.26602505,1
0.08402674,1
0.06238614,2
0.22556988,1
0.58298081,1
2.7,5
0.0173,4
0.08269643,1
0.7366067,1
0.0333342,1
0.15559946,1
0.00350047,1
0.21093249,1
0.02651903,1
0.00906374,1
0.15682504,1
0.36316986,1
0.19495366,1
0.16124171,2
0.05814878,1
0.06201356,1
0.06988898,1
1.029e-05,1
0.00340051,1
0.00313,1
5.211e-05,1
0.05306786,1
0.2720122,2
0.10234644,1
0.1347,1
0.10719824,1
0.19989773,1
0.02839297,1
0.21262564,1
0.9786734,1
5e-07,1
0.10508358,1
0.057,3
2.19891599,1
0.00077334,1
0.24401694,1
0.012693,1
0.00241551,1
0.01489581,1
0.95748743,1
0.51879274,1
0.02090637,1
0.03034658,1
0.39543817,1
1.0874,2
0.00491236,1
0.04267,1
0.0458,1
0.35252,1
0.00827759,1
0.21509393,1
0.18201284,1
0.19123554,1
0.49998684,1
0.58126663,1
0.02214084,1
0.11787,1
0.22015,1
0.97784551,1
0.03487553,1
0.0130341,1
0.0036,6
0.68310728,1
0.0176034,1
0.09465306,2
0.09520943,1
0.06842329,2
0.88899088,1
0.0783,1
0.2162,3
2.438,1
0.00829104,1
0.74677339,1
0.00926508,1
0.03981516,1
0.00847854,1
1.092,1
0.1897,2
0.14442409,1
1.09457257,2
0.00648793,1
3.7,2
0.18401135,1
0.07522868,1
2.54509,1
0.00788754,1
0.028,7
0.45161231,1
0.313,1
0.7556669,2
0.41770177,1
0.02089907,1
0.13412872,1
7e-08,4
0.03752482,1
0.0190888,1
0.3518834,1
0.2872099,1
0.11898118,1
0.05340903,1
0.00307488,1
1.32168301,1
0.2517931,1
0.6441596,1
0.0860783,1
0.00322492,1
0.09830127,1
0.01482874,1
0.01841875,1
0.61351694,1
0.00862118,1
0.03045992,1
0.19272604,1
0.00636839,1
0.939,1
0.528,2
0.53838648,1
2.9,1
3.13042401,1
0.01682163,1
1.122,1
0.00096257,2
1.041,1
0.07033648,1
0.5328953,1
0.05972,1
0.00364809,1
0.26821957,1
0.010011,1
0.0021,8
0.11305415,1
0.79313234,1
0.00896228,1
0.39622995,1
0.19084131,1
0.73636977,3
3.542,2
0.1942845,1
0.03906738,1
0.03497014,3
0.00864823,1
0.02623584,1
0.1859134,1
0.0056691,1
0.01094652,1
0.2234856,1
0.15332387,1
0.0143,3
1.93946201,1
0.00271994,1
0.01368431,1
0.1607523,1
0.11314021,1
0.00801747,1
0.02691753,1
0.00703725,1
0.2278,1
0.375,1
0.18994448,1
0.00320952,1
0.01586183,2
0.00878692,1
1.28008491,1
0.71195668,1
0.0171796,1
0.15986138,1
0.01020216,1
0.08242197,1
0.0565,2
0.28757498,1
0.01202763,2
0.00056273,1
0.0456,1
0.27147066,1
0.07498361,1
0.61002567,1
0.3989627,2
0.00090529,1
0.17844,2
0.00051524,1
0.1881,1
0.17873868,2
0.00739856,1
0.00246858,1
0.57173725,1
0.225,5
0.1193233,1
4.80787258,1
0.09590153,1
0.38615203,1
0.16114625,1
0.00288782,1
0.00012728,1
0.44883589,1
0.28252503,1
0.14004383,1
0.05515568,1
0.00450031,1
0.020908,1
0.07762689,1
0.0991398,1
0.03783411,1
0.02457932,1
0.80695553,1
0.01829225,1
0.01100466,1
0.01685327,1
0.01148535,1
0.2409,1
0.36998626,1
0.47757322,1
0.15,72
0.10899156,1
0.45,1
0.07415172,1
0.02034053,1
0.0086627,1
0.37900622,1
0.00606662,1
0.1674,1
0.70225152,1
0.025,61
0.21765732,1
3.58482206,1
0.88269928,1
0.05739469,1
6.293e-05,1
0.09199025,1
0.00842995,1
0.10548459,1
0.0372,2
0.00274845,1
0.00214225,1
0.0062,2
0.02377005,1
0.07668705,1
0.01233634,1
0.00077596,1
0.352,1
0.01033063,1
1.285709,1
0.44619999,1
0.0038359,1
0.0025588,2
0.00025701,1
0.37851238,1
0.00363471,1
0.68012047,1
0.2820776,1
0.0735181,1
0.197165,1
0.00573488,1
0.00385943,1
0.4038164,1
0.99096269,1
0.19245176,1
0.05373898,1
0.11050852,1
0.00438233,2
0.10310888,1
0.13803291,1
0.0138215,1
0.39,5
0.1003428,1
0.9352214,1
0.1241,1
8.57e-06,1
2.4e-07,1
0.00628131,1
0.07736177,1
0.20525,1
0.476361,1
0.16220517,1
0.06245026,1
0.43331105,1
0.0113,1
0.1634,1
0.01832583,1
0.00031781,1
0.25205153,1
0.1988,1
0.0997,1
0.4028,1
0.21,5
0.5745,1
0.00373156,1
0.28395,1
0.7031465,1
0.00159393,2
0.02136237,1
0.03989627,1
0.32548627,1
0.00667093,1
0.0691,1
0.00205165,1
0.58872275,1
0.11100912,1
2.659e-05,1
2.82527386,1
0.12365,1
1.5567009,1
0.00201,3
0.121,3
0.01218066,1
3.81692009,1
0.125797,1
0.1782,1
0.00647134,1
0.49047522,1
0.31816495,2
0.0006006,1
0.00595,1
0.0479,3
0.12042083,1
0.01009988,1
0.02273,1
0.01508671,1
0.25733415,1
0.00657578,1
0.0951759,1
0.57445373,1
1.6e-06,1
0.1148708,1
0.087,2
0.30070832,1
0.00235124,1
0.032,4
0.98803412,1
0.09,26
0.1517,1
0.10086395,1
0.00931188,1
0.34062344,1
0.10854639,1
0.0562354,1
0.00286215,1
0.0786,1
0.1072,1
0.22033774,1
0.31991381,1
0.126,1
0.1226,1
0.02369524,1
2.371,1
0.11773955,1
0.0627,1
2.30072368,1
0.14806346,1
0.162,1
0.01832553,1
0.00244668,1
0.03146413,1
0.00056407,1
0.00243002,1
0.26989701,1
0.0098,1
0.09320591,1
0.12432568,1
0.1784612,1
0.1484775,1
0.0433303,1
0.79854058,1
0.0186431,1
0.37906135,1
0.1559,1
0.01589927,1
0.00259,1
0.190485,1
0.00804512,1
0.07442369,1
0.00182923,1
0.14,4
0.00199291,1
0.0388526,1
0.00341751,1
0.28280591,2
2.3e-06,1
0.02931167,1
0.0122622,1
0.0342,1
0.9938,1
0.02720433,1
0.00357973,1
0.0050945,1
0.0050938,1
0.00236733,1
0.04306234,1
0.59717,1
0.1459992,1
0.15884797,2
0.21601522,1
0.00089275,1
0.24589821,1
0.01607454,1
0.00297207,2
0.01511668,1
0.01847205,1
0.08197779,1
1.19000089,1
3.21069378,1
0.30406,1
0.00227196,1
0.004011,1
