Trade_volume,Number of trades with that volume
40.0,3
0.4047403,1
0.94170596,1
8.5,1
41.227,1
249.47757293,1
250.0,1
42.48701999,1
0.96,1
0.247,7
0.00604325,1
0.76096096,1
43.02,1
3.66012096,1
44.0243214,1
267.24746558,1
7.69298883,1
0.05651898,1
0.02655797,1
9.0,35
0.00022594,1
47.84611814,1
5.49436641,1
0.09974103,1
0.12756267,1
0.02609425,1
0.04375091,2
2.172,1
0.01198402,1
49.70515858,1
300.0,1
50.0,7
0.50168673,1
0.94,3
10.5,1
51.52930066,1
1.44609453,1
1.02491014,1
52.0,2
6.20392998,1
0.01484842,1
0.95575585,1
0.14428882,1
0.08845413,1
0.17757193,1
15.274,1
0.46504237,1
2.625,1
0.94533649,1
11.0,8
56.03740417,1
0.00049121,1
3.15757659,1
7.1318,1
0.57849677,1
58.23221828,1
0.03617869,1
0.0315684,1
0.17115955,1
8.48098105,1
8.821,1
60.0,3
61.97415746,1
0.01708017,1
0.15705593,1
0.94316136,1
1.37741671,1
7.506,1
6.19,2
21.32945494,1
4.95047602,1
0.42833074,1
0.13353489,1
2.7122,1
0.00894718,1
65.0,1
0.10116412,1
0.1457843,1
13.5,22
1.63599485,1
0.058,10
9.49867293,1
0.50673,1
0.00119007,1
0.75314738,1
69.73500697,1
0.08644786,2
2.23037663,1
2.6803,1
1.5933,1
0.02813982,2
14.0,6
0.81117593,1
0.00876392,1
0.52917078,1
1.2484503,1
10.42782731,1
1.07482952,1
0.00150764,1
73.8,1
1.915e-05,1
0.93715465,1
14.23653644,1
0.18703369,1
8.07e-06,1
1.59996625,1
2.353463,1
0.23580019,1
1.4240556,1
2.5646,1
0.05521847,1
78.00486402,1
0.36721876,1
0.4491473,1
7.49890581,1
79.22867445,1
0.71906737,1
0.73086705,1
0.03879027,1
0.05873566,2
2.78262747,1
16.05384927,1
81.91574158,1
0.00069319,1
0.0020928,1
0.81562435,1
0.07568,1
0.0618563,1
0.00255885,1
85.0,1
0.3535191,2
1.06740954,1
17.5,1
86.73896625,1
0.7606386,1
0.0207792,1
0.24723086,1
3.421,2
1.60366518,1
3.77265678,1
5.21468567,1
0.52921078,1
0.06560528,1
2.451,5
91.52683769,1
1.82393656,1
0.00263574,1
0.53019303,1
0.01103981,1
4.978,1
3.84710057,1
0.39341225,1
0.06713121,2
4.50064824,1
10.17450964,2
0.11037532,1
0.23255813,1
4.0918208,1
0.1068,1
0.16283129,1
0.09150803,1
0.4509334,1
0.9638488,1
0.30050343,1
15.71067581,1
0.00017819,1
98.55426247,1
0.59201297,2
0.30783437,1
0.03982877,1
0.07971174,1
1.87429888,1
3.80900824,2
0.61649575,1
0.37946052,1
0.00051929,1
0.58054669,2
4.75,3
0.409,2
1.739,1
4.94183417,1
0.05248649,1
0.21318309,1
0.48090455,1
1.8e-06,1
0.01952629,1
0.4542684,1
0.055,10
1.35,1
0.21495719,1
1.73221564,1
0.84486422,1
22.5,1
5.558,1
3.1962,1
0.9811,3
3.2375465,1
0.08450491,1
0.15413231,1
0.00828722,2
0.9702843,1
0.52567283,1
0.97077341,1
4.892,1
0.03269252,1
3.02438505,1
6.081,1
4.1569017,1
0.0752247,1
0.06235786,1
1.08,2
0.18283804,1
0.02831492,1
0.12089203,1
24.84442414,1
7.94183417,1
0.10797558,1
0.00398405,2
0.13788663,1
0.04379144,1
0.0361,2
2.28033333,1
1.96168751,1
0.98,3
0.12861446,1
0.39809635,1
0.89486733,1
4.273,1
0.1756242,1
1.364,2
8.558,1
0.02457776,1
0.30534351,1
0.12418099,1
0.17892608,1
0.9110035,1
0.16600343,1
2.498,4
1.48,1
3.32914999,1
129.3295738,1
0.44500429,1
13.78446118,1
5.5,3
0.00136766,1
0.2534262,1
0.63176434,1
0.58599293,1
7.75540736,1
1.85180112,1
3.2693,1
5.00500501,1
2.439,1
0.00368417,1
0.10613025,1
0.03416093,1
2.80932495,1
0.02011093,1
14.38,2
0.8539,1
0.22190558,1
0.0731887,1
0.02437638,1
7.97,1
6.66100936,1
4.748,1
0.10836143,1
3.48235404,1
0.10831148,1
2.94651,2
0.861,1
0.57475422,1
2.885e-05,2
15.255,1
7.43550853,1
3.86e-06,1
28.0,1
0.05577194,1
0.00040473,1
0.40919481,1
7.580425,1
3.58589184,1
0.249,7
0.06747403,1
1.04809532,2
0.22417072,1
1.62629015,1
9.19,1
8.378,1
1.26581808,1
4.655,1
0.28118847,1
4.97697255,1
0.10613221,1
0.035,14
4.96071521,1
0.14393432,1
0.12671446,1
2.57510906,1
1.78012316,1
0.41621575,1
1.25,6
13.68437565,1
2.10504054,1
0.725332,1
0.052,14
0.13,6
1.94180079,1
0.19000434,1
7.248,1
0.196,1
0.18495001,1
0.10286163,1
0.0483,1
0.31679996,2
0.71736011,3
2.8,3
0.26090891,1
0.75637045,1
0.82127843,1
0.21608476,2
0.452,1
4.943,1
6.49311887,1
3.2124,1
0.4767,1
0.04578952,1
2.42885083,1
0.878,1
0.22094037,1
0.50950951,1
8.38044786,2
24.29070291,1
0.57072815,1
0.16331953,1
0.3140422,1
0.893,2
0.18448307,1
0.30879556,1
0.274,1
0.07499893,1
0.03935923,1
2.16635558,1
50.84673548,1
1.67184066,1
33.0,2
16.36782752,1
0.95070874,1
0.93514,2
0.02716204,1
5.973,1
0.02623036,1
1.79605429,1
0.983,2
0.39400028,1
4.87447102,1
0.22221965,1
1.12842843,2
2.7181,1
3.11,1
1.93988745,1
1.78,1
0.07815219,1
0.07020219,1
1.2404583,1
0.68625194,1
0.01815276,1
0.44174593,1
0.00029163,1
0.8919,1
0.08870099,1
35.0,1
2.634,1
2.49,6
2.49005858,1
14.409,1
15.571,1
4.465e-05,1
0.36244352,1
7.0,22
0.40470774,1
2.93284918,1
0.09553682,1
0.0270904,1
2.11125,1
0.37453514,1
0.00074643,1
2.47,5
0.17033031,1
0.9609909,1
37.58036339,1
3.2256,1
8e-08,2
2.6451,1
1.5492,1
0.14179352,1
0.174668,1
1.88008961,1
0.1350885,1
6.56233851,1
0.04327095,1
4.741,1
0.48399087,1
0.07018347,1
1.65,1
0.852,1
0.40277563,1
45.0,1
13.5925926,1
0.02813464,1
0.21472,1
4.23463029,1
5.241,1
0.99311468,1
0.049,11
0.74334268,1
0.01005953,1
0.0990938,1
0.09189247,2
2.57e-06,1
0.26110724,1
1.88,29
0.03472817,1
3.65131232,1
4.5881275,1
0.17713199,2
0.07069346,1
2.95190468,1
1.11e-06,1
4.99999999,1
0.00894271,1
27.245,1
7.54937821,1
5.52141657,1
0.64026832,1
0.04183784,1
0.02602658,1
2.92200894,1
0.20812169,1
16.69486607,1
0.04554555,1
0.38304467,1
0.0944944,1
0.25067937,1
1.047,2
3.15606532,1
6.84092509,1
4.48483974,1
0.11755474,1
0.60992898,1
0.435,1
0.25342616,1
1.24548562,1
0.7674287,1
0.75657,1
2.524,1
0.04355356,2
1.58031566,2
9.241,3
5.16923059,1
0.27628047,1
0.08772638,1
0.01638184,1
18.76,1
0.5739603,1
0.19916183,1
0.00342341,1
0.00328553,1
61.20729624,1
0.7429563,1
0.00045986,1
10.2726593,1
1.39217416,1
3.71525207,2
0.01113822,1
6.19507014,1
0.30165078,1
0.03520545,1
0.05161691,1
2.90104131,1
0.202,1
0.00059774,1
15.563,1
79.07079176,1
2.495,2
1.24886518,1
5.12919493,1
0.0719,1
0.475,2
0.00075931,1
1.11397851,1
9.5,2
0.02748853,1
2.99520767,1
3.228,1
0.23443249,1
0.0216,1
1.00674672,1
0.182,1
8.68880555,1
2.6834094,1
0.24283721,1
0.00140424,1
0.44361123,1
2.475,3
0.36798013,1
0.23317996,1
0.2674775,1
1.1073,1
3.17e-06,1
30.09470846,1
4.653342,1
0.86805555,1
0.21555139,1
0.02868135,1
0.21202688,1
1.004e-05,2
22.01,1
1.71e-06,1
0.00050108,1
0.5738726,3
3.399,1
0.046,19
1.975,1
0.08642773,2
3.9107634,1
0.2663061,1
1.50678695,1
14.87487487,1
0.86219447,1
2.5e-07,2
0.02250419,1
2.705,1
0.03133796,1
1.064945,3
0.06302593,1
0.59301284,1
0.02058709,1
6.395,1
0.1221892,1
0.14474226,1
0.11351869,1
0.1066932,1
2.6989,1
0.71,1
0.03028191,1
0.1553394,1
3.57,1
1.13941021,2
7.395,1
0.31317581,1
0.3291705,1
5.28798771,1
0.8138,1
0.08771032,1
0.0278029,1
2.6809,1
0.08657797,1
1.5625359,1
2.30094385,1
0.09318759,1
0.34358232,1
4.28093263,1
8.57633143,1
0.02237632,1
0.31253198,1
3.01399311,1
0.4103991,1
0.35832031,1
2.37241943,1
1.8790586,1
0.3188,1
2.2976977,1
0.09602882,1
0.90971725,1
0.05470975,1
0.0323,1
1.1538392,1
0.00208893,1
0.99733138,1
0.22717679,1
0.85915916,2
0.0029975,1
0.0469591,1
2.3724252,1
0.03682115,1
0.5002,1
0.0220779,1
2.12084824,1
14.342,1
0.20059974,1
0.03911917,1
0.015875,1
1.29178065,1
0.02845601,1
0.36522741,1
8.69433554,1
4.8732,1
0.354,1
0.00090693,1
0.0958762,1
0.06502181,1
2.07457342,1
0.00690083,1
3.37915,1
1.376,1
0.61892691,1
0.21445841,1
0.22692427,1
5.71,1
0.47689328,1
0.10037886,1
2.12258026,1
6.994,1
2.7085,2
4.2904252,1
0.972,3
0.29495858,1
0.05213465,1
0.03542379,1
1.31797382,1
0.76281479,1
2.25,1
0.07080804,1
0.426,2
0.01100803,1
4.30854901,1
0.44437,1
0.169807,1
0.39648736,1
1.02692586,1
0.54652572,1
0.77689224,1
0.671,1
5.77e-05,1
11.125,1
0.18298714,1
9.69637327,1
7.335,1
0.41577008,1
0.69818473,1
0.15720612,1
0.11795531,1
1.54599303,1
0.15570277,1
2.48,3
0.41025555,1
0.17492933,1
0.03097269,1
1.48789899,1
0.248,2
0.991,1
0.00267512,1
0.02395,1
0.83771648,1
0.08752225,1
0.10810811,2
1.01139351,1
0.016,2
0.152,1
5.024,1
3.6,2
0.12003365,1
0.2338848,1
5.80856838,1
0.30253412,1
0.18250854,1
5.5304476,1
5.21359999,1
0.166109,1
0.28680748,1
2.632,1
0.54011728,1
0.0264204,1
0.0753,1
15.565,1
0.41015123,1
0.03740113,1
0.32,4
8.90811446,1
7.869,1
4.65,3
0.0616487,1
0.03952633,1
1.472,1
0.76,4
0.23971491,1
0.32756397,1
0.53046977,1
0.02599995,1
43.29987981,1
0.04889472,1
9.049,1
2.65740172,1
0.171,3
3.60829493,1
7.7071233,1
5.775,1
0.43313667,1
0.07128521,1
0.00554492,1
0.2319678,1
5.83e-06,1
1.6020632,1
1.4138971,1
7.01,2
0.02834832,1
0.616383,1
14.79052311,1
6.75857231,1
0.892,1
0.09906776,1
1.07552966,2
1.07233458,1
0.00069241,1
0.0122614,1
6.9,3
0.04019882,1
19.12934634,1
0.0402,1
2.92109091,1
0.96158626,2
0.87830137,1
0.23110293,1
0.558483,1
0.529,1
1.99561636,1
1.17285965,1
0.38084077,1
1.03902372,1
0.00081298,1
0.08445711,1
7.4,2
5.25973034,1
9.78e-06,1
0.2871,1
5.2519936,1
0.02292292,1
0.0243098,1
0.11860135,1
1.24238187,1
2.926,2
0.0876178,1
0.464,1
4.35530359,1
0.00665695,1
0.04789872,1
0.00148912,1
0.11087744,1
1.51086019,1
8.9,1
5.10245606,1
0.44754363,1
4.55825407,1
0.02102102,1
0.08052498,1
1.74893061,1
9.181,1
0.03412272,1
9.65,2
4.396,1
0.47504148,1
7.864,1
3.3457726,1
0.923,1
0.03019943,4
0.00053588,1
0.00341205,1
0.07269126,1
2.07217269,1
0.536,1
1.26,1
1.85573143,2
14.674,1
0.10920352,1
0.04,34
13.4392631,2
1.95005005,1
0.00980559,1
3.05076239,1
13.0,6
4.42712842,1
0.19824894,1
0.04569838,1
1.286,2
2.393,1
0.27106737,1
0.0613386,1
0.43290667,1
1.26337291,1
0.35648141,1
3.2468386,1
3.92935355,1
4.88280961,1
2.08642684,1
1.49611858,1
16.64954986,1
0.60001845,1
0.0217988,1
25.64199289,1
0.14182452,1
0.07547,1
1.81066339,1
4.19000434,1
0.62655701,1
0.60298425,2
2.84910961,1
3.88994047,1
4.07972297,1
5.02985751,1
0.98049623,1
1.459241,2
1.72928113,1
2.72,1
0.23400936,1
3.12368745,1
1.65679858,1
0.597341,1
0.08154128,1
6.0225714,1
5.72618226,1
0.555,1
1.13150996,1
0.10014141,1
9.244,1
0.33123981,1
0.1529075,1
14.65,1
0.21944777,1
1.107816,1
0.07966399,1
2.32,1
0.1774224,1
0.42078524,1
6.28451418,1
3.245,1
0.00023924,1
0.08481905,1
4.96415761,1
0.13568728,1
0.0972291,1
2.41889621,1
0.17981364,1
0.05111753,1
1.06007837,1
0.30925859,1
7.45709628,1
7.366,1
20.45118439,1
2.24045064,2
0.08745973,1
2.88569164,1
2.65221828,1
0.2454911,1
1.91547,1
0.0004,1
3.5554157,1
2.55,19
0.19963817,1
3.1,3
0.04987035,1
1.55615202,1
0.89355841,1
6.518,1
21.08670061,1
0.00099443,1
0.07783404,1
0.19199825,1
2.09662358,1
1.9426608,1
0.02769231,1
0.03766597,1
0.00394265,1
0.84750734,1
0.00133432,1
0.05653895,1
0.11733661,1
0.98208208,2
1.98275473,1
0.74654655,1
3.01516744,1
0.04865826,1
2.300613,1
0.565,1
0.17588758,1
0.26,4
0.77581066,1
0.037,21
0.14633037,1
1.62655308,1
1.824,1
0.23996741,1
4.70954655,1
0.08141688,1
0.17785515,1
2.32412169,1
1.44,3
0.83255781,1
0.54,2
1.336,1
3.51954369,1
2.01,1
0.29416772,1
11.33413403,1
1.55,2
58.4167,1
1.72472472,1
4.11,1
0.60250092,1
0.0978,1
19.9885665,1
0.08739094,1
0.621,2
3.958,1
0.02458353,1
1.71948709,1
22.884,1
1.41321384,2
0.64770073,1
1.95541943,1
15.5,1
0.045381,1
0.48362955,1
0.47148795,1
0.02905963,2
0.77864225,1
0.15557586,1
0.11194188,1
2.80432825,1
17.71556988,1
2.31220078,1
0.00291849,1
1.72219806,1
5.48440226,1
0.144855,1
8.84307675,1
5.0359,1
0.1187127,1
3.59361102,1
0.25906594,1
2.61546486,1
0.19671043,1
14.93139216,1
7.08511565,1
2.33219181,1
44.337,1
0.18706342,1
0.0222777,1
0.3076923,3
1.7531614,1
0.36770992,1
0.90051109,1
0.0730394,1
0.09903874,1
3.992e-05,1
1.88505468,1
0.03320466,1
15.29045345,1
0.163836,1
0.00017028,1
0.57422651,1
11.14904955,1
1.53811927,2
0.25112329,1
0.01240487,1
4.7103317,1
0.30128915,1
0.07781944,1
0.04432396,1
0.2114883,2
1.44504812,1
0.79379379,2
1.6,1
80.0,1
0.19514277,1
7.58180572,1
0.2865637,1
1.58466304,1
0.02783014,1
3.5138146,1
4.87535136,1
0.24304304,1
0.26107896,1
0.06259887,1
0.0096,2
9.116,1
2.77254603,1
0.0361974,1
0.478,1
3.38333846,1
0.93439544,1
0.19247403,1
0.11006705,1
1.237,1
0.35296788,1
14.482,1
15.309,1
0.02274043,1
1.978,1
0.37184518,1
6.31849283,1
4.85814058,1
0.52739108,1
0.23813207,1
0.0924251,1
2.487,1
0.00077483,1
0.58173687,1
7.348,2
0.14287919,1
0.0462,1
4.4562443,1
0.3,31
0.17169469,1
8.655e-05,1
0.3720025,1
0.02944444,3
0.3351806,1
0.5608876,1
0.977,1
2.61524676,1
3.064945,1
2.469,3
1.63837059,1
422.89024226,1
14.06511242,1
0.34909236,1
0.24135925,1
0.24866274,1
0.086,1
0.7629,1
2.4984432,1
8.89354852,1
0.02999087,1
3.87250645,1
1.79e-06,1
4.0598388,1
0.104,1
0.10171131,1
1.05582071,1
2.12669426,1
1.01072989,1
0.42370734,1
0.02813062,1
13.833,1
0.372,1
3.3e-07,1
0.09661238,1
1.31667264,1
0.15776879,1
0.01134174,1
0.06930042,1
10.241,1
0.0775,1
0.1497435,1
0.11618763,1
2.09813175,1
1.4179806,1
0.26631637,1
2.67,1
1.083,2
0.01274066,1
14.458,1
0.158,2
1.74128002,1
0.51043,1
4.5427286,1
0.00035809,1
0.8334111,1
6.95073509,1
0.43827,1
0.48917899,1
0.22,2
0.0448833,1
0.08333162,1
15.083,1
0.05833489,1
0.239,1
11.511,1
0.15509415,1
8.055,1
1.8334111,3
4.89,2
0.32025203,1
0.00877387,1
0.21597354,1
0.85634639,1
2.59400917,1
6.8e-05,1
1.91150441,1
0.64075397,1
0.06233768,1
1.946,1
0.14,7
8.987,1
6.701,1
3.82894539,1
0.34609973,1
0.10496985,1
0.30434917,1
0.05961594,1
0.15447056,1
0.46721623,1
1.93815342,1
0.397903,1
0.20883921,1
13.20112404,1
5.81173063,1
0.86938857,1
0.09869257,1
2.96575795,1
1.74210736,1
9.98213759,1
2.37993892,1
0.1566607,1
39.15799064,1
0.72651919,1
0.10838157,1
0.02444449,1
1.516,2
14.511,1
18.0,1
0.00044986,1
0.05848178,1
0.407948,1
6.9201105,1
3.67,1
0.29076651,1
0.031,13
2.016,2
1.75985418,1
0.98293345,1
15.386,1
0.23209328,1
0.9608339,1
0.26373835,1
0.00570225,1
1.74885713,1
1.31225,1
0.16685314,1
0.12781432,1
0.02515853,1
2.45472098,1
1.39206932,1
5.89,1
5.778e-05,1
0.88796493,1
0.54377966,1
0.13098392,1
0.28415017,1
0.66,3
0.51629542,1
0.146499,1
2.2402124,1
0.49880993,1
1.02002251,1
0.00471579,1
15.566,1
3.34664665,2
0.074991,2
13.487,1
0.235429,1
0.19963368,2
0.34520942,1
0.37326972,1
0.4171,1
0.01242,1
0.0133,1
0.12694211,1
0.65414857,1
0.15066843,1
0.341757,1
61.51733541,1
0.01371278,1
0.323,1
10.29,1
0.06708089,1
3.42e-06,1
0.13094608,1
3.68150717,1
0.0295,2
0.03815075,1
0.12516075,2
0.82310672,1
0.22751167,1
3.03970987,1
0.16092395,1
0.08507601,1
4.42,1
0.52654264,1
1.659,2
0.0033422,1
5.540607,1
0.25390761,1
2.2852459,1
5e-07,1
5.4,1
0.0640236,1
9.163,1
0.49255014,1
1.66649094,1
0.06348683,1
0.08854608,1
0.16887288,1
0.06249904,1
6.67357249,1
1.80357526,1
0.679,1
6.11476971,2
0.37560545,1
0.22583872,1
0.06744502,1
1.37088235,1
0.67541647,1
3.28,1
0.0352592,1
0.0036,1
1.929,1
0.65949236,1
7.13945345,1
0.0662337,1
0.42870024,1
0.11779669,1
2.09717872,1
1.67,1
0.78068727,1
0.66340782,1
15.119,1
14.54,1
0.44528804,1
0.0255,1
0.5023,2
1.3510756,1
0.31798587,1
3.52264782,1
4.1810497,1
0.22959357,1
0.12498547,1
2.42,1
1.53809907,1
49.18778688,1
7.45444149,1
0.028,302
0.438,1
0.22525103,2
0.39510809,1
0.39896269,1
1.38475324,1
0.03657927,1
7e-08,5
0.00421606,2
0.23478,1
0.27681987,1
0.1413676,1
2.01766652,1
0.05993658,1
2.42291077,1
1.1371113,1
0.55727942,1
1.17241772,1
7.3333216,1
0.6623102,1
1.27,1
0.14254936,1
0.73276199,1
0.29171423,1
1.77386358,1
4.67,1
8.67138775,1
0.15390273,1
1.03078943,2
2.714,2
3.459393,1
0.36576436,1
1.773,1
4.60702091,1
1.22305825,1
9.34106228,1
0.00252586,1
7.46975822,1
0.05245405,1
0.36955214,1
5.92,1
6.828,1
0.80683337,1
0.0646,1
2.5792517,2
1.129e-05,1
14.516,1
0.11617849,1
1.5015227,1
0.38754792,1
1.77127213,1
6.67,3
14.09878169,1
0.00040197,1
4.94992544,1
0.14069815,2
4.31302801,1
0.13929129,1
1.04932057,1
0.06660837,1
0.75,27
4.7,2
8.01566571,1
0.0678407,1
0.3568432,1
5.55,1
0.24318,1
5.49440226,1
0.20554094,1
0.06812453,1
2.2838,1
1.48681791,1
0.55986118,1
1.4230058,1
0.3043306,1
0.15681054,1
0.13193193,2
6.08896625,1
0.03655404,1
1.86042446,1
0.00627779,1
0.13874554,1
21.46241629,1
4.55499571,1
6.17,1
0.21569906,1
0.10135638,1
0.00010209,1
11.081,1
3.59e-06,2
1.36,2
0.01698801,1
0.17129307,1
1.4983788,1
5.83574926,1
0.00709473,1
1.3489807,1
0.8093,1
7.49440226,2
39.99999824,1
0.27243603,1
0.00746228,1
0.8838113,1
0.12116793,1
2.3571343,1
4.7811,1
0.26730501,1
17.77865353,1
0.3267008,1
0.28605064,1
0.01192329,1
3.44620888,1
0.13177004,1
4.32182116,1
0.07691327,1
0.10903248,1
2.199,1
2.50381432,1
0.4463,1
0.11846524,1
0.13613,1
3.21004054,1
0.02836593,1
0.025,427
1.89449817,1
0.26440226,1
0.17893772,1
0.1001001,2
0.99740676,1
0.03701504,1
3.824,1
2.40698739,1
0.13182711,1
5.2,1
1.07913334,1
1.93059141,1
0.15293648,1
5.99,2
0.64923027,1
0.0404584,1
0.00010166,1
6.61,7
6.95580162,1
0.18684,1
0.6194699,2
0.25489753,1
2.64924522,1
0.838,1
0.33710675,1
3.06e-06,1
2.4491,1
3.00437,1
14.554,1
3.58785588,1
9.48233648,1
0.32632633,1
7.11,1
3.822,1
5.949,1
9.94554723,1
0.071557,1
4e-08,2
18.81598386,1
2.4e-07,1
0.57571956,1
14.545,1
0.27112678,1
2.88033057,1
0.136382,1
0.596,1
0.73508353,1
0.13250527,1
0.03006137,2
6.199,1
1.74971702,1
0.10450156,1
0.10536366,1
0.1485,1
0.03996809,1
0.1978108,1
1.91507433,1
6.74410817,1
0.4747038,1
0.30528304,1
3.743,1
2.80892108,1
0.9162589,1
4.98,1
0.04864094,1
0.42842485,1
1.8387377,2
7.35280983,1
0.26374222,1
2.6200773,1
0.12339092,1
2.77467046,1
1.63837731,1
0.246,3
0.00020806,1
7.4295497,1
0.08749519,1
8.87597819,1
0.00030356,1
0.23866718,1
6.58190558,1
0.69062042,1
0.26463981,2
0.05521044,1
2.64836256,1
0.157,2
6.355,2
0.67403302,1
0.77282321,1
13.33123123,1
0.56291878,1
0.02998235,1
1.28280841,1
1.31055321,1
0.12638943,1
0.34334305,1
4.82251561,1
0.1221908,2
0.0474525,1
0.068,4
1.14495009,1
0.89701575,1
0.0155665,1
14.396,1
0.31907418,1
0.03192806,1
0.02489327,1
1.83024178,1
0.68529145,2
0.20890192,1
8.7e-07,1
4.82329999,1
5.22e-06,1
0.15808215,1
2.54517608,1
3.64906044,1
1.00719,1
0.30342307,1
0.02459681,1
3.45266761,1
0.84817289,1
0.022,371
7.00941851,1
2.6403694,1
79.51809636,1
0.16336324,4
0.52142142,1
0.00474218,1
0.44042598,1
6.042,1
0.11546137,2
4.84,2
5.98,4
0.51571612,1
2.04529807,1
1.19418536,1
2.0628887,1
0.15389728,1
0.04804805,1
0.36675516,2
0.28780643,1
1.29322484,2
8.3,2
0.09975232,1
6.389,1
3.28583512,1
0.42242519,1
1.644,2
2.28735452,1
1.67595673,1
0.19376624,1
0.2138285,1
0.00180965,1
2.10537754,1
0.05412233,1
0.07882622,1
9.3,11
0.4287493,1
7.54400806,1
0.08253,2
2.18426299,1
1.39655475,1
0.19232381,1
5.7661152,1
0.74185076,1
10.5786701,1
0.789,2
1.00083686,1
2.7126,4
0.40572307,1
0.11557069,1
9.17,1
2.60678128,2
1.8338568,1
0.05356337,1
0.10276,1
3.273,4
0.36169359,1
0.80615826,1
11.16319297,1
0.17617528,1
1.95991038,1
0.90012169,1
0.02735395,1
2.00515732,1
0.21306889,1
1.7e-06,1
37.136,1
0.37185185,1
0.064935,1
2.2604373,1
1.53585261,1
0.52770888,1
0.506475,1
0.99741398,1
1.00544115,1
1.784,1
7.542,1
8.19324015,1
6.98,2
0.11838994,1
0.1513504,2
0.34309569,1
0.14668495,1
2.77040331,1
1.275,3
0.73791574,1
0.02843237,1
0.0856807,4
0.00626336,1
13.8,2
0.66308074,1
0.00225028,1
0.14610377,1
9.03818795,1
0.09069872,2
0.41255449,1
56.57359774,1
0.02419654,1
5.61441808,1
0.33838632,1
0.07690176,1
3.94433085,1
2.9,1
1.58907754,2
0.04352504,1
0.15935636,1
5.914,1
0.37221986,1
0.93307726,1
0.07295172,1
2.725,1
6.86,1
10.978,1
2.15257901,1
0.23571654,1
6.02164561,1
1.002,3
0.35745306,1
3.4,1
0.07055753,1
2.88093892,2
0.52631578,1
0.5105,1
0.928,4
0.03132495,1
0.06785262,1
0.06843971,1
24.973,1
7.57575757,1
1.7844825,1
4.3834021,1
0.11908346,1
5.79,5
14.49167974,1
3.66072198,1
0.024,161
2.31761828,1
1.85603928,1
1.1015,1
0.995,1
0.0312,1
0.00284918,2
0.44005628,1
8.954,1
0.07319572,1
0.15249266,1
0.23527716,1
4.87308056,1
2.127817,1
0.894,2
0.10451273,1
1.80669556,1
0.98632736,1
0.13997949,1
14.364,2
1.27829581,1
0.03194343,1
7.48,1
0.41295813,1
6.32003889,1
0.49388265,1
5.55721001,1
0.86516026,1
2.505,1
2.25973944,1
0.36,1
0.02000123,1
1.32324565,1
4.57317,1
0.34564556,1
1.16558109,1
0.55309628,1
0.85697239,1
0.041824,1
0.10034732,1
2.7013,1
1.66954264,1
1.767e-05,1
0.67835585,1
15.38461,1
1.01e-06,1
0.17536975,1
0.03757227,1
1.609008,1
0.938,1
0.74383725,1
3.61145625,1
0.05050421,1
2.6054,2
